edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_261,1,0_4,0_23,0
0_264,1,0_23,0_24,0
0_266,1,0_265,0_24,0
0_268,1,0_23,0_25,0
0_269,1,0_265,0_25,0
0_270,1,0_23,0_26,0
0_273,1,0_23,0_27,0
0_275,1,0_274,0_27,0
0_277,1,0_276,0_27,0
0_278,1,0_27,0_28,0
0_279,1,0_26,0_29,0
0_280,2,0_40,0_29,0
0_281,2,0_50,0_29,0
0_282,1,0_5,0_31,0
0_284,1,0_283,0_31,0
0_285,1,0_28,0_31,0
0_286,1,0_31,0_32,0
0_289,1,0_24,0_33,0
0_291,1,0_290,0_33,0
0_292,1,0_33,0_34,0
0_294,1,0_293,0_35,0
0_295,1,0_34,0_35,0
0_296,1,0_35,0_36,0
0_298,1,0_297,0_36,0
0_299,1,0_32,0_37,0
0_300,1,0_36,0_37,0
0_301,1,0_37,0_38,0
0_302,1,0_31,0_38,0
0_303,2,0_58,0_39,0
0_304,1,0_6,0_41,0
0_305,1,0_283,0_41,0
0_306,1,0_28,0_41,0
0_307,1,0_41,0_42,0
0_309,1,0_25,0_43,0
0_310,1,0_290,0_43,0
0_311,1,0_43,0_44,0
0_312,1,0_293,0_45,0
0_313,1,0_44,0_45,0
0_314,1,0_45,0_46,0
0_315,1,0_297,0_46,0
0_316,1,0_42,0_47,0
0_317,1,0_46,0_47,0
0_318,1,0_47,0_48,0
0_319,1,0_41,0_48,0
0_320,2,0_58,0_49,0
0_321,1,0_274,0_51,0
0_322,1,0_7,0_52,0
0_323,1,0_283,0_52,0
0_324,1,0_283,0_52,0
0_325,1,0_52,0_53,0
0_328,1,0_53,0_54,0
0_330,1,0_329,0_54,0
0_332,1,0_331,0_54,0
0_334,1,0_333,0_54,0
0_335,1,0_54,0_55,0
0_336,1,0_52,0_55,0
0_337,1,0_283,0_56,0
0_338,1,0_51,0_56,0
0_339,2,0_65,0_57,0
0_340,1,0_51,0_59,0
0_341,1,0_59,0_61,0
0_342,1,0_59,0_62,0
0_343,1,0_329,0_62,0
0_344,1,0_61,0_63,0
0_346,1,0_345,0_63,0
0_347,2,0_73,0_64,0
0_348,1,0_283,0_66,0
0_349,2,0_65,0_66,0
0_350,1,0_231,0_66,1
0_351,2,0_233,0_66,1
0_353,1,0_352,0_67,0
0_354,2,0_65,0_67,0
0_355,1,0_71,0_67,1
0_356,2,0_233,0_67,1
0_357,1,0_67,0_68,0
0_358,1,0_67,0_69,0
0_360,1,0_359,0_69,0
0_361,1,0_67,0_71,0
0_363,1,0_362,0_71,0
0_364,1,0_69,0_72,0
0_365,2,0_94,0_72,0
0_366,2,0_253,0_72,0
0_369,1,0_67,0_75,0
0_370,1,0_265,0_75,0
0_372,1,0_75,0_76,0
0_373,1,0_290,0_76,0
0_376,1,0_67,0_77,0
0_377,1,0_274,0_77,0
0_378,1,0_276,0_77,0
0_379,1,0_77,0_78,0
0_380,1,0_5,0_79,0
0_381,1,0_283,0_79,0
0_382,1,0_78,0_79,0
0_383,1,0_79,0_80,0
0_384,1,0_76,0_81,0
0_385,1,0_80,0_82,0
0_386,1,0_81,0_82,0
0_387,1,0_82,0_83,0
0_388,1,0_6,0_84,0
0_389,1,0_283,0_84,0
0_390,1,0_78,0_84,0
0_391,1,0_84,0_85,0
0_392,1,0_76,0_86,0
0_393,1,0_85,0_87,0
0_394,1,0_86,0_87,0
0_395,1,0_87,0_88,0
0_398,1,0_83,0_89,0
0_399,1,0_88,0_89,0
0_400,1,0_68,0_89,0
0_401,1,0_89,0_90,0
0_402,1,0_90,0_91,0
0_403,1,0_91,0_92,0
0_404,1,0_59,0_92,0
0_405,1,0_92,0_93,0
0_406,2,0_233,0_93,0
0_407,2,0_112,0_93,0
0_410,1,0_68,0_95,0
0_412,1,0_411,0_95,0
0_413,1,0_1,0_96,0
0_414,1,0_283,0_96,0
0_415,1,0_78,0_96,0
0_416,1,0_96,0_97,0
0_417,1,0_95,0_98,0
0_418,1,0_97,0_99,0
0_419,1,0_98,0_99,0
0_420,1,0_99,0_100,0
0_421,1,0_2,0_101,0
0_422,1,0_283,0_101,0
0_423,1,0_78,0_101,0
0_424,1,0_101,0_102,0
0_425,1,0_95,0_103,0
0_426,1,0_102,0_104,0
0_427,1,0_103,0_104,0
0_428,1,0_104,0_105,0
0_431,1,0_100,0_106,0
0_432,1,0_105,0_106,0
0_433,1,0_75,0_106,0
0_436,1,0_99,0_107,0
0_438,1,0_437,0_107,0
0_440,1,0_439,0_107,0
0_442,1,0_104,0_108,0
0_443,1,0_437,0_108,0
0_444,1,0_439,0_108,0
0_446,1,0_107,0_109,0
0_447,1,0_108,0_109,0
0_448,1,0_75,0_109,0
0_449,1,0_106,0_110,0
0_450,1,0_109,0_110,0
0_451,1,0_110,0_111,0
0_452,2,0_233,0_111,0
0_453,2,0_114,0_111,0
0_454,2,0_119,0_113,0
0_455,1,0_224,0_115,1
0_456,2,0_227,0_115,1
0_457,1,0_66,0_115,0
0_458,2,0_114,0_115,0
0_459,1,0_225,0_116,1
0_460,2,0_227,0_116,1
0_461,1,0_106,0_116,0
0_462,2,0_114,0_116,0
0_463,1,0_116,0_117,0
0_464,1,0_109,0_117,0
0_465,1,0_117,0_118,0
0_466,2,0_146,0_118,0
0_467,2,0_230,0_118,0
0_468,1,0_167,0_170,0
0_469,2,0_169,0_170,0
