node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_265,empty,2,0,not_exist,not_exist,32,0,7
0_274,empty,2,0,not_exist,not_exist,32,0,1
0_276,empty,2,0,not_exist,not_exist,32,0,6
0_283,empty,2,0,not_exist,not_exist,64,0,0
0_290,empty,2,0,not_exist,not_exist,3,0,0
0_293,empty,2,0,not_exist,not_exist,16,0,255
0_297,empty,2,0,not_exist,not_exist,16,0,65535
0_329,empty,2,0,not_exist,not_exist,64,0,1
0_331,empty,2,0,not_exist,not_exist,32,0,0
0_333,empty,2,0,not_exist,not_exist,32,0,63
0_345,empty,2,0,not_exist,not_exist,8,0,1
0_352,empty,2,0,not_exist,not_exist,9,0,0
0_359,empty,2,0,not_exist,not_exist,9,0,256
0_362,empty,2,0,not_exist,not_exist,9,0,1
0_411,empty,2,0,not_exist,not_exist,7,0,0
0_437,empty,2,0,not_exist,not_exist,32,0,64
0_439,empty,2,0,not_exist,not_exist,32,0,127
0_527,empty,2,0,not_exist,not_exist,8,0,127
0_571,empty,2,0,not_exist,not_exist,64,0,2
0_575,empty,2,0,not_exist,not_exist,12,0,1
0_676,empty,2,0,not_exist,not_exist,125,0,29514790517935282586
0_681,empty,2,0,not_exist,not_exist,32,0,67
0_684,empty,2,0,not_exist,not_exist,64,0,5
0_693,empty,2,0,not_exist,not_exist,6,0,0
0_696,empty,2,0,not_exist,not_exist,128,0,18446744073709551615
0_700,empty,2,0,not_exist,not_exist,128,0,340282366920938463463374607431768211455
0_714,empty,2,0,not_exist,not_exist,64,0,10
