rtl_name,lut,ff,dsp,bram,uram
mux_21_64_1_1_U1,9,0,0,0,0
mux_21_64_1_1_U3,9,0,0,0,0
mux_21_64_1_1_U5,9,0,0,0,0
mux_21_64_1_1_U7,9,0,0,0,0
mux_21_8_1_1_U2,9,0,0,0,0
mux_21_8_1_1_U4,9,0,0,0,0
mux_21_8_1_1_U6,9,0,0,0,0
mux_21_8_1_1_U8,9,0,0,0,0
add_ln21_fu_732_p2,13,0,0,0,0
add_ln39_fu_983_p2,14,0,0,0,0
cnt_18_fu_826_p2,71,0,0,0,0
cnt_19_fu_1098_p2,71,0,0,0,0
cnt_20_fu_944_p2,71,0,0,0,0
cnt_21_fu_1216_p2,71,0,0,0,0
conv20_fu_678_p2,4,0,0,0,0
e_10_fu_950_p2,71,0,0,0,0
e_11_fu_1223_p2,71,0,0,0,0
e_5_fu_832_p2,71,0,0,0,0
e_8_fu_1104_p2,71,0,0,0,0
icmp_ln21_fu_672_p2,9,0,0,0,0
icmp_ln25_1_fu_1013_p2,11,0,0,0,0
icmp_ln25_2_fu_838_p2,11,0,0,0,0
icmp_ln25_3_fu_1110_p2,11,0,0,0,0
icmp_ln25_fu_741_p2,11,0,0,0,0
icmp_ln28_1_fu_756_p2,29,0,0,0,0
icmp_ln28_2_fu_1022_p2,29,0,0,0,0
icmp_ln28_3_fu_862_p2,29,0,0,0,0
icmp_ln28_4_fu_1028_p2,29,0,0,0,0
icmp_ln28_5_fu_868_p2,29,0,0,0,0
icmp_ln28_6_fu_1134_p2,29,0,0,0,0
icmp_ln28_7_fu_1140_p2,29,0,0,0,0
icmp_ln28_fu_750_p2,29,0,0,0,0
icmp_ln32_1_fu_1092_p2,11,0,0,0,0
icmp_ln32_2_fu_938_p2,11,0,0,0,0
icmp_ln32_3_fu_1210_p2,11,0,0,0,0
icmp_ln32_fu_820_p2,11,0,0,0,0
icmp_ln39_1_fu_1003_p2,29,0,0,0,0
icmp_ln39_fu_726_p2,29,0,0,0,0
n_2_fu_889_p2,16,0,0,0,0
n_3_fu_1161_p2,16,0,0,0,0
or_ln26_1_fu_1119_p2,8,0,0,0,0
or_ln26_fu_847_p2,8,0,0,0,0
ap_NS_fsm_mux,147,0,0,0,0
ap_phi_mux_cnt_17_phi_fu_606_p4_mux,13,0,0,0,0
cnt_11_reg_554_mux,9,0,0,0,0
cnt_13_reg_581_mux,9,0,0,0,0
