node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_153,empty,2,0,not_exist,not_exist,32,0,1
0_158,empty,2,0,not_exist,not_exist,64,0,1
0_165,empty,2,0,not_exist,not_exist,3,0,0
0_171,empty,2,0,not_exist,not_exist,32,0,7
0_175,empty,2,0,not_exist,not_exist,64,0,0
0_180,empty,2,0,not_exist,not_exist,16,0,255
0_184,empty,2,0,not_exist,not_exist,16,0,65535
0_198,empty,2,0,not_exist,not_exist,32,0,0
0_200,empty,2,0,not_exist,not_exist,32,0,63
0_212,empty,2,0,not_exist,not_exist,8,0,1
0_219,empty,2,0,not_exist,not_exist,9,0,0
0_225,empty,2,0,not_exist,not_exist,9,0,256
0_228,empty,2,0,not_exist,not_exist,9,0,1
0_246,empty,2,0,not_exist,not_exist,32,0,6
0_271,empty,2,0,not_exist,not_exist,7,0,0
0_298,empty,2,0,not_exist,not_exist,32,0,64
0_300,empty,2,0,not_exist,not_exist,32,0,127
0_315,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,1,6,<constant bfs_Pipeline_loop_neighbors>
0_346,empty,2,0,not_exist,not_exist,123,0,12297829382473034411
0_351,empty,2,0,not_exist,not_exist,32,0,65
0_357,empty,2,0,not_exist,not_exist,63,0,3
0_371,empty,2,0,not_exist,not_exist,6,0,0
0_374,empty,2,0,not_exist,not_exist,128,0,18446744073709551615
0_378,empty,2,0,not_exist,not_exist,128,0,340282366920938463463374607431768211455
0_415,empty,2,0,not_exist,not_exist,64,0,10
1_131,empty,2,0,not_exist,not_exist,32,0,1
1_173,empty,2,0,not_exist,not_exist,64,0,2
1_183,empty,2,0,not_exist,not_exist,32,0,11
1_185,empty,2,0,not_exist,not_exist,32,0,63
1_190,empty,2,0,not_exist,not_exist,6,0,0
1_196,empty,2,0,not_exist,not_exist,32,0,10
1_200,empty,2,0,not_exist,not_exist,64,0,0
1_225,empty,2,0,not_exist,not_exist,3,0,0
1_231,empty,2,0,not_exist,not_exist,32,0,7
1_243,empty,2,0,not_exist,not_exist,8,0,127
1_253,empty,2,0,not_exist,not_exist,64,0,1
1_256,empty,2,0,not_exist,not_exist,11,0,1
1_259,empty,2,0,not_exist,not_exist,1,0,1
1_324,empty,2,0,not_exist,not_exist,16,0,255
1_328,empty,2,0,not_exist,not_exist,16,0,65535
1_361,empty,2,0,not_exist,not_exist,1,0,0
