node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_177,empty,2,0,not_exist,not_exist,64,0,1
0_183,empty,2,0,not_exist,not_exist,32,0,1
0_185,empty,2,0,not_exist,not_exist,32,0,7
0_193,empty,2,0,not_exist,not_exist,64,0,0
0_196,empty,2,0,not_exist,not_exist,8,0,0
0_215,empty,2,0,not_exist,not_exist,32,0,0
0_217,empty,2,0,not_exist,not_exist,32,0,63
0_221,empty,2,0,not_exist,not_exist,4,0,0
0_227,empty,2,0,not_exist,not_exist,4,0,10
0_234,empty,2,0,not_exist,not_exist,4,0,1
0_242,empty,2,0,not_exist,not_exist,9,0,0
0_248,empty,2,0,not_exist,not_exist,9,0,256
0_251,empty,2,0,not_exist,not_exist,9,0,1
0_290,empty,2,0,not_exist,not_exist,32,0,64
0_292,empty,2,0,not_exist,not_exist,32,0,127
0_299,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors>
0_322,empty,2,0,not_exist,not_exist,32,0,3
0_328,empty,2,0,not_exist,not_exist,5,0,0
0_333,empty,2,0,not_exist,not_exist,32,0,2
0_342,empty,2,0,not_exist,not_exist,128,0,18446744073709551615
0_346,empty,2,0,not_exist,not_exist,128,0,340282366920938463463374607431768211455
0_364,empty,2,0,not_exist,not_exist,4,0,2
0_421,bfs_Pipeline_loop_neighbors1,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors1>
0_441,empty,2,0,not_exist,not_exist,3,0,1
0_447,empty,2,0,not_exist,not_exist,6,0,0
1_69,empty,2,0,not_exist,not_exist,32,0,1
1_100,empty,2,0,not_exist,not_exist,64,0,1
1_109,empty,2,0,not_exist,not_exist,6,0,0
1_115,empty,2,0,not_exist,not_exist,32,0,11
1_119,empty,2,0,not_exist,not_exist,64,0,0
1_131,empty,2,0,not_exist,not_exist,32,0,7
1_148,empty,2,0,not_exist,not_exist,8,0,127
2_69,empty,2,0,not_exist,not_exist,32,0,1
2_100,empty,2,0,not_exist,not_exist,64,0,1
2_109,empty,2,0,not_exist,not_exist,6,0,0
2_115,empty,2,0,not_exist,not_exist,32,0,11
2_119,empty,2,0,not_exist,not_exist,64,0,0
2_131,empty,2,0,not_exist,not_exist,32,0,7
2_148,empty,2,0,not_exist,not_exist,8,0,127
