rtl_name,lut,ff,dsp,bram,uram
flow_control_loop_pipe_sequential_init_U,0,0,0,0,0
mux_257_8_1_1_U20,9,0,0,0,0
ap_enable_pp0,2,0,0,0,0
cnt_2_fu_256_p2,71,0,0,0,0
e_4_fu_183_p2,71,0,0,0,0
icmp_ln28_fu_159_p2,29,0,0,0,0
icmp_ln32_fu_240_p2,11,0,0,0,0
lshr_ln29_fu_205_p2,423,0,0,0,0
ap_NS_fsm_mux,13,0,0,0,0
ap_done_int_mux,9,0,0,0,0
ap_enable_reg_pp0_iter0_mux,9,0,0,0,0
ap_enable_reg_pp0_iter1_mux,9,0,0,0,0
cnt_fu_68_mux,9,0,0,0,0
e_fu_64_mux,9,0,0,0,0
level_0_address0_mux,13,0,0,0,0
level_1_address0_mux,13,0,0,0,0
ap_CS_fsm,0,2,0,0,0
ap_done_reg,0,1,0,0,0
ap_enable_reg_pp0_iter0_reg,0,1,0,0,0
ap_enable_reg_pp0_iter1,0,1,0,0,0
cnt_fu_68,0,64,0,0,0
e_fu_64,0,64,0,0,0
icmp_ln28_reg_297,0,1,0,0,0
level_0_addr_reg_321,0,7,0,0,0
level_1_addr_reg_326,0,7,0,0,0
lshr_ln29_reg_311,0,128,0,0,0
lshr_ln30_1_reg_316,0,57,0,0,0
trunc_ln29_reg_301,0,1,0,0,0
zext_ln24_1_cast_reg_291,0,4,0,0,0
grp_bfs_Pipeline_loop_neighbors1_fu_428,700,338,0,0,0
grp_bfs_Pipeline_loop_neighbors2_fu_444,700,338,0,0,0
grp_bfs_Pipeline_loop_neighbors3_fu_460,700,338,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_412,700,338,0,0,0
mux_21_8_1_1_U38,9,0,0,0,0
mux_21_8_1_1_U39,9,0,0,0,0
add_ln21_fu_734_p2,13,0,0,0,0
add_ln39_fu_764_p2,14,0,0,0,0
conv20_fu_609_p2,4,0,0,0,0
grp_fu_485_p2,11,0,0,0,0
grp_fu_533_p2,11,0,0,0,0
icmp_ln21_fu_599_p2,9,0,0,0,0
icmp_ln28_1_fu_700_p2,29,0,0,0,0
icmp_ln28_2_fu_804_p2,29,0,0,0,0
icmp_ln28_3_fu_834_p2,29,0,0,0,0
icmp_ln28_fu_670_p2,29,0,0,0,0
icmp_ln39_1_fu_863_p2,29,0,0,0,0
icmp_ln39_fu_728_p2,29,0,0,0,0
n_2_fu_709_p2,16,0,0,0,0
n_3_fu_844_p2,16,0,0,0,0
or_ln25_1_fu_813_p2,7,0,0,0,0
or_ln25_fu_679_p2,7,0,0,0,0
ap_phi_mux_cnt_8_phi_fu_401_p6_mux,9,0,0,0,0
cnt_1_reg_359_mux,9,0,0,0,0
cnt_3_reg_330_mux,9,0,0,0,0
cnt_6_reg_344_mux,13,0,0,0,0
cnt_7_reg_383_mux,9,0,0,0,0
cnt_8_reg_397_mux,13,0,0,0,0
cnt_reg_306_mux,9,0,0,0,0
edges_address0_mux,21,0,0,0,0
edges_ce0_mux,21,0,0,0,0
grp_fu_476_p3_mux,13,0,0,0,0
grp_fu_524_p3_mux,13,0,0,0,0
horizon_fu_132_mux,9,0,0,0,0
level_0_ce0_mux,25,0,0,0,0
level_0_d0_mux,25,0,0,0,0
level_0_we0_mux,25,0,0,0,0
level_1_ce0_mux,25,0,0,0,0
level_1_d0_mux,25,0,0,0,0
level_1_we0_mux,25,0,0,0,0
level_counts_address0_mux,29,0,0,0,0
level_counts_d0_mux,17,0,0,0,0
n_1_reg_371_mux,9,0,0,0,0
n_reg_318_mux,9,0,0,0,0
nodes_0_address0_mux,13,0,0,0,0
nodes_1_address0_mux,13,0,0,0,0
add_ln21_reg_1024,0,4,0,0,0
cnt_1_reg_359,0,64,0,0,0
cnt_3_reg_330,0,64,0,0,0
cnt_6_reg_344,0,64,0,0,0
cnt_7_reg_383,0,64,0,0,0
cnt_8_reg_397,0,64,0,0,0
cnt_reg_306,0,64,0,0,0
conv20_reg_924,0,3,0,0,0
grp_bfs_Pipeline_loop_neighbors1_fu_428_ap_start_reg,0,1,0,0,0
grp_bfs_Pipeline_loop_neighbors2_fu_444_ap_start_reg,0,1,0,0,0
grp_bfs_Pipeline_loop_neighbors3_fu_460_ap_start_reg,0,1,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_412_ap_start_reg,0,1,0,0,0
horizon_fu_132,0,4,0,0,0
