edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_533,1,0_532,0_7,0
0_536,1,0_4,0_8,0
0_537,1,0_8,0_9,0
0_540,1,0_8,0_23,0
0_542,1,0_541,0_23,0
0_543,1,0_9,0_24,0
0_544,1,0_5,0_25,0
0_546,1,0_545,0_25,0
0_547,1,0_24,0_25,0
0_548,1,0_25,0_26,0
0_551,1,0_23,0_27,0
0_553,1,0_552,0_27,0
0_554,1,0_27,0_28,0
0_556,1,0_555,0_29,0
0_557,1,0_28,0_29,0
0_558,1,0_29,0_30,0
0_560,1,0_559,0_30,0
0_561,1,0_26,0_31,0
0_562,1,0_30,0_31,0
0_563,1,0_31,0_32,0
0_564,1,0_25,0_32,0
0_565,1,0_6,0_33,0
0_566,1,0_545,0_33,0
0_567,1,0_545,0_33,0
0_569,1,0_568,0_34,0
0_570,1,0_33,0_34,0
0_572,1,0_571,0_35,0
0_573,1,0_7,0_35,0
0_574,2,0_43,0_36,0
0_575,1,0_7,0_38,0
0_576,1,0_38,0_39,0
0_577,1,0_38,0_40,0
0_579,1,0_578,0_40,0
0_580,1,0_40,0_42,0
0_581,2,0_529,0_42,0
0_582,2,0_48,0_42,0
0_583,1,0_38,0_45,0
0_585,1,0_584,0_45,0
0_586,1,0_45,0_46,0
0_587,2,0_55,0_47,0
0_588,1,0_545,0_49,0
0_589,2,0_48,0_49,0
0_590,1,0_273,0_49,1
0_591,2,0_276,0_49,1
0_593,1,0_592,0_50,0
0_594,2,0_48,0_50,0
0_595,1,0_274,0_50,1
0_596,2,0_276,0_50,1
0_597,1,0_50,0_51,0
0_600,1,0_50,0_52,0
0_602,1,0_601,0_52,0
0_603,1,0_52,0_54,0
0_604,2,0_68,0_54,0
0_605,2,0_283,0_54,0
0_607,1,0_50,0_57,0
0_608,1,0_541,0_57,0
0_610,1,0_57,0_58,0
0_611,1,0_552,0_58,0
0_612,1,0_50,0_59,0
0_613,1,0_59,0_60,0
0_614,1,0_5,0_61,0
0_615,1,0_545,0_61,0
0_616,1,0_60,0_61,0
0_617,1,0_61,0_62,0
0_618,1,0_58,0_63,0
0_619,1,0_62,0_64,0
0_620,1,0_63,0_64,0
0_621,1,0_64,0_65,0
0_622,1,0_65,0_66,0
0_623,1,0_39,0_66,0
0_624,1,0_66,0_67,0
0_625,2,0_177,0_67,0
0_626,2,0_75,0_67,0
0_627,1,0_1,0_69,0
0_628,1,0_545,0_69,0
0_629,1,0_51,0_69,0
0_630,1,0_69,0_70,0
0_631,1,0_70,0_71,0
0_634,1,0_70,0_72,0
0_636,1,0_635,0_72,0
0_638,1,0_637,0_72,0
0_639,1,0_71,0_73,0
0_640,1,0_72,0_73,0
0_641,1,0_73,0_74,0
0_642,2,0_177,0_74,0
0_643,2,0_77,0_74,0
0_644,2,0_82,0_76,0
0_645,1,0_157,0_78,1
0_646,2,0_160,0_78,1
0_647,1,0_49,0_78,0
0_648,2,0_77,0_78,0
0_649,1,0_158,0_79,1
0_650,2,0_160,0_79,1
0_651,1,0_71,0_79,0
0_652,2,0_77,0_79,0
0_653,1,0_79,0_80,0
0_654,1,0_72,0_80,0
0_655,1,0_80,0_81,0
0_656,2,0_104,0_81,0
0_657,2,0_163,0_81,0
0_658,1,0_114,0_117,0
0_659,2,0_116,0_117,0
0_660,1,0_78,0_117,0
0_661,2,0_104,0_117,0
0_662,1,0_79,0_118,0
0_663,1,0_568,0_118,0
0_664,1,0_79,0_119,0
0_665,1,0_119,0_120,0
0_667,1,0_666,0_120,0
0_668,1,0_90,0_121,0
0_670,1,0_669,0_121,0
0_671,1,0_118,0_122,0
0_672,1,0_72,0_122,0
0_673,1,0_122,0_123,0
0_674,2,0_144,0_123,0
0_675,2,0_163,0_123,0
0_678,1,0_79,0_84,0
0_679,1,0_532,0_84,0
0_681,1,0_680,0_84,0
0_682,1,0_84,0_85,0
0_683,1,0_2,0_86,0
0_684,1,0_545,0_86,0
0_685,1,0_85,0_86,0
0_686,1,0_86,0_87,0
0_687,1,0_3,0_88,0
0_688,1,0_545,0_88,0
0_689,1,0_85,0_88,0
0_690,1,0_88,0_89,0
0_691,1,0_79,0_90,0
0_694,1,0_87,0_91,0
0_695,1,0_89,0_91,0
0_696,1,0_90,0_91,0
0_697,1,0_91,0_92,0
0_699,1,0_91,0_93,0
0_700,1,0_541,0_93,0
0_702,1,0_91,0_94,0
0_703,1,0_541,0_94,0
0_704,1,0_92,0_95,0
0_705,1,0_5,0_96,0
0_706,1,0_545,0_96,0
0_707,1,0_95,0_96,0
0_708,1,0_96,0_97,0
0_710,1,0_93,0_98,0
0_711,1,0_552,0_98,0
0_712,1,0_98,0_99,0
0_713,1,0_97,0_100,0
0_714,1,0_99,0_100,0
0_715,1,0_100,0_101,0
0_716,1,0_101,0_102,0
0_718,1,0_717,0_102,0
0_719,1,0_102,0_103,0
0_720,2,0_124,0_103,0
0_721,2,0_116,0_103,0
0_723,1,0_94,0_105,0
0_724,1,0_552,0_105,0
0_725,1,0_105,0_106,0
0_726,1,0_555,0_107,0
0_727,1,0_106,0_107,0
0_728,1,0_107,0_108,0
0_729,1,0_559,0_108,0
0_730,1,0_97,0_109,0
0_731,1,0_108,0_109,0
0_732,1,0_45,0_110,0
0_733,1,0_110,0_111,0
0_734,1,0_106,0_111,0
0_735,1,0_109,0_112,0
0_736,1,0_111,0_112,0
0_737,1,0_112,0_113,0
0_738,1,0_96,0_113,0
0_739,1,0_78,0_114,0
0_740,1,0_568,0_114,0
0_741,2,0_124,0_115,0
0_742,1,0_154,0_157,0
0_743,2,0_156,0_157,0
0_744,1,0_117,0_157,0
0_745,2,0_144,0_157,0
0_746,1,0_79,0_158,0
0_748,1,0_747,0_158,0
0_749,2,0_82,0_159,0
0_752,1,0_120,0_125,0
0_753,1,0_532,0_125,0
0_754,1,0_680,0_125,0
0_755,1,0_125,0_126,0
0_756,1,0_2,0_127,0
0_757,1,0_545,0_127,0
0_758,1,0_126,0_127,0
0_759,1,0_127,0_128,0
0_760,1,0_3,0_129,0
0_761,1,0_545,0_129,0
0_762,1,0_126,0_129,0
0_763,1,0_129,0_130,0
0_765,1,0_128,0_131,0
0_766,1,0_130,0_131,0
0_767,1,0_121,0_131,0
0_768,1,0_131,0_132,0
0_770,1,0_131,0_133,0
0_771,1,0_541,0_133,0
0_773,1,0_131,0_134,0
0_774,1,0_541,0_134,0
0_775,1,0_132,0_135,0
0_776,1,0_5,0_136,0
0_777,1,0_545,0_136,0
0_778,1,0_135,0_136,0
0_779,1,0_136,0_137,0
0_781,1,0_133,0_138,0
0_782,1,0_552,0_138,0
0_783,1,0_138,0_139,0
0_784,1,0_137,0_140,0
0_785,1,0_139,0_140,0
0_786,1,0_140,0_141,0
0_787,1,0_141,0_142,0
0_788,1,0_717,0_142,0
0_789,1,0_142,0_143,0
0_790,2,0_160,0_143,0
0_791,2,0_156,0_143,0
0_793,1,0_134,0_145,0
0_794,1,0_552,0_145,0
0_795,1,0_145,0_146,0
0_796,1,0_555,0_147,0
0_797,1,0_146,0_147,0
0_798,1,0_147,0_148,0
0_799,1,0_559,0_148,0
0_800,1,0_137,0_149,0
0_801,1,0_148,0_149,0
0_802,1,0_45,0_150,0
0_803,1,0_150,0_151,0
0_804,1,0_146,0_151,0
0_805,1,0_149,0_152,0
0_806,1,0_151,0_152,0
0_807,1,0_152,0_153,0
0_808,1,0_136,0_153,0
0_809,1,0_117,0_154,0
0_810,1,0_568,0_154,0
0_811,2,0_160,0_155,0
0_812,1,0_78,0_161,0
0_813,2,0_82,0_161,0
0_814,1,0_117,0_161,0
0_815,2,0_124,0_161,0
0_816,2,0_177,0_162,0
0_817,1,0_49,0_164,0
0_818,2,0_68,0_164,0
0_819,1,0_49,0_164,0
0_820,2,0_75,0_164,0
0_821,1,0_161,0_164,0
0_822,2,0_163,0_164,0
0_823,1,0_50,0_165,0
0_824,1,0_165,0_166,0
0_826,1,0_825,0_166,0
0_827,1,0_166,0_167,0
0_828,1,0_59,0_168,0
0_830,1,0_829,0_168,0
0_831,1,0_168,0_169,0
0_832,1,0_5,0_170,0
0_833,1,0_545,0_170,0
0_834,1,0_169,0_170,0
0_835,1,0_170,0_171,0
0_836,1,0_58,0_172,0
0_837,1,0_171,0_173,0
0_838,1,0_172,0_173,0
0_839,1,0_173,0_174,0
0_840,1,0_174,0_175,0
0_841,1,0_39,0_175,0
0_842,1,0_175,0_176,0
0_843,2,0_276,0_176,0
0_844,2,0_184,0_176,0
0_845,1,0_45,0_277,0
0_848,1,0_45,0_278,0
0_849,1,0_552,0_278,0
0_850,1,0_6,0_279,0
0_851,1,0_545,0_279,0
0_852,1,0_277,0_279,0
0_853,1,0_49,0_280,0
0_854,1,0_279,0_280,0
0_855,1,0_49,0_281,0
0_856,1,0_545,0_281,0
0_857,1,0_281,0_282,0
0_858,2,0_286,0_282,0
0_859,2,0_527,0_282,0
0_860,2,0_531,0_526,0
0_861,1,0_38,0_284,0
0_863,1,0_862,0_284,0
0_864,2,0_293,0_285,0
0_865,2,0_531,0_528,0
0_866,1,0_545,0_287,0
0_867,2,0_286,0_287,0
0_868,1,0_511,0_287,1
0_869,2,0_514,0_287,1
0_870,1,0_592,0_288,0
0_871,2,0_286,0_288,0
0_872,1,0_512,0_288,1
0_873,2,0_514,0_288,1
0_874,1,0_288,0_289,0
0_876,1,0_288,0_290,0
0_877,1,0_601,0_290,0
0_878,1,0_290,0_292,0
0_879,2,0_306,0_292,0
0_880,2,0_522,0_292,0
0_882,1,0_288,0_295,0
0_883,1,0_541,0_295,0
0_885,1,0_295,0_296,0
0_886,1,0_552,0_296,0
0_887,1,0_288,0_297,0
0_888,1,0_297,0_298,0
0_889,1,0_5,0_299,0
0_890,1,0_545,0_299,0
0_891,1,0_298,0_299,0
0_892,1,0_299,0_300,0
0_893,1,0_296,0_301,0
0_894,1,0_300,0_302,0
0_895,1,0_301,0_302,0
0_896,1,0_302,0_303,0
0_897,1,0_303,0_304,0
0_898,1,0_46,0_304,0
0_899,1,0_304,0_305,0
0_900,2,0_415,0_305,0
0_901,2,0_313,0_305,0
0_902,1,0_1,0_307,0
0_903,1,0_545,0_307,0
0_904,1,0_289,0_307,0
0_905,1,0_307,0_308,0
0_906,1,0_308,0_309,0
0_908,1,0_308,0_310,0
0_909,1,0_635,0_310,0
0_910,1,0_637,0_310,0
0_911,1,0_309,0_311,0
0_912,1,0_310,0_311,0
0_913,1,0_311,0_312,0
0_914,2,0_415,0_312,0
0_915,2,0_315,0_312,0
0_916,2,0_320,0_314,0
0_917,1,0_395,0_316,1
0_918,2,0_398,0_316,1
0_919,1,0_287,0_316,0
0_920,2,0_315,0_316,0
0_921,1,0_396,0_317,1
0_922,2,0_398,0_317,1
0_923,1,0_309,0_317,0
0_924,2,0_315,0_317,0
0_925,1,0_317,0_318,0
0_926,1,0_310,0_318,0
0_927,1,0_318,0_319,0
0_928,2,0_342,0_319,0
0_929,2,0_401,0_319,0
0_930,1,0_352,0_355,0
0_931,2,0_354,0_355,0
0_932,1,0_316,0_355,0
0_933,2,0_342,0_355,0
0_934,1,0_317,0_356,0
0_935,1,0_568,0_356,0
0_936,1,0_317,0_357,0
0_937,1,0_357,0_358,0
0_938,1,0_666,0_358,0
0_939,1,0_328,0_359,0
0_940,1,0_669,0_359,0
0_941,1,0_356,0_360,0
0_942,1,0_310,0_360,0
0_943,1,0_360,0_361,0
0_944,2,0_382,0_361,0
0_945,2,0_401,0_361,0
0_947,1,0_317,0_322,0
0_948,1,0_532,0_322,0
0_949,1,0_680,0_322,0
0_950,1,0_322,0_323,0
0_951,1,0_2,0_324,0
0_952,1,0_545,0_324,0
0_953,1,0_323,0_324,0
0_954,1,0_324,0_325,0
0_955,1,0_3,0_326,0
0_956,1,0_545,0_326,0
0_957,1,0_323,0_326,0
0_958,1,0_326,0_327,0
0_959,1,0_317,0_328,0
0_961,1,0_325,0_329,0
0_962,1,0_327,0_329,0
0_963,1,0_328,0_329,0
0_964,1,0_329,0_330,0
0_966,1,0_329,0_331,0
0_967,1,0_541,0_331,0
0_969,1,0_329,0_332,0
0_970,1,0_541,0_332,0
0_971,1,0_330,0_333,0
0_972,1,0_5,0_334,0
0_973,1,0_545,0_334,0
0_974,1,0_333,0_334,0
0_975,1,0_334,0_335,0
0_977,1,0_331,0_336,0
0_978,1,0_552,0_336,0
0_979,1,0_336,0_337,0
0_980,1,0_335,0_338,0
0_981,1,0_337,0_338,0
0_982,1,0_338,0_339,0
0_983,1,0_339,0_340,0
0_984,1,0_717,0_340,0
0_985,1,0_340,0_341,0
0_986,2,0_362,0_341,0
0_987,2,0_354,0_341,0
0_989,1,0_332,0_343,0
0_990,1,0_552,0_343,0
0_991,1,0_343,0_344,0
0_992,1,0_555,0_345,0
0_993,1,0_344,0_345,0
0_994,1,0_345,0_346,0
0_995,1,0_559,0_346,0
0_996,1,0_335,0_347,0
0_997,1,0_346,0_347,0
0_998,1,0_284,0_348,0
0_999,1,0_348,0_349,0
0_1000,1,0_344,0_349,0
0_1001,1,0_347,0_350,0
0_1002,1,0_349,0_350,0
0_1003,1,0_350,0_351,0
0_1004,1,0_334,0_351,0
0_1005,1,0_316,0_352,0
0_1006,1,0_568,0_352,0
0_1007,2,0_362,0_353,0
0_1008,1,0_392,0_395,0
0_1009,2,0_394,0_395,0
0_1010,1,0_355,0_395,0
0_1011,2,0_382,0_395,0
