node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_7,horizon,0,0,not_exist,not_exist,not_exist,4,alloca,0.00,1,['533']
0_8,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,2,"['535', '536']"
0_9,empty,0,0,empty_fu_793_p1,not_exist,not_exist,7,trunc,0.00,3,['537']
0_23,tmp,0,18,tmp_fu_807_p3,not_exist,not_exist,1,bitselect,0.00,10,"['539', '540', '542']"
0_24,zext_ln18,0,18,zext_ln18_fu_797_p1,not_exist,not_exist,64,zext,0.00,4,['543']
0_25,level_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,5,"['544', '546', '547']"
0_26,level_load,0,18,not_exist,ram,RAM,16,load,2.26,6,['548']
0_27,tmp_1,0,18,tmp_1_fu_814_p3,not_exist,not_exist,4,bitconcatenate,0.00,11,"['550', '551', '553']"
0_28,zext_ln18_1,0,18,zext_ln18_1_fu_822_p1,not_exist,not_exist,16,zext,0.00,12,['554']
0_29,shl_ln18,0,18,shl_ln18_fu_826_p2,shl,Shifter,16,shl,0.00,13,"['556', '557']"
0_30,xor_ln18,0,18,xor_ln18_fu_832_p2,xor,LogicGate,16,xor,0.00,14,"['558', '560']"
0_31,and_ln18,0,18,and_ln18_fu_838_p2,and,LogicGate,16,and,1.67,15,"['561', '562']"
0_32,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,16,"['563', '564', '1765']"
0_33,level_counts_addr,0,19,not_exist,not_exist,not_exist,4,getelementptr,0.00,7,"['565', '566', '567']"
0_34,level_counts_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,8,"['569', '570']"
0_35,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,9,"['572', '573']"
0_36,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,17,['574']
0_38,horizon_1,0,21,not_exist,not_exist,not_exist,4,load,0.00,18,"['575', '1788']"
0_39,zext_ln21,0,21,zext_ln21_fu_848_p1,not_exist,not_exist,8,zext,0.00,19,['576']
0_40,icmp_ln21,0,21,icmp_ln21_fu_852_p2,icmp,Cmp,1,icmp,0.87,20,"['577', '579']"
0_42,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,21,"['580', '581', '582']"
0_45,conv20,0,21,conv20_fu_858_p2,not_exist,not_exist,4,or,0.00,22,"['583', '585']"
0_46,zext_ln24,0,24,zext_ln24_fu_864_p1,not_exist,not_exist,8,zext,0.00,23,['586']
0_47,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,24,['587']
0_49,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,26,"['588', '589', '590', '591']"
0_50,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,27,"['593', '594', '595', '596']"
