node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_165,empty,2,0,not_exist,not_exist,32,0,1
0_171,empty,2,0,not_exist,not_exist,64,0,0
0_174,empty,2,0,not_exist,not_exist,8,0,0
0_184,empty,2,0,not_exist,not_exist,64,0,1
0_186,empty,2,0,not_exist,not_exist,32,0,0
0_188,empty,2,0,not_exist,not_exist,32,0,63
0_202,empty,2,0,not_exist,not_exist,4,0,1
0_205,empty,2,0,not_exist,not_exist,1,0,1
0_208,empty,2,0,not_exist,not_exist,8,0,1
0_215,empty,2,0,not_exist,not_exist,9,0,0
0_222,empty,2,0,not_exist,not_exist,9,0,256
0_225,empty,2,0,not_exist,not_exist,9,0,1
0_249,empty,2,0,not_exist,not_exist,32,0,64
0_251,empty,2,0,not_exist,not_exist,32,0,127
0_280,empty,2,0,not_exist,not_exist,12,0,1
0_284,empty,2,0,not_exist,not_exist,2,0,1
0_300,empty,2,0,not_exist,not_exist,6,0,0
0_305,empty,2,0,not_exist,not_exist,32,0,2
0_307,empty,2,0,not_exist,not_exist,32,0,11
0_337,empty,2,0,not_exist,not_exist,8,0,127
0_352,empty,2,0,not_exist,not_exist,64,0,2
0_421,empty,2,0,not_exist,not_exist,32,0,3
0_429,empty,2,0,not_exist,not_exist,128,0,18446744073709551615
0_433,empty,2,0,not_exist,not_exist,128,0,340282366920938463463374607431768211455
0_447,empty,2,0,not_exist,not_exist,64,0,10
