rtl_name,lut,ff,dsp,bram,uram
mux_21_64_1_1_U1,9,0,0,0,0
mux_21_64_1_1_U2,9,0,0,0,0
add_ln21_cast1_fu_374_p2,13,0,0,0,0
add_ln21_cast_fu_380_p2,2,0,0,0,0
add_ln21_fu_368_p2,71,0,0,0,0
add_ln28_1_fu_655_p2,71,0,0,0,0
add_ln28_2_fu_553_p2,19,0,0,0,0
add_ln28_3_fu_563_p2,10,0,0,0,0
add_ln28_fu_543_p2,71,0,0,0,0
add_ln34_1_fu_648_p2,71,0,0,0,0
add_ln34_fu_536_p2,71,0,0,0,0
and_ln39_1_fu_684_p2,128,0,0,0,0
and_ln39_fu_718_p2,2,0,0,0,0
empty_fu_386_p2,15,0,0,0,0
grp_fu_329_p2,11,0,0,0,0
icmp_ln21_fu_713_p2,29,0,0,0,0
icmp_ln24_fu_397_p2,11,0,0,0,0
icmp_ln25_fu_431_p2,29,0,0,0,0
icmp_ln28_1_fu_456_p2,29,0,0,0,0
icmp_ln28_2_fu_574_p2,29,0,0,0,0
icmp_ln28_fu_450_p2,29,0,0,0,0
icmp_ln39_fu_707_p2,29,0,0,0,0
lshr_ln29_2_fu_511_p2,423,0,0,0,0
lshr_ln29_3_fu_614_p2,423,0,0,0,0
lshr_ln29_4_fu_628_p2,423,0,0,0,0
lshr_ln29_fu_497_p2,423,0,0,0,0
n_1_fu_403_p2,16,0,0,0,0
or_ln39_fu_700_p2,128,0,0,0,0
shl_ln39_1_fu_694_p2,423,0,0,0,0
shl_ln39_fu_672_p2,423,0,0,0,0
xor_ln28_fu_569_p2,2,0,0,0,0
xor_ln39_fu_678_p2,128,0,0,0,0
ap_NS_fsm_mux,81,0,0,0,0
ap_phi_mux_cnt_2_0_phi_fu_281_p4_mux,13,0,0,0,0
ap_phi_mux_cnt_2_1_phi_fu_293_p4_mux,13,0,0,0,0
cnt_1_0_reg_257_mux,9,0,0,0,0
cnt_1_ph_reg_301_mux,9,0,0,0,0
cnt_1_reg_313_mux,9,0,0,0,0
cnt_2_0_reg_278_mux,9,0,0,0,0
cnt_reg_234_mux,9,0,0,0,0
e_1_0_reg_268_mux,9,0,0,0,0
edges_0_address0_mux,13,0,0,0,0
edges_1_address0_mux,13,0,0,0,0
horizon_fu_110_mux,9,0,0,0,0
level_address0_mux,21,0,0,0,0
level_counts_address0_mux,21,0,0,0,0
level_counts_d0_mux,13,0,0,0,0
level_d0_mux,13,0,0,0,0
n_reg_246_mux,9,0,0,0,0
add_ln21_cast1_reg_749,0,4,0,0,0
add_ln21_cast_reg_754,0,1,0,0,0
add_ln21_reg_743,0,64,0,0,0
ap_CS_fsm,0,16,0,0,0
cnt_1_0_reg_257,0,64,0,0,0
cnt_1_ph_reg_301,0,64,0,0,0
cnt_1_reg_313,0,64,0,0,0
cnt_2_0_reg_278,0,64,0,0,0
cnt_reg_234,0,64,0,0,0
e_1_0_reg_268,0,64,0,0,0
empty_reg_759,0,8,0,0,0
horizon_fu_110,0,64,0,0,0
level_addr_2_reg_827,0,8,0,0,0
level_addr_3_reg_858,0,8,0,0,0
level_counts_addr_1_reg_782,0,3,0,0,0
n_1_reg_772,0,9,0,0,0
n_reg_246,0,9,0,0,0
tmp_1_reg_843,0,1,0,0,0
tmp_end_reg_800,0,64,0,0,0
trunc_ln28_reg_822,0,1,0,0,0
xor_ln28_reg_835,0,1,0,0,0
zext_ln24_reg_764,0,9,0,0,0
