node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_9,e,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,1,['85']
0_10,cnt,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,2,['86']
0_11,zext_ln24_1_read,0,0,not_exist,not_exist,not_exist,4,read,0.00,3,"['88', '89']"
0_12,tmp_end_1_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,4,"['91', '92']"
0_13,tmp_begin_1_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,5,"['93', '94']"
0_14,cnt_1_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,6,"['95', '96']"
0_18,cnt_write_ln0,0,0,not_exist,not_exist,not_exist,0,store,0.84,7,"['97', '98']"
0_19,e_write_ln0,0,0,not_exist,not_exist,not_exist,0,store,0.84,8,"['99', '100']"
0_20,br_ln0,0,0,not_exist,not_exist,not_exist,0,br,0.00,9,['101']
0_22,e_3,0,29,not_exist,not_exist,not_exist,64,load,0.00,10,"['107', '298']"
0_23,icmp_ln28,0,28,icmp_ln28_fu_157_p2,icmp,Cmp,1,icmp,1.40,11,"['108', '109']"
0_24,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,12,"['110', '111', '112']"
0_28,trunc_ln29,0,29,trunc_ln29_fu_162_p1,not_exist,not_exist,12,trunc,0.00,13,['119']
0_29,zext_ln29,0,29,zext_ln29_fu_166_p1,not_exist,not_exist,64,zext,0.00,14,['120']
0_30,edges_addr,0,29,not_exist,not_exist,not_exist,12,getelementptr,0.00,15,"['121', '123', '124']"
0_31,tmp_dst,0,29,not_exist,ram,RAM,64,load,2.26,16,['125']
0_32,trunc_ln29_2,0,29,trunc_ln29_2_fu_182_p1,not_exist,not_exist,6,trunc,0.00,23,['126']
0_33,lshr_ln30_2,0,30,lshr_ln30_2_reg_382,not_exist,not_exist,57,partselect,0.00,24,"['128', '129', '131', '133']"
0_34,tmp,0,30,tmp_reg_387,not_exist,not_exist,1,bitselect,0.00,25,"['135', '136', '138']"
0_35,and_ln30_1,0,30,and_ln30_1_fu_210_p3,not_exist,not_exist,4,bitconcatenate,0.00,31,"['140', '141', '143']"
0_36,zext_ln30,0,30,zext_ln30_fu_204_p1,not_exist,not_exist,64,zext,0.00,26,['144']
0_37,level_0_addr,0,30,not_exist,not_exist,not_exist,6,getelementptr,0.00,27,"['145', '146', '147']"
0_38,level_0_load,0,30,not_exist,ram,RAM,16,load,2.26,28,['148']
