rtl_name,lut,ff,dsp,bram,uram
mul_63ns_65ns_123_2_1_U1,179,361,9,0,0
mux_21_8_1_1_U3,9,0,0,0,0
mux_257_8_1_1_U4,9,0,0,0,0
mux_257_8_1_1_U5,9,0,0,0,0
urem_63ns_3ns_63_67_seq_1_U2,461,767,0,0,0
add_ln21_fu_480_p2,71,0,0,0,0
add_ln28_1_fu_1054_p2,71,0,0,0,0
add_ln28_2_fu_865_p2,18,0,0,0,0
add_ln28_fu_859_p2,71,0,0,0,0
add_ln34_1_fu_1048_p2,71,0,0,0,0
add_ln34_fu_853_p2,71,0,0,0,0
and_ln18_1_fu_426_p2,16,0,0,0,0
and_ln18_fu_448_p2,16,0,0,0,0
and_ln33_1_fu_811_p2,16,0,0,0,0
and_ln33_2_fu_1027_p2,16,0,0,0,0
and_ln33_3_fu_1006_p2,16,0,0,0,0
and_ln33_fu_832_p2,16,0,0,0,0
and_ln39_1_fu_1154_p2,128,0,0,0,0
and_ln39_2_fu_1108_p2,128,0,0,0,0
and_ln39_fu_1188_p2,2,0,0,0,0
empty_22_fu_486_p2,15,0,0,0,0
icmp_ln21_fu_1183_p2,29,0,0,0,0
icmp_ln24_fu_496_p2,11,0,0,0,0
icmp_ln25_fu_609_p2,29,0,0,0,0
icmp_ln28_1_fu_670_p2,29,0,0,0,0
icmp_ln28_2_fu_870_p2,29,0,0,0,0
icmp_ln28_fu_664_p2,29,0,0,0,0
icmp_ln32_1_fu_977_p2,11,0,0,0,0
icmp_ln32_fu_782_p2,11,0,0,0,0
icmp_ln39_fu_1177_p2,29,0,0,0,0
level_counts_1_d0,128,0,0,0,0
lshr_ln25_1_fu_581_p2,35,0,0,0,0
lshr_ln25_fu_567_p2,35,0,0,0,0
lshr_ln26_fu_644_p2,950,0,0,0,0
lshr_ln29_1_fu_899_p2,423,0,0,0,0
lshr_ln29_fu_704_p2,423,0,0,0,0
lshr_ln30_1_fu_763_p2,35,0,0,0,0
lshr_ln30_3_fu_944_p2,35,0,0,0,0
lshr_ln30_4_fu_958_p2,35,0,0,0,0
lshr_ln30_fu_749_p2,35,0,0,0,0
n_1_fu_502_p2,16,0,0,0,0
or_ln33_1_fu_826_p2,16,0,0,0,0
or_ln33_2_fu_1042_p2,16,0,0,0,0
or_ln33_3_fu_1021_p2,16,0,0,0,0
or_ln33_fu_847_p2,16,0,0,0,0
or_ln39_fu_1170_p2,128,0,0,0,0
shl_ln18_1_fu_414_p2,35,0,0,0,0
shl_ln18_fu_436_p2,35,0,0,0,0
shl_ln33_1_fu_841_p2,35,0,0,0,0
shl_ln33_2_fu_820_p2,35,0,0,0,0
shl_ln33_3_fu_994_p2,35,0,0,0,0
shl_ln33_4_fu_1036_p2,35,0,0,0,0
shl_ln33_5_fu_1015_p2,35,0,0,0,0
shl_ln33_fu_799_p2,35,0,0,0,0
shl_ln39_1_fu_1164_p2,423,0,0,0,0
shl_ln39_2_fu_1096_p2,423,0,0,0,0
shl_ln39_3_fu_1118_p2,423,0,0,0,0
shl_ln39_fu_1142_p2,423,0,0,0,0
xor_ln18_1_fu_420_p2,16,0,0,0,0
xor_ln18_fu_442_p2,16,0,0,0,0
xor_ln33_1_fu_1000_p2,16,0,0,0,0
xor_ln33_fu_805_p2,16,0,0,0,0
xor_ln39_1_fu_1102_p2,128,0,0,0,0
xor_ln39_fu_1148_p2,128,0,0,0,0
ap_NS_fsm_mux,422,0,0,0,0
cnt_1_0_reg_305_mux,9,0,0,0,0
cnt_1_ph_reg_349_mux,9,0,0,0,0
cnt_1_reg_361_mux,9,0,0,0,0
cnt_2_0_reg_326_mux,9,0,0,0,0
cnt_2_1_reg_337_mux,9,0,0,0,0
cnt_reg_281_mux,9,0,0,0,0
e_1_0_reg_316_mux,9,0,0,0,0
edges_address0_mux,13,0,0,0,0
horizon_fu_128_mux,9,0,0,0,0
level_0_address0_mux,33,0,0,0,0
level_0_d0_mux,17,0,0,0,0
level_1_address0_mux,33,0,0,0,0
level_1_d0_mux,17,0,0,0,0
level_counts_0_address0_mux,21,0,0,0,0
level_counts_0_d0_mux,13,0,0,0,0
level_counts_1_address0_mux,13,0,0,0,0
n_reg_293_mux,9,0,0,0,0
add_ln21_reg_1233,0,64,0,0,0
add_ln28_1_reg_1425,0,64,0,0,0
and_ln_reg_1198,0,1,0,0,0
ap_CS_fsm,0,86,0,0,0
cnt_1_0_reg_305,0,64,0,0,0
cnt_1_ph_reg_349,0,64,0,0,0
cnt_1_reg_361,0,64,0,0,0
cnt_2_0_reg_326,0,64,0,0,0
