node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_194,empty,2,0,not_exist,not_exist,32,0,1
0_199,empty,2,0,not_exist,not_exist,64,0,1
0_205,empty,2,0,not_exist,not_exist,64,0,0
0_208,empty,2,0,not_exist,not_exist,8,0,0
0_219,empty,2,0,not_exist,not_exist,32,0,0
0_221,empty,2,0,not_exist,not_exist,32,0,63
0_225,empty,2,0,not_exist,not_exist,4,0,0
0_231,empty,2,0,not_exist,not_exist,4,0,10
0_238,empty,2,0,not_exist,not_exist,4,0,1
0_246,empty,2,0,not_exist,not_exist,9,0,0
0_252,empty,2,0,not_exist,not_exist,9,0,256
0_255,empty,2,0,not_exist,not_exist,9,0,1
0_274,empty,2,0,not_exist,not_exist,32,0,7
0_278,empty,2,0,not_exist,not_exist,32,0,6
0_283,empty,2,0,not_exist,not_exist,7,0,0
0_310,empty,2,0,not_exist,not_exist,32,0,64
0_312,empty,2,0,not_exist,not_exist,32,0,127
0_327,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,1,6,<constant bfs_Pipeline_loop_neighbors>
0_355,empty,2,0,not_exist,not_exist,32,0,3
0_359,empty,2,0,not_exist,not_exist,7,0,11
0_364,empty,2,0,not_exist,not_exist,32,0,5
0_369,empty,2,0,not_exist,not_exist,6,0,0
0_372,empty,2,0,not_exist,not_exist,3,0,3
0_380,empty,2,0,not_exist,not_exist,128,0,18446744073709551615
0_384,empty,2,0,not_exist,not_exist,128,0,340282366920938463463374607431768211455
0_402,empty,2,0,not_exist,not_exist,4,0,2
0_479,bfs_Pipeline_loop_neighbors1,2,0,not_exist,not_exist,1,6,<constant bfs_Pipeline_loop_neighbors1>
0_504,empty,2,0,not_exist,not_exist,3,0,1
1_108,empty,2,0,not_exist,not_exist,32,0,1
1_151,empty,2,0,not_exist,not_exist,64,0,2
1_161,empty,2,0,not_exist,not_exist,32,0,11
1_170,empty,2,0,not_exist,not_exist,32,0,10
1_174,empty,2,0,not_exist,not_exist,64,0,0
1_181,empty,2,0,not_exist,not_exist,6,0,0
1_208,empty,2,0,not_exist,not_exist,8,0,127
1_218,empty,2,0,not_exist,not_exist,64,0,1
1_221,empty,2,0,not_exist,not_exist,11,0,1
1_224,empty,2,0,not_exist,not_exist,1,0,1
1_292,empty,2,0,not_exist,not_exist,1,0,0
2_108,empty,2,0,not_exist,not_exist,32,0,1
2_151,empty,2,0,not_exist,not_exist,64,0,2
2_161,empty,2,0,not_exist,not_exist,32,0,11
2_170,empty,2,0,not_exist,not_exist,32,0,10
2_174,empty,2,0,not_exist,not_exist,64,0,0
2_181,empty,2,0,not_exist,not_exist,6,0,0
2_208,empty,2,0,not_exist,not_exist,8,0,127
2_218,empty,2,0,not_exist,not_exist,64,0,1
2_221,empty,2,0,not_exist,not_exist,11,0,1
2_224,empty,2,0,not_exist,not_exist,1,0,1
2_292,empty,2,0,not_exist,not_exist,1,0,0
