rtl_name,lut,ff,dsp,bram,uram
mux_21_64_1_1_U1,9,0,0,0,0
mux_21_64_1_1_U2,9,0,0,0,0
mux_253_64_1_1_U3,9,0,0,0,0
mux_253_64_1_1_U4,9,0,0,0,0
add_ln21_fu_402_p2,71,0,0,0,0
add_ln28_1_fu_848_p2,71,0,0,0,0
add_ln28_2_fu_722_p2,18,0,0,0,0
add_ln28_fu_716_p2,71,0,0,0,0
add_ln34_1_fu_841_p2,71,0,0,0,0
add_ln34_fu_709_p2,71,0,0,0,0
and_ln18_fu_388_p2,16,0,0,0,0
and_ln33_1_fu_819_p2,16,0,0,0,0
and_ln33_fu_687_p2,16,0,0,0,0
empty_fu_408_p2,15,0,0,0,0
icmp_ln24_fu_418_p2,11,0,0,0,0
icmp_ln25_fu_494_p2,29,0,0,0,0
icmp_ln28_1_fu_590_p2,29,0,0,0,0
icmp_ln28_2_fu_727_p2,29,0,0,0,0
icmp_ln28_fu_586_p2,29,0,0,0,0
icmp_ln32_1_fu_797_p2,11,0,0,0,0
icmp_ln32_fu_665_p2,11,0,0,0,0
icmp_ln39_fu_445_p2,29,0,0,0,0
lshr_ln25_fu_476_p2,35,0,0,0,0
lshr_ln26_1_fu_538_p2,950,0,0,0,0
lshr_ln26_fu_524_p2,950,0,0,0,0
lshr_ln30_2_fu_787_p2,35,0,0,0,0
lshr_ln30_fu_655_p2,35,0,0,0,0
n_1_fu_424_p2,16,0,0,0,0
or_ln33_1_fu_834_p2,16,0,0,0,0
or_ln33_fu_702_p2,16,0,0,0,0
shl_ln18_fu_376_p2,35,0,0,0,0
shl_ln33_1_fu_696_p2,35,0,0,0,0
shl_ln33_2_fu_807_p2,35,0,0,0,0
shl_ln33_3_fu_828_p2,35,0,0,0,0
shl_ln33_fu_675_p2,35,0,0,0,0
xor_ln18_fu_382_p2,16,0,0,0,0
xor_ln33_1_fu_813_p2,16,0,0,0,0
xor_ln33_fu_681_p2,16,0,0,0,0
ap_NS_fsm_mux,61,0,0,0,0
ap_phi_mux_cnt_2_0_phi_fu_293_p4_mux,13,0,0,0,0
ap_phi_mux_cnt_2_1_phi_fu_305_p4_mux,13,0,0,0,0
cnt_1_0_reg_269_mux,9,0,0,0,0
cnt_1_ph_reg_313_mux,9,0,0,0,0
cnt_1_reg_325_mux,9,0,0,0,0
cnt_2_0_reg_290_mux,9,0,0,0,0
cnt_reg_244_mux,9,0,0,0,0
e_1_0_reg_280_mux,9,0,0,0,0
edges_0_address0_mux,13,0,0,0,0
edges_1_address0_mux,13,0,0,0,0
horizon_fu_106_mux,9,0,0,0,0
level_address0_mux,33,0,0,0,0
level_counts_address0_mux,13,0,0,0,0
level_counts_d0_mux,13,0,0,0,0
level_d0_mux,17,0,0,0,0
n_reg_257_mux,9,0,0,0,0
add_ln21_reg_876,0,64,0,0,0
ap_CS_fsm,0,14,0,0,0
cnt_1_0_reg_269,0,64,0,0,0
cnt_1_ph_reg_313,0,64,0,0,0
cnt_1_reg_325,0,64,0,0,0
cnt_2_0_reg_290,0,64,0,0,0
cnt_reg_244,0,64,0,0,0
e_1_0_reg_280,0,64,0,0,0
empty_reg_882,0,8,0,0,0
horizon_1_reg_871,0,64,0,0,0
horizon_fu_106,0,64,0,0,0
level_addr_2_reg_968,0,7,0,0,0
level_addr_3_reg_999,0,7,0,0,0
level_addr_reg_866,0,7,0,0,0
lshr_ln29_1_reg_979,0,53,0,0,0
n_1_reg_898,0,9,0,0,0
n_reg_257,0,9,0,0,0
tmp_begin_reg_929,0,64,0,0,0
tmp_end_reg_935,0,64,0,0,0
tmp_reg_914,0,1,0,0,0
trunc_ln24_reg_888,0,1,0,0,0
trunc_ln28_reg_948,0,11,0,0,0
trunc_ln30_2_reg_994,0,1,0,0,0
trunc_ln30_reg_963,0,1,0,0,0
