edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_152,1,0_151,0_9,0
0_155,1,0_5,0_10,0
0_157,1,0_156,0_11,0
0_158,1,0_10,0_29,0
0_161,1,0_29,0_30,0
0_163,1,0_162,0_30,0
0_166,1,0_10,0_31,0
0_167,1,0_151,0_31,0
0_169,1,0_168,0_31,0
0_170,1,0_31,0_32,0
0_171,1,0_6,0_33,0
0_173,1,0_172,0_33,0
0_174,1,0_32,0_33,0
0_175,1,0_33,0_34,0
0_176,1,0_30,0_35,0
0_178,1,0_177,0_36,0
0_179,1,0_35,0_36,0
0_180,1,0_36,0_37,0
0_182,1,0_181,0_37,0
0_183,1,0_34,0_38,0
0_184,1,0_37,0_38,0
0_185,1,0_38,0_39,0
0_186,1,0_33,0_39,0
0_187,1,0_7,0_40,0
0_188,1,0_172,0_40,0
0_189,1,0_172,0_40,0
0_190,1,0_40,0_41,0
0_193,1,0_41,0_42,0
0_194,1,0_156,0_42,0
0_196,1,0_195,0_42,0
0_198,1,0_197,0_42,0
0_199,1,0_42,0_43,0
0_200,1,0_40,0_43,0
0_201,1,0_172,0_44,0
0_202,1,0_9,0_44,0
0_203,2,0_53,0_45,0
0_204,1,0_9,0_47,0
0_205,1,0_47,0_49,0
0_206,1,0_47,0_50,0
0_207,1,0_156,0_50,0
0_208,1,0_49,0_51,0
0_210,1,0_209,0_51,0
0_211,2,0_60,0_52,0
0_212,1,0_172,0_54,0
0_213,2,0_53,0_54,0
0_214,1,0_101,0_54,1
0_215,2,0_103,0_54,1
0_217,1,0_216,0_55,0
0_218,2,0_53,0_55,0
0_219,1,0_58,0_55,1
0_220,2,0_103,0_55,1
0_221,1,0_55,0_56,0
0_223,1,0_222,0_56,0
0_224,1,0_55,0_58,0
0_226,1,0_225,0_58,0
0_227,1,0_56,0_59,0
0_228,2,0_75,0_59,0
0_229,2,0_116,0_59,0
0_230,1,0_55,0_61,0
0_232,1,0_61,0_63,0
0_233,1,0_162,0_63,0
0_236,1,0_55,0_64,0
0_237,1,0_151,0_64,0
0_238,1,0_168,0_64,0
0_239,1,0_64,0_65,0
0_240,1,0_6,0_66,0
0_241,1,0_172,0_66,0
0_242,1,0_65,0_66,0
0_243,1,0_66,0_67,0
0_244,1,0_63,0_68,0
0_245,1,0_67,0_69,0
0_246,1,0_68,0_69,0
0_247,1,0_69,0_70,0
0_248,1,0_70,0_71,0
0_249,1,0_71,0_72,0
0_250,1,0_72,0_73,0
0_251,1,0_47,0_73,0
0_252,1,0_73,0_74,0
0_253,2,0_103,0_74,0
0_254,2,0_96,0_74,0
0_257,1,0_55,0_76,0
0_258,1,0_151,0_76,0
0_261,1,0_76,0_77,0
0_263,1,0_262,0_77,0
0_266,1,0_55,0_78,0
0_268,1,0_267,0_78,0
0_269,1,0_168,0_78,0
0_270,1,0_78,0_79,0
0_271,1,0_1,0_80,0
0_272,1,0_172,0_80,0
0_273,1,0_79,0_80,0
0_274,1,0_80,0_81,0
0_275,1,0_77,0_82,0
0_276,1,0_81,0_83,0
0_277,1,0_82,0_83,0
0_278,1,0_83,0_84,0
0_279,1,0_2,0_85,0
0_280,1,0_172,0_85,0
0_281,1,0_79,0_85,0
0_282,1,0_85,0_86,0
0_283,1,0_77,0_87,0
0_284,1,0_86,0_88,0
0_285,1,0_87,0_88,0
0_286,1,0_88,0_89,0
0_289,1,0_84,0_90,0
0_290,1,0_89,0_90,0
0_291,1,0_61,0_90,0
0_294,1,0_83,0_91,0
0_296,1,0_295,0_91,0
0_298,1,0_297,0_91,0
0_300,1,0_88,0_92,0
0_301,1,0_295,0_92,0
0_302,1,0_297,0_92,0
0_304,1,0_91,0_93,0
0_305,1,0_92,0_93,0
0_306,1,0_61,0_93,0
0_307,1,0_90,0_94,0
0_308,1,0_93,0_94,0
0_309,1,0_94,0_95,0
0_310,2,0_103,0_95,0
0_311,2,0_100,0_95,0
0_313,1,0_312,0_97,0
0_314,1,0_54,0_97,0
0_315,1,0_90,0_97,0
0_316,1,0_93,0_97,0
0_317,1,0_3,0_97,0
0_318,1,0_4,0_97,0
0_319,1,0_6,0_97,0
0_320,1,0_51,0_97,0
0_321,1,0_11,0_97,0
0_322,1,0_11,0_98,0
0_323,2,0_103,0_99,0
0_324,1,0_98,0_101,0
0_325,2,0_100,0_101,0
0_326,1,0_54,0_101,0
0_327,2,0_75,0_101,0
0_328,1,0_54,0_101,0
0_329,2,0_96,0_101,0
0_330,2,0_60,0_102,0
0_331,1,0_50,0_104,0
0_332,1,0_104,0_105,0
0_334,1,0_333,0_105,0
0_335,1,0_50,0_106,0
0_337,1,0_336,0_106,0
0_338,1,0_106,0_107,0
0_339,1,0_107,0_108,0
0_340,1,0_108,0_109,0
0_342,1,0_341,0_109,0
0_345,1,0_109,0_110,0
0_347,1,0_346,0_110,0
0_350,1,0_110,0_111,0
0_352,1,0_351,0_111,0
0_353,1,0_107,0_112,0
0_355,1,0_354,0_112,0
0_356,1,0_112,0_113,0
0_359,1,0_105,0_114,0
0_361,1,0_360,0_114,0
0_362,1,0_114,0_115,0
0_363,2,0_128,0_115,0
0_364,2,0_140,0_115,0
0_365,1,0_7,0_117,0
0_366,1,0_172,0_117,0
0_367,1,0_113,0_117,0
0_368,1,0_117,0_118,0
0_369,1,0_111,0_119,0
0_371,1,0_370,0_120,0
0_372,1,0_119,0_120,0
0_373,1,0_120,0_121,0
0_375,1,0_374,0_121,0
0_376,1,0_118,0_122,0
0_377,1,0_121,0_122,0
0_378,1,0_54,0_123,0
0_379,1,0_123,0_124,0
0_380,1,0_119,0_124,0
0_381,1,0_122,0_125,0
0_382,1,0_124,0_125,0
0_383,1,0_125,0_126,0
0_384,1,0_117,0_126,0
0_385,2,0_145,0_127,0
0_386,1,0_8,0_129,0
0_387,1,0_172,0_129,0
0_388,1,0_113,0_129,0
0_389,1,0_129,0_130,0
0_390,1,0_111,0_131,0
0_391,1,0_370,0_132,0
0_392,1,0_131,0_132,0
0_393,1,0_132,0_133,0
0_394,1,0_374,0_133,0
0_395,1,0_130,0_134,0
0_396,1,0_133,0_134,0
0_397,1,0_54,0_135,0
0_398,1,0_135,0_136,0
0_399,1,0_131,0_136,0
0_400,1,0_134,0_137,0
0_401,1,0_136,0_137,0
0_402,1,0_137,0_138,0
0_403,1,0_129,0_138,0
0_404,2,0_145,0_139,0
0_405,1,0_54,0_141,0
0_406,1,0_172,0_141,0
0_407,1,0_50,0_142,0
0_409,1,0_408,0_142,0
0_410,1,0_141,0_143,0
0_411,1,0_142,0_143,0
0_412,1,0_143,0_144,0
0_413,2,0_150,0_144,0
0_414,2,0_148,0_144,0
0_415,1,0_50,0_146,0
0_416,1,0_9,0_146,0
0_417,2,0_53,0_147,0
0_609,2,0_46,0_53,0
0_610,2,0_53,0_60,0
0_611,2,0_60,0_116,0
0_612,2,0_60,0_75,0
0_613,2,0_75,0_96,0
0_614,2,0_75,0_103,0
0_615,2,0_96,0_100,0
0_616,2,0_96,0_103,0
0_617,2,0_100,0_103,0
0_618,2,0_103,0_60,1
0_619,2,0_116,0_140,0
0_620,2,0_116,0_128,0
0_621,2,0_128,0_145,0
0_622,2,0_140,0_145,0
0_623,2,0_145,0_148,0
0_624,2,0_145,0_150,0
0_625,2,0_148,0_53,1
0_626,4,0_41,0_43,0
0_627,4,0_34,0_39,0
0_628,4,0_118,0_126,0
0_629,4,0_130,0_138,0
0_630,4,0_67,0_97,0
0_631,4,0_97,0_98,0
0_632,4,0_44,0_47,0
0_633,4,0_44,0_146,0
0_634,4,0_47,0_146,0
1_78,1,1_77,1_9,0
1_79,1,1_77,1_10,0
1_82,1,1_7,1_14,0
1_85,1,1_3,1_15,0
1_87,1,1_2,1_16,0
1_89,1,1_1,1_17,0
1_90,1,1_17,1_18,0
1_91,1,1_10,1_18,0
1_92,1,1_16,1_19,0
1_93,1,1_9,1_19,0
1_94,2,1_25,1_20,0
1_95,1,1_10,1_73,0
1_98,1,1_8,1_74,0
1_99,1,1_73,1_74,0
1_100,1,1_9,1_22,0
1_101,1,1_22,1_23,0
1_102,1,1_15,1_23,0
1_103,1,1_23,1_24,0
1_104,2,1_55,1_24,0
1_105,2,1_76,1_24,0
1_106,1,1_22,1_69,0
1_108,1,1_107,1_69,0
1_109,1,1_69,1_70,0
1_110,1,1_9,1_70,0
1_111,2,1_25,1_71,0
1_114,1,1_22,1_28,0
1_116,1,1_115,1_28,0
1_118,1,1_117,1_28,0
1_119,1,1_22,1_29,0
1_122,1,1_29,1_30,0
1_124,1,1_123,1_30,0
1_127,1,1_22,1_31,0
1_128,1,1_77,1_31,0
1_130,1,1_129,1_31,0
1_131,1,1_31,1_32,0
1_132,1,1_4,1_33,0
1_134,1,1_133,1_33,0
1_135,1,1_32,1_33,0
1_136,1,1_33,1_34,0
1_137,1,1_30,1_35,0
1_138,1,1_34,1_36,0
1_139,1,1_35,1_36,0
1_140,1,1_36,1_37,0
1_141,1,1_5,1_38,0
1_142,1,1_133,1_38,0
1_143,1,1_32,1_38,0
1_144,1,1_38,1_39,0
1_145,1,1_30,1_40,0
1_146,1,1_39,1_41,0
1_147,1,1_40,1_41,0
1_148,1,1_41,1_42,0
1_151,1,1_37,1_43,0
1_152,1,1_42,1_43,0
1_153,1,1_28,1_43,0
1_154,1,1_43,1_44,0
1_157,1,1_44,1_45,0
1_159,1,1_158,1_45,0
1_162,1,1_43,1_46,0
1_163,1,1_77,1_46,0
1_165,1,1_164,1_46,0
1_166,1,1_46,1_47,0
1_167,1,1_6,1_48,0
1_168,1,1_133,1_48,0
1_169,1,1_47,1_48,0
1_170,1,1_48,1_49,0
1_171,1,1_45,1_50,0
1_172,1,1_49,1_51,0
1_173,1,1_50,1_51,0
1_174,1,1_51,1_52,0
1_175,1,1_52,1_53,0
1_177,1,1_176,1_53,0
1_178,1,1_53,1_54,0
1_179,2,1_72,1_54,0
1_180,2,1_68,1_54,0
1_181,1,1_10,1_56,0
1_182,1,1_45,1_57,0
1_184,1,1_183,1_58,0
1_185,1,1_57,1_58,0
1_186,1,1_58,1_59,0
1_188,1,1_187,1_59,0
1_189,1,1_49,1_60,0
1_190,1,1_59,1_60,0
1_191,1,1_14,1_61,0
1_192,1,1_61,1_62,0
1_193,1,1_57,1_62,0
1_194,1,1_60,1_63,0
1_195,1,1_62,1_63,0
1_196,1,1_63,1_64,0
1_197,1,1_48,1_64,0
1_198,1,1_56,1_65,0
1_199,1,1_107,1_65,0
1_200,1,1_65,1_66,0
1_201,1,1_10,1_66,0
1_202,2,1_72,1_67,0
1_276,2,1_21,1_25,0
1_277,2,1_25,1_76,0
1_278,2,1_25,1_55,0
1_279,2,1_55,1_68,0
1_280,2,1_55,1_72,0
1_281,2,1_68,1_72,0
1_282,2,1_72,1_25,1
1_283,4,1_49,1_64,0
1_284,4,1_56,1_66,0
1_285,4,1_19,1_22,0
1_286,4,1_18,1_73,0
1_287,4,1_18,1_56,0
1_288,4,1_18,1_66,0
1_289,4,1_19,1_70,0
1_290,4,1_22,1_70,0
1_2147483647,1,1_64,1_49,1
