node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_7,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,1,['136']
0_21,starting_node_read,0,10,not_exist,not_exist,not_exist,64,read,0.00,2,"['138', '139']"
0_22,trunc_ln18,0,18,trunc_ln18_fu_286_p1,not_exist,not_exist,1,trunc,0.00,8,['140']
0_23,shl_ln,0,18,shl_ln_fu_289_p3,not_exist,not_exist,4,bitconcatenate,0.00,9,"['142', '143', '145']"
0_24,lshr_ln,0,18,lshr_ln_fu_266_p4,not_exist,not_exist,7,partselect,0.00,3,"['147', '148', '149', '151']"
0_25,zext_ln18,0,18,zext_ln18_fu_276_p1,not_exist,not_exist,64,zext,0.00,4,['152']
0_26,level_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,5,"['153', '155', '156']"
0_27,level_load,0,18,not_exist,ram,RAM,16,load,2.26,6,['157']
0_28,zext_ln18_1,0,18,zext_ln18_1_fu_297_p1,not_exist,not_exist,16,zext,0.00,10,['158']
0_29,shl_ln18,0,18,shl_ln18_fu_301_p2,shl,Shifter,16,shl,0.00,11,"['160', '161']"
0_30,xor_ln18,0,18,xor_ln18_fu_307_p2,xor,LogicGate,16,xor,0.00,12,"['162', '164']"
0_31,and_ln18,0,18,and_ln18_fu_313_p2,and,LogicGate,16,and,1.67,13,"['165', '166']"
0_32,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,14,"['167', '168', '531']"
0_33,level_counts_addr,0,19,not_exist,not_exist,not_exist,4,getelementptr,0.00,15,"['169', '170', '171']"
0_34,level_counts_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,16,"['173', '174']"
0_35,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,7,"['175', '176']"
0_36,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,17,['177']
0_38,horizon_1,0,21,not_exist,not_exist,not_exist,64,load,0.00,18,"['178', '533']"
0_40,trunc_ln21,0,21,trunc_ln21_fu_323_p1,not_exist,not_exist,8,trunc,0.00,19,['179']
0_41,add_ln21,0,21,add_ln21_fu_327_p2,add,Adder,64,add,1.81,20,"['180', '181']"
0_42,empty,0,21,empty_fu_333_p2,add,Adder,8,add,1.35,21,"['182', '184']"
0_43,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,22,['185']
0_45,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,23,"['186', '187', '188', '189']"
0_46,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,24,"['191', '192', '193', '194']"
0_47,icmp_ln24,0,24,icmp_ln24_fu_339_p2,icmp,Cmp,1,icmp,0.90,25,"['195', '197']"
0_49,n_1,0,24,n_1_fu_345_p2,add,Adder,9,add,1.35,26,"['198', '200']"
0_50,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,27,"['201', '202', '203']"
