rtl_name,lut,ff,dsp,bram,uram
add_ln21_fu_690_p2,13,0,0,0,0
add_ln39_fu_1033_p2,14,0,0,0,0
and_ln18_fu_620_p2,16,0,0,0,0
and_ln33_1_fu_1191_p2,16,0,0,0,0
and_ln33_2_fu_976_p2,16,0,0,0,0
and_ln33_3_fu_1344_p2,16,0,0,0,0
and_ln33_fu_823_p2,16,0,0,0,0
cnt_12_fu_998_p2,71,0,0,0,0
cnt_16_fu_1366_p2,71,0,0,0,0
cnt_5_fu_845_p2,71,0,0,0,0
cnt_8_fu_1213_p2,71,0,0,0,0
conv20_fu_640_p2,4,0,0,0,0
e_11_fu_1373_p2,71,0,0,0,0
e_3_fu_851_p2,71,0,0,0,0
e_6_fu_1219_p2,71,0,0,0,0
e_9_fu_1004_p2,71,0,0,0,0
icmp_ln21_fu_634_p2,9,0,0,0,0
icmp_ln25_1_fu_1077_p2,11,0,0,0,0
icmp_ln25_2_fu_857_p2,11,0,0,0,0
icmp_ln25_3_fu_1225_p2,11,0,0,0,0
icmp_ln25_fu_709_p2,11,0,0,0,0
icmp_ln28_1_fu_757_p2,29,0,0,0,0
icmp_ln28_2_fu_1119_p2,29,0,0,0,0
icmp_ln28_3_fu_898_p2,29,0,0,0,0
icmp_ln28_4_fu_1125_p2,29,0,0,0,0
icmp_ln28_5_fu_904_p2,29,0,0,0,0
icmp_ln28_6_fu_1266_p2,29,0,0,0,0
icmp_ln28_7_fu_1272_p2,29,0,0,0,0
icmp_ln28_fu_751_p2,29,0,0,0,0
icmp_ln32_1_fu_1169_p2,11,0,0,0,0
icmp_ln32_2_fu_954_p2,11,0,0,0,0
icmp_ln32_3_fu_1322_p2,11,0,0,0,0
icmp_ln32_fu_801_p2,11,0,0,0,0
icmp_ln39_1_fu_1053_p2,29,0,0,0,0
icmp_ln39_fu_684_p2,29,0,0,0,0
lshr_ln26_1_fu_1099_p2,950,0,0,0,0
lshr_ln26_2_fu_878_p2,950,0,0,0,0
lshr_ln26_3_fu_1246_p2,950,0,0,0,0
lshr_ln26_fu_731_p2,950,0,0,0,0
lshr_ln30_4_fu_1159_p2,35,0,0,0,0
lshr_ln30_5_fu_944_p2,35,0,0,0,0
lshr_ln30_6_fu_1312_p2,35,0,0,0,0
lshr_ln30_fu_791_p2,35,0,0,0,0
n_2_fu_918_p2,16,0,0,0,0
n_3_fu_1286_p2,16,0,0,0,0
or_ln33_1_fu_1206_p2,16,0,0,0,0
or_ln33_2_fu_991_p2,16,0,0,0,0
or_ln33_3_fu_1359_p2,16,0,0,0,0
or_ln33_fu_838_p2,16,0,0,0,0
shl_ln18_fu_608_p2,35,0,0,0,0
shl_ln33_1_fu_832_p2,35,0,0,0,0
shl_ln33_2_fu_1179_p2,35,0,0,0,0
shl_ln33_3_fu_1200_p2,35,0,0,0,0
shl_ln33_4_fu_964_p2,35,0,0,0,0
shl_ln33_5_fu_985_p2,35,0,0,0,0
shl_ln33_6_fu_1332_p2,35,0,0,0,0
shl_ln33_7_fu_1353_p2,35,0,0,0,0
shl_ln33_fu_811_p2,35,0,0,0,0
xor_ln18_fu_614_p2,16,0,0,0,0
xor_ln33_1_fu_1185_p2,16,0,0,0,0
xor_ln33_2_fu_970_p2,16,0,0,0,0
xor_ln33_3_fu_1338_p2,16,0,0,0,0
xor_ln33_fu_817_p2,16,0,0,0,0
ap_NS_fsm_mux,150,0,0,0,0
ap_phi_mux_cnt_17_phi_fu_513_p4_mux,13,0,0,0,0
cnt_10_reg_366_mux,9,0,0,0,0
cnt_11_reg_399_mux,13,0,0,0,0
cnt_13_reg_387_mux,9,0,0,0,0
cnt_14_reg_488_mux,9,0,0,0,0
cnt_15_reg_521_mux,13,0,0,0,0
cnt_1_reg_415_mux,9,0,0,0,0
cnt_2_reg_339_mux,9,0,0,0,0
cnt_3_reg_351_mux,9,0,0,0,0
cnt_4_reg_318_mux,9,0,0,0,0
cnt_6_reg_440_mux,9,0,0,0,0
cnt_7_reg_473_mux,9,0,0,0,0
cnt_9_reg_461_mux,9,0,0,0,0
cnt_reg_293_mux,9,0,0,0,0
e_10_reg_499_mux,9,0,0,0,0
e_1_reg_329_mux,9,0,0,0,0
e_5_reg_451_mux,9,0,0,0,0
e_7_reg_377_mux,9,0,0,0,0
edges_address0_mux,21,0,0,0,0
horizon_fu_112_mux,9,0,0,0,0
level_address0_mux,61,0,0,0,0
level_counts_address0_mux,17,0,0,0,0
level_counts_d0_mux,17,0,0,0,0
level_d0_mux,25,0,0,0,0
n_1_reg_428_mux,9,0,0,0,0
n_reg_306_mux,9,0,0,0,0
nodes_0_address0_mux,13,0,0,0,0
nodes_1_address0_mux,13,0,0,0,0
add_ln21_reg_1440,0,4,0,0,0
ap_CS_fsm,0,30,0,0,0
cnt_10_reg_366,0,64,0,0,0
cnt_11_reg_399,0,64,0,0,0
cnt_13_reg_387,0,64,0,0,0
cnt_14_reg_488,0,64,0,0,0
cnt_15_reg_521,0,64,0,0,0
cnt_1_reg_415,0,64,0,0,0
cnt_2_reg_339,0,64,0,0,0
cnt_3_reg_351,0,64,0,0,0
cnt_4_reg_318,0,64,0,0,0
cnt_6_reg_440,0,64,0,0,0
cnt_7_reg_473,0,64,0,0,0
cnt_9_reg_461,0,64,0,0,0
cnt_reg_293,0,64,0,0,0
conv20_reg_1409,0,3,0,0,0
e_10_reg_499,0,64,0,0,0
e_1_reg_329,0,64,0,0,0
e_3_reg_1501,0,64,0,0,0
e_5_reg_451,0,64,0,0,0
e_6_reg_1630,0,64,0,0,0
e_7_reg_377,0,64,0,0,0
e_9_reg_1560,0,64,0,0,0
horizon_fu_112,0,4,0,0,0
icmp_ln21_reg_1405,0,1,0,0,0
icmp_ln25_1_reg_1581,0,1,0,0,0
icmp_ln25_2_reg_1506,0,1,0,0,0
icmp_ln25_3_reg_1635,0,1,0,0,0
icmp_ln25_reg_1452,0,1,0,0,0
icmp_ln28_2_reg_1600,0,1,0,0,0
icmp_ln28_3_reg_1525,0,1,0,0,0
icmp_ln28_6_reg_1654,0,1,0,0,0
icmp_ln28_reg_1471,0,1,0,0,0
icmp_ln39_reg_1436,0,1,0,0,0
level_addr_1_reg_1426,0,7,0,0,0
level_addr_2_reg_1568,0,7,0,0,0
level_addr_3_reg_1488,0,7,0,0,0
level_addr_4_reg_1617,0,7,0,0,0
level_addr_5_reg_1547,0,7,0,0,0
level_addr_6_reg_1676,0,7,0,0,0
level_addr_reg_1391,0,7,0,0,0
n_1_reg_428,0,9,0,0,0
n_2_reg_1537,0,9,0,0,0
n_3_reg_1666,0,9,0,0,0
n_reg_306,0,9,0,0,0
shl_ln1_reg_1431,0,3,0,0,0
tmp_end_1_reg_1595,0,64,0,0,0
tmp_end_2_reg_1520,0,64,0,0,0
tmp_end_3_reg_1649,0,64,0,0,0
tmp_end_reg_1466,0,64,0,0,0
trunc_ln25_1_reg_1576,0,6,0,0,0
trunc_ln30_2_reg_1612,0,1,0,0,0
trunc_ln30_4_reg_1542,0,1,0,0,0
trunc_ln30_6_reg_1671,0,1,0,0,0
trunc_ln30_reg_1483,0,1,0,0,0
trunc_ln_reg_1447,0,6,0,0,0
zext_ln21_reg_1399,0,4,0,0,0
zext_ln24_reg_1417,0,3,0,0,0
