node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_189,empty,2,0,not_exist,not_exist,64,0,1
0_197,empty,2,0,not_exist,not_exist,32,0,7
0_203,empty,2,0,not_exist,not_exist,64,0,0
0_206,empty,2,0,not_exist,not_exist,8,0,0
0_216,empty,2,0,not_exist,not_exist,32,0,1
0_226,empty,2,0,not_exist,not_exist,32,0,0
0_228,empty,2,0,not_exist,not_exist,32,0,63
0_232,empty,2,0,not_exist,not_exist,4,0,0
0_238,empty,2,0,not_exist,not_exist,4,0,10
0_245,empty,2,0,not_exist,not_exist,4,0,1
0_253,empty,2,0,not_exist,not_exist,9,0,0
0_259,empty,2,0,not_exist,not_exist,9,0,256
0_262,empty,2,0,not_exist,not_exist,9,0,1
0_295,empty,2,0,not_exist,not_exist,7,0,0
0_314,empty,2,0,not_exist,not_exist,32,0,64
0_316,empty,2,0,not_exist,not_exist,32,0,127
0_323,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors>
0_345,empty,2,0,not_exist,not_exist,9,0,26
0_351,empty,2,0,not_exist,not_exist,4,0,5
0_361,empty,2,0,not_exist,not_exist,6,0,0
0_364,empty,2,0,not_exist,not_exist,128,0,18446744073709551615
0_368,empty,2,0,not_exist,not_exist,128,0,340282366920938463463374607431768211455
0_386,empty,2,0,not_exist,not_exist,4,0,2
0_453,bfs_Pipeline_loop_neighbors1,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors1>
1_80,empty,2,0,not_exist,not_exist,32,0,1
1_111,empty,2,0,not_exist,not_exist,64,0,1
1_119,empty,2,0,not_exist,not_exist,32,0,11
1_121,empty,2,0,not_exist,not_exist,32,0,63
1_127,empty,2,0,not_exist,not_exist,6,0,0
1_133,empty,2,0,not_exist,not_exist,32,0,10
1_137,empty,2,0,not_exist,not_exist,64,0,0
1_162,empty,2,0,not_exist,not_exist,32,0,7
1_180,empty,2,0,not_exist,not_exist,8,0,127
2_80,empty,2,0,not_exist,not_exist,32,0,1
2_111,empty,2,0,not_exist,not_exist,64,0,1
2_119,empty,2,0,not_exist,not_exist,32,0,11
2_121,empty,2,0,not_exist,not_exist,32,0,63
2_127,empty,2,0,not_exist,not_exist,6,0,0
2_133,empty,2,0,not_exist,not_exist,32,0,10
2_137,empty,2,0,not_exist,not_exist,64,0,0
2_162,empty,2,0,not_exist,not_exist,32,0,7
2_180,empty,2,0,not_exist,not_exist,8,0,127
