rtl_name,lut,ff,dsp,bram,uram
add_ln21_fu_720_p2,13,0,0,0,0
add_ln39_fu_1080_p2,14,0,0,0,0
and_ln18_fu_653_p2,16,0,0,0,0
and_ln33_1_fu_1253_p2,16,0,0,0,0
and_ln33_2_fu_1022_p2,16,0,0,0,0
and_ln33_3_fu_1408_p2,16,0,0,0,0
and_ln33_fu_867_p2,16,0,0,0,0
cnt_12_fu_1044_p2,71,0,0,0,0
cnt_16_fu_1430_p2,71,0,0,0,0
cnt_5_fu_889_p2,71,0,0,0,0
cnt_8_fu_1275_p2,71,0,0,0,0
conv20_fu_673_p2,4,0,0,0,0
e_11_fu_1437_p2,71,0,0,0,0
e_3_fu_895_p2,71,0,0,0,0
e_6_fu_1281_p2,71,0,0,0,0
e_9_fu_1050_p2,71,0,0,0,0
icmp_ln21_fu_667_p2,9,0,0,0,0
icmp_ln25_1_fu_1141_p2,11,0,0,0,0
icmp_ln25_2_fu_914_p2,11,0,0,0,0
icmp_ln25_3_fu_1300_p2,11,0,0,0,0
icmp_ln25_fu_755_p2,11,0,0,0,0
icmp_ln28_1_fu_775_p2,29,0,0,0,0
icmp_ln28_2_fu_1155_p2,29,0,0,0,0
icmp_ln28_3_fu_928_p2,29,0,0,0,0
icmp_ln28_4_fu_1161_p2,29,0,0,0,0
icmp_ln28_5_fu_934_p2,29,0,0,0,0
icmp_ln28_6_fu_1314_p2,29,0,0,0,0
icmp_ln28_7_fu_1320_p2,29,0,0,0,0
icmp_ln28_fu_769_p2,29,0,0,0,0
icmp_ln32_1_fu_1224_p2,11,0,0,0,0
icmp_ln32_2_fu_993_p2,11,0,0,0,0
icmp_ln32_3_fu_1379_p2,11,0,0,0,0
icmp_ln32_fu_838_p2,11,0,0,0,0
icmp_ln39_1_fu_1101_p2,29,0,0,0,0
icmp_ln39_fu_714_p2,29,0,0,0,0
lshr_ln25_1_fu_1131_p2,35,0,0,0,0
lshr_ln25_2_fu_904_p2,35,0,0,0,0
lshr_ln25_3_fu_1290_p2,35,0,0,0,0
lshr_ln25_fu_745_p2,35,0,0,0,0
lshr_ln30_1_fu_1214_p2,35,0,0,0,0
lshr_ln30_2_fu_983_p2,35,0,0,0,0
lshr_ln30_3_fu_1369_p2,35,0,0,0,0
lshr_ln30_fu_828_p2,35,0,0,0,0
n_2_fu_948_p2,16,0,0,0,0
n_3_fu_1334_p2,16,0,0,0,0
or_ln25_1_fu_1175_p2,7,0,0,0,0
or_ln25_fu_789_p2,7,0,0,0,0
or_ln33_1_fu_1268_p2,16,0,0,0,0
or_ln33_2_fu_1037_p2,16,0,0,0,0
or_ln33_3_fu_1423_p2,16,0,0,0,0
or_ln33_fu_882_p2,16,0,0,0,0
shl_ln18_fu_641_p2,35,0,0,0,0
shl_ln33_1_fu_876_p2,35,0,0,0,0
shl_ln33_2_fu_1241_p2,35,0,0,0,0
shl_ln33_3_fu_1262_p2,35,0,0,0,0
shl_ln33_4_fu_1010_p2,35,0,0,0,0
shl_ln33_5_fu_1031_p2,35,0,0,0,0
shl_ln33_6_fu_1396_p2,35,0,0,0,0
shl_ln33_7_fu_1417_p2,35,0,0,0,0
shl_ln33_fu_855_p2,35,0,0,0,0
xor_ln18_fu_647_p2,16,0,0,0,0
xor_ln33_1_fu_1247_p2,16,0,0,0,0
xor_ln33_2_fu_1016_p2,16,0,0,0,0
xor_ln33_3_fu_1402_p2,16,0,0,0,0
xor_ln33_fu_861_p2,16,0,0,0,0
ap_NS_fsm_mux,150,0,0,0,0
ap_phi_mux_cnt_17_phi_fu_532_p4_mux,13,0,0,0,0
cnt_10_reg_385_mux,9,0,0,0,0
cnt_11_reg_418_mux,13,0,0,0,0
cnt_13_reg_406_mux,9,0,0,0,0
cnt_14_reg_507_mux,9,0,0,0,0
cnt_15_reg_540_mux,13,0,0,0,0
cnt_1_reg_434_mux,9,0,0,0,0
cnt_2_reg_358_mux,9,0,0,0,0
cnt_3_reg_370_mux,9,0,0,0,0
cnt_4_reg_337_mux,9,0,0,0,0
cnt_6_reg_459_mux,9,0,0,0,0
cnt_7_reg_492_mux,9,0,0,0,0
cnt_9_reg_480_mux,9,0,0,0,0
cnt_reg_312_mux,9,0,0,0,0
e_10_reg_518_mux,9,0,0,0,0
e_1_reg_348_mux,9,0,0,0,0
e_5_reg_470_mux,9,0,0,0,0
e_7_reg_396_mux,9,0,0,0,0
edges_address0_mux,21,0,0,0,0
horizon_fu_110_mux,9,0,0,0,0
level_address0_mux,61,0,0,0,0
level_counts_0_address0_mux,13,0,0,0,0
