node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_206,empty,2,0,not_exist,not_exist,32,0,1
0_215,empty,2,0,not_exist,not_exist,3,0,0
0_221,empty,2,0,not_exist,not_exist,32,0,7
0_225,empty,2,0,not_exist,not_exist,64,0,0
0_230,empty,2,0,not_exist,not_exist,16,0,255
0_234,empty,2,0,not_exist,not_exist,16,0,65535
0_243,empty,2,0,not_exist,not_exist,64,0,1
0_255,empty,2,0,not_exist,not_exist,4,0,1
0_258,empty,2,0,not_exist,not_exist,8,0,1
0_265,empty,2,0,not_exist,not_exist,9,0,0
0_272,empty,2,0,not_exist,not_exist,9,0,256
0_275,empty,2,0,not_exist,not_exist,9,0,1
0_313,empty,2,0,not_exist,not_exist,32,0,64
0_315,empty,2,0,not_exist,not_exist,32,0,127
0_343,empty,2,0,not_exist,not_exist,10,0,1
0_347,empty,2,0,not_exist,not_exist,11,0,1
0_357,empty,2,0,not_exist,not_exist,32,0,11
0_359,empty,2,0,not_exist,not_exist,32,0,63
0_364,empty,2,0,not_exist,not_exist,32,0,10
0_369,empty,2,0,not_exist,not_exist,6,0,0
0_412,empty,2,0,not_exist,not_exist,8,0,127
0_439,empty,2,0,not_exist,not_exist,64,0,2
0_530,empty,2,0,not_exist,not_exist,32,0,3
0_551,empty,2,0,not_exist,not_exist,64,0,10
