edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_152,1,0_4,0_8,0
0_154,1,0_153,0_9,0
0_155,1,0_153,0_10,0
0_156,1,0_153,0_11,0
0_157,1,0_153,0_12,0
0_158,1,0_8,0_13,0
0_159,1,0_13,0_29,0
0_162,1,0_8,0_30,0
0_164,1,0_163,0_30,0
0_165,1,0_30,0_31,0
0_166,2,0_36,0_31,0
0_167,2,0_40,0_31,0
0_168,1,0_5,0_33,0
0_170,1,0_169,0_33,0
0_171,1,0_29,0_33,0
0_173,1,0_172,0_34,0
0_174,1,0_33,0_34,0
0_175,2,0_48,0_35,0
0_176,1,0_6,0_37,0
0_177,1,0_169,0_37,0
0_178,1,0_29,0_37,0
0_179,1,0_172,0_38,0
0_180,1,0_37,0_38,0
0_181,2,0_48,0_39,0
0_183,1,0_182,0_41,0
0_184,1,0_7,0_42,0
0_185,1,0_169,0_42,0
0_186,1,0_169,0_42,0
0_187,1,0_42,0_43,0
0_190,1,0_43,0_44,0
0_191,1,0_153,0_44,0
0_193,1,0_192,0_44,0
0_195,1,0_194,0_44,0
0_196,1,0_44,0_45,0
0_197,1,0_42,0_45,0
0_198,1,0_169,0_46,0
0_199,1,0_41,0_46,0
0_200,2,0_55,0_47,0
0_201,1,0_41,0_49,0
0_202,1,0_49,0_51,0
0_203,1,0_49,0_52,0
0_204,1,0_153,0_52,0
0_205,1,0_51,0_53,0
0_207,1,0_206,0_53,0
0_208,2,0_61,0_54,0
0_209,1,0_169,0_56,0
0_210,2,0_55,0_56,0
0_211,1,0_121,0_56,1
0_212,2,0_124,0_56,1
0_214,1,0_213,0_57,0
0_215,2,0_55,0_57,0
0_216,1,0_122,0_57,1
0_217,2,0_124,0_57,1
0_220,1,0_57,0_58,0
0_222,1,0_221,0_58,0
0_223,1,0_58,0_60,0
0_224,2,0_75,0_60,0
0_225,2,0_144,0_60,0
0_226,1,0_57,0_62,0
0_228,1,0_57,0_64,0
0_229,1,0_163,0_64,0
0_230,1,0_62,0_65,0
0_231,1,0_5,0_66,0
0_232,1,0_169,0_66,0
0_233,1,0_65,0_66,0
0_234,1,0_66,0_67,0
0_235,1,0_6,0_68,0
0_236,1,0_169,0_68,0
0_237,1,0_65,0_68,0
0_238,1,0_68,0_69,0
0_241,1,0_67,0_70,0
0_242,1,0_69,0_70,0
0_243,1,0_64,0_70,0
0_244,1,0_70,0_71,0
0_245,1,0_71,0_72,0
0_246,1,0_72,0_73,0
0_247,1,0_49,0_73,0
0_248,1,0_73,0_74,0
0_249,2,0_104,0_74,0
0_250,2,0_85,0_74,0
0_253,1,0_64,0_76,0
0_255,1,0_254,0_76,0
0_256,1,0_1,0_77,0
0_257,1,0_169,0_77,0
0_258,1,0_65,0_77,0
0_259,1,0_77,0_78,0
0_260,1,0_76,0_79,0
0_261,1,0_78,0_80,0
0_262,1,0_79,0_80,0
0_263,1,0_80,0_81,0
0_266,1,0_80,0_82,0
