rtl_name,lut,ff,dsp,bram,uram
mul_64ns_66ns_68_2_1_U7,179,361,6,0,0
mux_21_8_1_1_U1,9,0,0,0,0
mux_257_8_1_1_U3,9,0,0,0,0
mux_257_8_1_1_U4,9,0,0,0,0
mux_257_8_1_1_U5,9,0,0,0,0
mux_257_8_1_1_U6,9,0,0,0,0
urem_64ns_4ns_64_68_seq_1_U2,469,779,0,0,0
add_ln21_fu_558_p2,71,0,0,0,0
add_ln28_1_fu_815_p2,71,0,0,0,0
add_ln28_2_fu_959_p2,71,0,0,0,0
add_ln28_3_fu_1054_p2,71,0,0,0,0
add_ln28_4_fu_726_p2,18,0,0,0,0
add_ln28_5_fu_965_p2,18,0,0,0,0
add_ln28_fu_720_p2,71,0,0,0,0
add_ln34_1_fu_809_p2,71,0,0,0,0
add_ln34_2_fu_953_p2,71,0,0,0,0
add_ln34_3_fu_1048_p2,71,0,0,0,0
add_ln34_fu_714_p2,71,0,0,0,0
and_ln39_fu_1094_p2,2,0,0,0,0
empty_13_fu_564_p2,15,0,0,0,0
icmp_ln21_fu_1089_p2,29,0,0,0,0
icmp_ln25_1_fu_855_p2,29,0,0,0,0
icmp_ln25_fu_616_p2,29,0,0,0,0
icmp_ln28_1_fu_631_p2,29,0,0,0,0
icmp_ln28_2_fu_864_p2,29,0,0,0,0
icmp_ln28_3_fu_731_p2,29,0,0,0,0
icmp_ln28_4_fu_870_p2,29,0,0,0,0
icmp_ln28_5_fu_970_p2,29,0,0,0,0
icmp_ln28_fu_625_p2,29,0,0,0,0
icmp_ln32_1_fu_796_p2,11,0,0,0,0
icmp_ln32_2_fu_940_p2,11,0,0,0,0
icmp_ln32_3_fu_1035_p2,11,0,0,0,0
icmp_ln32_fu_701_p2,11,0,0,0,0
icmp_ln39_fu_1083_p2,29,0,0,0,0
lshr_ln29_1_fu_761_p2,423,0,0,0,0
lshr_ln29_2_fu_905_p2,423,0,0,0,0
lshr_ln29_3_fu_1000_p2,423,0,0,0,0
lshr_ln29_fu_666_p2,423,0,0,0,0
n_1_fu_836_p2,8,0,0,0,0
n_2_fu_1060_p2,16,0,0,0,0
