rtl_name,lut,ff,dsp,bram,uram
grp_bfs_Pipeline_loop_neighbors1_fu_376,1391,390,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_358,1391,390,0,0,0
mux_21_64_1_1_U26,9,0,0,0,0
mux_21_64_1_1_U27,9,0,0,0,0
mux_21_64_1_1_U29,9,0,0,0,0
mux_21_64_1_1_U30,9,0,0,0,0
mux_21_8_1_1_U25,9,0,0,0,0
mux_21_8_1_1_U28,9,0,0,0,0
add_ln21_fu_550_p2,13,0,0,0,0
add_ln39_fu_751_p2,14,0,0,0,0
and_ln18_1_fu_445_p2,16,0,0,0,0
and_ln18_fu_467_p2,16,0,0,0,0
conv20_fu_492_p2,4,0,0,0,0
icmp_ln21_fu_482_p2,9,0,0,0,0
icmp_ln24_1_fu_716_p2,11,0,0,0,0
icmp_ln24_fu_502_p2,11,0,0,0,0
icmp_ln25_1_fu_844_p2,11,0,0,0,0
icmp_ln25_fu_617_p2,11,0,0,0,0
icmp_ln28_1_fu_936_p2,29,0,0,0,0
icmp_ln28_fu_709_p2,29,0,0,0,0
icmp_ln39_1_fu_772_p2,29,0,0,0,0
icmp_ln39_fu_544_p2,29,0,0,0,0
lshr_ln25_1_fu_597_p2,35,0,0,0,0
lshr_ln25_2_fu_810_p2,35,0,0,0,0
lshr_ln25_3_fu_824_p2,35,0,0,0,0
lshr_ln25_fu_583_p2,35,0,0,0,0
lshr_ln26_1_fu_661_p2,950,0,0,0,0
lshr_ln26_2_fu_874_p2,950,0,0,0,0
lshr_ln26_3_fu_888_p2,950,0,0,0,0
lshr_ln26_fu_647_p2,950,0,0,0,0
n_2_fu_508_p2,16,0,0,0,0
n_3_fu_722_p2,16,0,0,0,0
shl_ln18_1_fu_433_p2,35,0,0,0,0
shl_ln18_fu_455_p2,35,0,0,0,0
xor_ln18_1_fu_439_p2,16,0,0,0,0
xor_ln18_fu_461_p2,16,0,0,0,0
ap_NS_fsm_mux,81,0,0,0,0
ap_phi_mux_cnt_5_phi_fu_347_p6_mux,9,0,0,0,0
cnt_1_reg_318_mux,9,0,0,0,0
cnt_3_reg_303_mux,9,0,0,0,0
cnt_5_reg_343_mux,9,0,0,0,0
cnt_reg_278_mux,9,0,0,0,0
edges_0_address0_mux,13,0,0,0,0
edges_0_ce0_mux,13,0,0,0,0
edges_1_address0_mux,13,0,0,0,0
edges_1_ce0_mux,13,0,0,0,0
horizon_fu_132_mux,9,0,0,0,0
level_0_address0_mux,29,0,0,0,0
level_0_ce0_mux,17,0,0,0,0
level_0_d0_mux,17,0,0,0,0
level_0_we0_mux,17,0,0,0,0
level_1_address0_mux,29,0,0,0,0
level_1_ce0_mux,17,0,0,0,0
level_1_d0_mux,17,0,0,0,0
level_1_we0_mux,17,0,0,0,0
level_counts_0_address0_mux,13,0,0,0,0
level_counts_0_d0_mux,13,0,0,0,0
n_1_reg_331_mux,9,0,0,0,0
n_reg_291_mux,9,0,0,0,0
nodes_0_address0_mux,13,0,0,0,0
nodes_1_address0_mux,13,0,0,0,0
add_ln21_reg_1027,0,4,0,0,0
ap_CS_fsm,0,16,0,0,0
cnt_1_reg_318,0,64,0,0,0
cnt_3_reg_303,0,64,0,0,0
cnt_5_reg_343,0,64,0,0,0
cnt_reg_278,0,64,0,0,0
conv20_reg_995,0,3,0,0,0
grp_bfs_Pipeline_loop_neighbors1_fu_376_ap_start_reg,0,1,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_358_ap_start_reg,0,1,0,0,0
