node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_7,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,1,['252'],"['0', '0']",0,0,0,0,0
0_21,starting_node_read,0,10,not_exist,not_exist,not_exist,64,read,0.00,2,"['254', '255']","['0', '0']",0,0,0,0,0
0_22,level_addr,0,18,not_exist,not_exist,not_exist,8,getelementptr,0.00,3,"['256', '258', '259']","['0', '0']",0,0,0,0,0
0_23,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,4,"['261', '262']","['0', '0']",0,0,0,0,0
0_24,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,2,getelementptr,0.00,5,"['263', '264', '265']","['0', '0']",0,0,0,0,0
0_25,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,6,['266'],"['0', '1']",0,0,0,0,0
0_26,tmp,0,19,tmp_fu_464_p5,not_exist,not_exist,128,partset,0.00,8,"['268', '269', '271', '273', '275']","['1', '0']",0,0,0,0,0
0_27,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,9,"['276', '277', '890']","['1', '0']",0,0,0,0,0
0_28,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,7,"['278', '279']","['0', '0']",0,0,0,0,0
0_29,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,10,['280'],"['1', '0']",0,0,0,0,0
0_31,horizon_1,0,21,not_exist,not_exist,not_exist,64,load,0.00,11,"['281', '904']","['2', '0']",0,0,0,0,0
0_33,trunc_ln21,0,21,trunc_ln21_fu_480_p1,not_exist,not_exist,8,trunc,0.00,12,['282'],"['2', '0']",0,0,0,0,0
0_34,add_ln21,0,21,add_ln21_fu_484_p2,add,Adder,64,add,1.81,13,"['283', '284']","['2', '0']",71,0,0,0,0
0_35,empty,0,21,empty_fu_490_p2,add,Adder,8,add,1.35,14,"['285', '287']","['2', '0']",15,0,0,0,0
0_36,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,15,['288'],"['2', '0']",0,0,0,0,0
