node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_7,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,1,['252']
0_21,starting_node_read,0,10,not_exist,not_exist,not_exist,64,read,0.00,2,"['254', '255']"
0_22,level_addr,0,18,not_exist,not_exist,not_exist,8,getelementptr,0.00,3,"['256', '258', '259']"
0_23,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,4,"['261', '262']"
0_24,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,2,getelementptr,0.00,5,"['263', '264', '265']"
0_25,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,6,['266']
0_26,tmp,0,19,tmp_fu_464_p5,not_exist,not_exist,128,partset,0.00,8,"['268', '269', '271', '273', '275']"
0_27,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,9,"['276', '277', '890']"
0_28,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,7,"['278', '279']"
0_29,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,10,['280']
0_31,horizon_1,0,21,not_exist,not_exist,not_exist,64,load,0.00,11,"['281', '904']"
0_33,trunc_ln21,0,21,trunc_ln21_fu_480_p1,not_exist,not_exist,8,trunc,0.00,12,['282']
0_34,add_ln21,0,21,add_ln21_fu_484_p2,add,Adder,64,add,1.81,13,"['283', '284']"
0_35,empty,0,21,empty_fu_490_p2,add,Adder,8,add,1.35,14,"['285', '287']"
0_36,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,15,['288']
0_38,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,16,"['289', '290', '291', '292']"
0_39,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,17,"['294', '295', '296', '297']"
0_40,zext_ln24,0,24,zext_ln24_fu_496_p1,not_exist,not_exist,64,zext,0.00,18,['298']
0_41,tmp_1,0,24,tmp_1_fu_501_p3,not_exist,not_exist,1,bitselect,0.00,19,"['300', '301', '303']"
0_43,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,20,"['304', '305', '306']"
0_46,level_addr_1,0,25,not_exist,not_exist,not_exist,8,getelementptr,0.00,21,"['307', '308', '309']"
0_47,level_load,0,25,not_exist,ram,RAM,8,load,2.26,22,['310']
0_48,sext_ln25,0,25,sext_ln25_fu_514_p1,not_exist,not_exist,32,sext,0.00,24,['311']
0_49,zext_ln25,0,25,zext_ln25_fu_518_p1,not_exist,not_exist,64,zext,0.00,25,['312']
0_50,icmp_ln25,0,25,icmp_ln25_fu_522_p2,icmp,Cmp,1,icmp,1.40,26,"['313', '314']"
0_51,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,27,"['315', '316', '317']"
0_53,tmp_3,0,26,grp_fu_445_p3,not_exist,not_exist,1,bitselect,0.00,32,"['318', '319', '321']"
0_54,and_ln,0,26,and_ln_fu_536_p3,not_exist,not_exist,8,bitconcatenate,0.00,33,"['323', '324', '326']"
0_55,trunc_ln24,0,24,trunc_ln24_fu_527_p1,not_exist,not_exist,7,trunc,0.00,28,['327']
0_56,zext_ln26,0,26,zext_ln26_fu_531_p1,not_exist,not_exist,64,zext,0.00,29,['328']
0_57,nodes_addr,0,26,not_exist,not_exist,not_exist,7,getelementptr,0.00,30,"['329', '330', '331']"
0_58,nodes_load,0,26,not_exist,ram,RAM,256,load,2.26,31,['332']
0_59,zext_ln26_1,0,26,zext_ln26_1_fu_544_p1,not_exist,not_exist,256,zext,0.00,34,['333']
0_60,lshr_ln26,0,26,lshr_ln26_fu_548_p2,lshr,Shifter,256,lshr,2.38,35,"['334', '335']"
0_61,tmp_begin,0,26,tmp_begin_fu_554_p1,not_exist,not_exist,64,trunc,0.00,36,['336']
0_62,tmp_end,0,27,tmp_end_reg_1081,not_exist,not_exist,64,partselect,0.00,37,"['338', '339', '341', '343']"
0_63,icmp_ln28,0,28,icmp_ln28_fu_568_p2,icmp,Cmp,1,icmp,1.40,38,"['344', '345']"
0_64,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,39,"['346', '347', '348']"
0_66,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,40,['349']
0_68,cnt_1_0,0,0,not_exist,not_exist,not_exist,64,phi,0.00,41,"['350', '351', '352', '353']"
0_69,e_1_0,0,0,not_exist,not_exist,not_exist,64,phi,0.00,42,"['354', '355', '356', '357']"
0_70,icmp_ln28_1,0,28,icmp_ln28_1_fu_574_p2,icmp,Cmp,1,icmp,1.40,43,"['358', '359']"
0_71,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,44,"['360', '361', '362']"
0_74,tmp_4,0,29,tmp_4_fu_588_p3,not_exist,not_exist,1,bitselect,0.00,49,"['378', '379', '381']"
0_75,trunc_ln28,0,28,trunc_ln28_fu_579_p1,not_exist,not_exist,11,trunc,0.00,45,['382']
0_76,zext_ln29,0,29,zext_ln29_fu_583_p1,not_exist,not_exist,64,zext,0.00,46,['383']
0_77,edges_addr,0,29,not_exist,not_exist,not_exist,11,getelementptr,0.00,47,"['384', '385', '386']"
0_78,edges_load,0,29,not_exist,ram,RAM,128,load,2.26,48,['387']
0_79,tmp_5,0,29,tmp_5_fu_596_p3,not_exist,not_exist,7,bitconcatenate,0.00,50,"['389', '390', '392']"
0_80,zext_ln29_1,0,29,zext_ln29_1_fu_604_p1,not_exist,not_exist,128,zext,0.00,51,['393']
0_81,lshr_ln29,0,29,lshr_ln29_fu_608_p2,lshr,Shifter,128,lshr,2.37,52,"['394', '395']"
0_82,trunc_ln29,0,29,trunc_ln29_fu_614_p1,not_exist,not_exist,64,trunc,0.00,53,['396']
0_83,level_addr_2,0,30,not_exist,not_exist,not_exist,8,getelementptr,0.00,54,"['397', '398', '399']"
0_84,level_load_1,0,30,not_exist,ram,RAM,8,load,2.26,55,['400']
0_85,icmp_ln32,0,32,grp_fu_453_p2,icmp,Cmp,1,icmp,0.86,56,"['401', '403']"
0_86,br_ln32,0,32,not_exist,not_exist,not_exist,0,br,0.84,57,"['404', '405', '406']"
0_88,level_addr_2_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,58,"['407', '408', '893']"
0_89,add_ln34,0,34,add_ln34_fu_619_p2,add,Adder,64,add,1.81,59,"['409', '410']"
0_90,br_ln35,0,35,not_exist,not_exist,not_exist,0,br,0.84,60,['411']
0_92,cnt_2_0,0,34,not_exist,not_exist,not_exist,64,phi,0.00,61,"['363', '364', '365', '366']"
0_93,add_ln28,0,28,add_ln28_fu_625_p2,add,Adder,64,add,1.81,62,"['367', '368']"
