edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_118,1,0_117,0_10,0
0_119,1,0_117,0_11,0
0_122,1,0_7,0_12,0
0_125,1,0_3,0_13,0
0_127,1,0_2,0_14,0
0_129,1,0_1,0_15,0
0_130,1,0_15,0_19,0
0_131,1,0_11,0_19,0
0_132,1,0_14,0_20,0
0_133,1,0_10,0_20,0
0_134,2,0_27,0_21,0
0_137,1,0_8,0_111,0
0_138,1,0_24,0_111,0
0_139,2,0_116,0_112,0
0_141,1,0_8,0_107,0
0_142,1,0_24,0_107,0
0_144,1,0_9,0_108,0
0_145,1,0_63,0_108,0
0_146,2,0_116,0_109,0
0_147,1,0_10,0_23,0
0_148,1,0_11,0_24,0
0_149,1,0_23,0_25,0
0_150,1,0_13,0_25,0
0_151,1,0_25,0_26,0
0_152,2,0_50,0_26,0
0_153,2,0_113,0_26,0
0_154,1,0_98,0_101,0
0_155,2,0_100,0_101,0
0_156,1,0_63,0_101,0
0_157,2,0_88,0_101,0
0_158,1,0_23,0_102,0
0_160,1,0_159,0_102,0
0_161,1,0_101,0_103,0
0_162,1,0_11,0_103,0
0_163,1,0_102,0_104,0
0_164,1,0_10,0_104,0
0_165,2,0_27,0_105,0
0_168,1,0_64,0_69,0
0_170,1,0_169,0_69,0
0_172,1,0_171,0_69,0
0_173,1,0_65,0_70,0
0_174,1,0_4,0_71,0
0_176,1,0_175,0_71,0
0_177,1,0_70,0_71,0
0_178,1,0_71,0_72,0
0_179,1,0_5,0_73,0
0_180,1,0_175,0_73,0
0_181,1,0_70,0_73,0
0_182,1,0_73,0_74,0
0_185,1,0_72,0_75,0
0_186,1,0_74,0_75,0
0_187,1,0_69,0_75,0
0_188,1,0_75,0_76,0
0_191,1,0_75,0_77,0
0_193,1,0_192,0_77,0
0_195,1,0_75,0_78,0
0_196,1,0_192,0_78,0
0_197,1,0_76,0_79,0
0_198,1,0_6,0_80,0
0_199,1,0_175,0_80,0
0_200,1,0_79,0_80,0
0_201,1,0_80,0_81,0
0_204,1,0_77,0_82,0
0_206,1,0_205,0_82,0
0_207,1,0_82,0_83,0
0_208,1,0_81,0_84,0
0_209,1,0_83,0_84,0
0_210,1,0_84,0_85,0
0_211,1,0_85,0_86,0
0_213,1,0_212,0_86,0
0_214,1,0_86,0_87,0
0_215,2,0_106,0_87,0
0_216,2,0_100,0_87,0
0_217,1,0_60,0_63,0
0_218,2,0_62,0_63,0
0_219,1,0_24,0_63,0
0_220,2,0_50,0_63,0
0_221,1,0_23,0_64,0
