node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_184,empty,2,0,not_exist,not_exist,32,0,1
0_190,empty,2,0,not_exist,not_exist,64,0,0
0_193,empty,2,0,not_exist,not_exist,8,0,0
0_203,empty,2,0,not_exist,not_exist,64,0,1
0_205,empty,2,0,not_exist,not_exist,32,0,0
0_207,empty,2,0,not_exist,not_exist,32,0,63
0_211,empty,2,0,not_exist,not_exist,4,0,0
0_218,empty,2,0,not_exist,not_exist,4,0,10
0_224,empty,2,0,not_exist,not_exist,4,0,1
0_232,empty,2,0,not_exist,not_exist,9,0,0
0_239,empty,2,0,not_exist,not_exist,9,0,256
0_242,empty,2,0,not_exist,not_exist,9,0,1
0_264,empty,2,0,not_exist,not_exist,32,0,64
0_266,empty,2,0,not_exist,not_exist,32,0,127
0_290,empty,2,0,not_exist,not_exist,32,0,11
0_301,empty,2,0,not_exist,not_exist,6,0,0
0_312,empty,2,0,not_exist,not_exist,8,0,127
0_341,empty,2,0,not_exist,not_exist,32,0,3
0_362,empty,2,0,not_exist,not_exist,4,0,2
0_468,empty,2,0,not_exist,not_exist,3,0,0
0_471,empty,2,0,not_exist,not_exist,7,0,16
0_476,empty,2,0,not_exist,not_exist,32,0,4
0_478,empty,2,0,not_exist,not_exist,32,0,6
