rtl_name,lut,ff,dsp,bram,uram
add_ln21_fu_561_p2,13,0,0,0,0
add_ln39_fu_594_p2,14,0,0,0,0
cnt_5_fu_530_p2,71,0,0,0,0
cnt_8_fu_676_p2,71,0,0,0,0
conv20_fu_428_p2,4,0,0,0,0
e_3_fu_536_p2,71,0,0,0,0
e_5_fu_683_p2,71,0,0,0,0
grp_fu_387_p2,11,0,0,0,0
icmp_ln21_fu_422_p2,9,0,0,0,0
icmp_ln24_1_fu_575_p2,11,0,0,0,0
icmp_ln24_fu_443_p2,11,0,0,0,0
icmp_ln25_1_fu_615_p2,11,0,0,0,0
icmp_ln25_fu_469_p2,11,0,0,0,0
icmp_ln28_1_fu_484_p2,29,0,0,0,0
icmp_ln28_2_fu_624_p2,29,0,0,0,0
icmp_ln28_3_fu_630_p2,29,0,0,0,0
icmp_ln28_fu_478_p2,29,0,0,0,0
icmp_ln39_1_fu_702_p2,29,0,0,0,0
icmp_ln39_fu_555_p2,29,0,0,0,0
lshr_ln29_1_fu_665_p2,423,0,0,0,0
lshr_ln29_fu_519_p2,423,0,0,0,0
n_2_fu_449_p2,16,0,0,0,0
n_3_fu_581_p2,16,0,0,0,0
ap_NS_fsm_mux,102,0,0,0,0
ap_phi_mux_cnt_9_phi_fu_353_p4_mux,13,0,0,0,0
cnt_1_reg_305_mux,9,0,0,0,0
cnt_2_reg_277_mux,9,0,0,0,0
cnt_3_reg_289_mux,9,0,0,0,0
cnt_4_reg_256_mux,9,0,0,0,0
cnt_6_reg_328_mux,9,0,0,0,0
cnt_7_reg_361_mux,9,0,0,0,0
cnt_reg_233_mux,9,0,0,0,0
e_1_reg_267_mux,9,0,0,0,0
e_4_reg_339_mux,9,0,0,0,0
edges_address0_mux,13,0,0,0,0
horizon_fu_104_mux,9,0,0,0,0
level_address0_mux,33,0,0,0,0
level_counts_address0_mux,29,0,0,0,0
level_counts_d0_mux,17,0,0,0,0
level_d0_mux,17,0,0,0,0
n_1_reg_317_mux,9,0,0,0,0
n_reg_245_mux,9,0,0,0,0
nodes_address0_mux,13,0,0,0,0
add_ln21_reg_811,0,4,0,0,0
ap_CS_fsm,0,20,0,0,0
cnt_1_reg_305,0,64,0,0,0
cnt_2_reg_277,0,64,0,0,0
cnt_3_reg_289,0,64,0,0,0
cnt_4_reg_256,0,64,0,0,0
cnt_6_reg_328,0,64,0,0,0
cnt_7_reg_361,0,64,0,0,0
cnt_reg_233,0,64,0,0,0
e_1_reg_267,0,64,0,0,0
e_3_reg_802,0,64,0,0,0
e_4_reg_339,0,64,0,0,0
horizon_fu_104,0,4,0,0,0
icmp_ln21_reg_732,0,1,0,0,0
icmp_ln39_reg_807,0,1,0,0,0
level_addr_3_reg_789,0,8,0,0,0
level_addr_4_reg_868,0,8,0,0,0
level_counts_addr_1_reg_760,0,3,0,0,0
level_counts_addr_2_reg_839,0,3,0,0,0
n_1_reg_317,0,9,0,0,0
n_2_reg_750,0,9,0,0,0
n_3_reg_829,0,9,0,0,0
n_reg_245,0,9,0,0,0
reg_393,0,64,0,0,0
zext_ln21_reg_727,0,4,0,0,0
zext_ln24_1_reg_742,0,9,0,0,0
zext_ln24_2_reg_816,0,4,0,0,0
zext_ln24_3_reg_821,0,9,0,0,0
zext_ln24_reg_736,0,3,0,0,0
