node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_8,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,1,['167']
0_9,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,2,"['169', '170']"
0_10,cnt_8_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,3,['172']
0_11,cnt_5_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,4,['173']
0_12,cnt_2_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,5,['174']
0_13,cnt_1_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,6,['175']
0_29,trunc_ln18,0,18,trunc_ln18_fu_339_p1,not_exist,not_exist,1,trunc,0.00,14,['176']
0_30,shl_ln,0,18,shl_ln_fu_342_p3,not_exist,not_exist,4,bitconcatenate,0.00,15,"['178', '179', '181']"
0_31,lshr_ln,0,18,lshr_ln_fu_319_p4,not_exist,not_exist,7,partselect,0.00,7,"['183', '184', '185', '187']"
0_32,zext_ln18,0,18,zext_ln18_fu_329_p1,not_exist,not_exist,64,zext,0.00,8,['188']
0_33,level_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,9,"['189', '191', '192']"
0_34,level_load,0,18,not_exist,ram,RAM,16,load,2.26,10,['193']
0_35,zext_ln18_1,0,18,zext_ln18_1_fu_350_p1,not_exist,not_exist,16,zext,0.00,16,['194']
0_36,shl_ln18,0,18,shl_ln18_fu_354_p2,shl,Shifter,16,shl,0.00,17,"['196', '197']"
0_37,xor_ln18,0,18,xor_ln18_fu_360_p2,xor,LogicGate,16,xor,0.00,18,"['198', '200']"
0_38,and_ln18,0,18,and_ln18_fu_366_p2,and,LogicGate,16,and,1.67,19,"['201', '202']"
0_39,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,20,"['203', '204', '659']"
0_40,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,2,getelementptr,0.00,11,"['205', '206', '207']"
0_41,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,12,['208']
0_42,tmp_s,0,19,tmp_s_fu_373_p5,not_exist,not_exist,128,partset,0.00,21,"['210', '211', '212', '214', '216']"
0_43,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,22,"['217', '218', '658']"
0_44,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,13,"['219', '220']"
0_45,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,23,['221']
0_47,horizon_1,0,39,not_exist,not_exist,not_exist,64,load,0.00,24,"['222', '671']"
0_49,trunc_ln21,0,21,trunc_ln21_fu_389_p1,not_exist,not_exist,8,trunc,0.00,25,['223']
0_50,trunc_ln21_1,0,21,trunc_ln21_1_fu_393_p1,not_exist,not_exist,2,trunc,0.00,26,['224']
0_51,trunc_ln21_2,0,21,trunc_ln21_2_fu_397_p1,not_exist,not_exist,4,trunc,0.00,27,['225']
