node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_146,empty,2,0,not_exist,not_exist,32,0,1
0_151,empty,2,0,not_exist,not_exist,64,0,1
0_155,empty,2,0,not_exist,not_exist,64,0,0
0_158,empty,2,0,not_exist,not_exist,8,0,0
0_166,empty,2,0,not_exist,not_exist,4,0,0
0_172,empty,2,0,not_exist,not_exist,4,0,10
0_179,empty,2,0,not_exist,not_exist,4,0,1
0_187,empty,2,0,not_exist,not_exist,9,0,0
0_193,empty,2,0,not_exist,not_exist,9,0,256
0_196,empty,2,0,not_exist,not_exist,9,0,1
0_215,empty,2,0,not_exist,not_exist,32,0,7
0_236,empty,2,0,not_exist,not_exist,32,0,64
0_238,empty,2,0,not_exist,not_exist,32,0,127
0_253,bfs_Pipeline_loop_neighbors,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors>
0_276,empty,2,0,not_exist,not_exist,3,0,0
0_290,empty,2,0,not_exist,not_exist,4,0,2
0_355,bfs_Pipeline_loop_neighbors1,2,0,not_exist,not_exist,0,6,<constant bfs_Pipeline_loop_neighbors1>
0_375,empty,2,0,not_exist,not_exist,7,0,8
0_380,empty,2,0,not_exist,not_exist,32,0,3
0_382,empty,2,0,not_exist,not_exist,32,0,6
1_64,empty,2,0,not_exist,not_exist,32,0,1
1_95,empty,2,0,not_exist,not_exist,64,0,1
1_108,empty,2,0,not_exist,not_exist,6,0,0
1_113,empty,2,0,not_exist,not_exist,32,0,2
1_115,empty,2,0,not_exist,not_exist,32,0,11
1_119,empty,2,0,not_exist,not_exist,64,0,0
1_145,empty,2,0,not_exist,not_exist,8,0,127
2_64,empty,2,0,not_exist,not_exist,32,0,1
2_95,empty,2,0,not_exist,not_exist,64,0,1
2_108,empty,2,0,not_exist,not_exist,6,0,0
2_113,empty,2,0,not_exist,not_exist,32,0,2
2_115,empty,2,0,not_exist,not_exist,32,0,11
2_119,empty,2,0,not_exist,not_exist,64,0,0
2_145,empty,2,0,not_exist,not_exist,8,0,127
