rtl_name,lut,ff,dsp,bram,uram
mux_253_64_1_1_U24,9,0,0,0,0
mux_253_64_1_1_U25,9,0,0,0,0
add_ln28_2_fu_254_p2,71,0,0,0,0
add_ln28_3_fu_437_p2,71,0,0,0,0
add_ln28_fu_260_p2,18,0,0,0,0
add_ln34_2_fu_527_p2,71,0,0,0,0
add_ln34_fu_427_p2,71,0,0,0,0
and_ln33_2_fu_505_p2,16,0,0,0,0
and_ln33_fu_405_p2,16,0,0,0,0
ap_condition_416,2,0,0,0,0
ap_enable_pp0,2,0,0,0,0
ap_enable_reg_pp0_iter1,2,0,0,0,0
ap_predicate_tran5to7_state5,2,0,0,0,0
icmp_ln28_2_fu_266_p2,29,0,0,0,0
icmp_ln28_fu_239_p2,29,0,0,0,0
icmp_ln32_2_fu_476_p2,11,0,0,0,0
icmp_ln32_fu_376_p2,11,0,0,0,0
lshr_ln30_2_fu_466_p2,35,0,0,0,0
lshr_ln30_fu_366_p2,35,0,0,0,0
or_ln33_2_fu_520_p2,16,0,0,0,0
or_ln33_fu_420_p2,16,0,0,0,0
shl_ln33_4_fu_414_p2,35,0,0,0,0
shl_ln33_5_fu_493_p2,35,0,0,0,0
shl_ln33_6_fu_514_p2,35,0,0,0,0
shl_ln33_fu_393_p2,35,0,0,0,0
xor_ln33_2_fu_499_p2,16,0,0,0,0
xor_ln33_fu_399_p2,16,0,0,0,0
ap_NS_fsm_mux,33,0,0,0,0
ap_enable_reg_pp0_iter1_mux,13,0,0,0,0
ap_phi_mux_UnifiedRetVal_phi_fu_218_p4_mux,9,0,0,0,0
ap_phi_mux_cnt_9_1_phi_fu_207_p4_mux,13,0,0,0,0
ap_phi_reg_pp0_iter0_cnt_9_0_reg_193_mux,9,0,0,0,0
ap_return_mux,9,0,0,0,0
cnt_6_0_fu_80_mux,9,0,0,0,0
e_5_0_fu_76_mux,9,0,0,0,0
level_address0_mux,21,0,0,0,0
level_d0_mux,13,0,0,0,0
UnifiedRetVal_reg_214,0,1,0,0,0
ap_CS_fsm,0,7,0,0,0
ap_enable_reg_pp0_iter0,0,1,0,0,0
ap_phi_reg_pp0_iter0_cnt_9_0_reg_193,0,64,0,0,0
ap_return_preg,0,1,0,0,0
cnt_6_0_fu_80,0,64,0,0,0
cnt_6_0_load_reg_634,0,64,0,0,0
cnt_9_0_reg_193,0,64,0,0,0
e_5_0_fu_76,0,64,0,0,0
e_5_0_load_reg_565,0,64,0,0,0
icmp_ln28_2_reg_585,0,1,0,0,0
icmp_ln28_reg_571,0,1,0,0,0
level_addr_2_reg_649,0,7,0,0,0
level_addr_reg_614,0,7,0,0,0
lshr_ln29_4_reg_589,0,53,0,0,0
tmp_12_reg_629,0,1,0,0,0
tmp_8_reg_609,0,1,0,0,0
tmp_dst_1_1_reg_619,0,64,0,0,0
tmp_dst_1_reg_604,0,64,0,0,0
trunc_ln30_5_reg_624,0,7,0,0,0
grp_bfs_Pipeline_loop_neighbors1_fu_388,852,601,0,0,0
grp_bfs_Pipeline_loop_neighbors2_fu_405,852,601,0,0,0
grp_bfs_Pipeline_loop_neighbors3_fu_422,852,601,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_371,852,601,0,0,0
add_ln21_fu_570_p2,13,0,0,0,0
add_ln39_fu_728_p2,14,0,0,0,0
and_ln18_fu_506_p2,16,0,0,0,0
conv20_fu_526_p2,4,0,0,0,0
icmp_ln21_fu_516_p2,9,0,0,0,0
icmp_ln25_1_fu_797_p2,11,0,0,0,0
icmp_ln25_2_fu_676_p2,11,0,0,0,0
icmp_ln25_3_fu_859_p2,11,0,0,0,0
icmp_ln25_fu_614_p2,11,0,0,0,0
icmp_ln28_2_fu_807_p2,29,0,0,0,0
icmp_ln28_3_fu_686_p2,29,0,0,0,0
icmp_ln28_4_fu_869_p2,29,0,0,0,0
icmp_ln28_fu_624_p2,29,0,0,0,0
icmp_ln39_1_fu_748_p2,29,0,0,0,0
icmp_ln39_fu_564_p2,29,0,0,0,0
lshr_ln25_1_fu_666_p2,35,0,0,0,0
lshr_ln25_2_fu_787_p2,35,0,0,0,0
lshr_ln25_3_fu_849_p2,35,0,0,0,0
lshr_ln25_fu_604_p2,35,0,0,0,0
n_2_fu_653_p2,8,0,0,0,0
n_4_fu_705_p2,16,0,0,0,0
n_6_fu_836_p2,8,0,0,0,0
n_7_fu_889_p2,16,0,0,0,0
or_ln16_1_fu_826_p2,7,0,0,0,0
or_ln16_fu_643_p2,7,0,0,0,0
select_ln28_1_fu_698_p3,64,0,0,0,0
select_ln28_2_fu_819_p3,64,0,0,0,0
select_ln28_3_fu_881_p3,64,0,0,0,0
select_ln28_fu_636_p3,64,0,0,0,0
shl_ln18_fu_494_p2,35,0,0,0,0
xor_ln18_fu_500_p2,16,0,0,0,0
ap_phi_mux_cnt_5_phi_fu_360_p6_mux,9,0,0,0,0
cnt_1_reg_317_mux,9,0,0,0,0
cnt_2_reg_288_mux,9,0,0,0,0
cnt_3_reg_342_mux,9,0,0,0,0
cnt_4_reg_302_mux,13,0,0,0,0
cnt_5_reg_356_mux,13,0,0,0,0
cnt_reg_263_mux,9,0,0,0,0
edges_0_address0_mux,21,0,0,0,0
edges_0_address1_mux,21,0,0,0,0
edges_0_ce0_mux,21,0,0,0,0
edges_0_ce1_mux,21,0,0,0,0
edges_1_address0_mux,21,0,0,0,0
edges_1_address1_mux,21,0,0,0,0
edges_1_ce0_mux,21,0,0,0,0
edges_1_ce1_mux,21,0,0,0,0
horizon_fu_108_mux,9,0,0,0,0
level_ce0_mux,25,0,0,0,0
level_counts_address0_mux,17,0,0,0,0
level_counts_d0_mux,17,0,0,0,0
level_we0_mux,25,0,0,0,0
n_1_reg_330_mux,9,0,0,0,0
n_reg_276_mux,9,0,0,0,0
nodes_address0_mux,21,0,0,0,0
add_ln21_reg_1009,0,4,0,0,0
and_ln1_reg_1021,0,1,0,0,0
and_ln25_1_reg_1113,0,1,0,0,0
cnt_10_0_loc_fu_132,0,64,0,0,0
cnt_13_0_loc_fu_128,0,64,0,0,0
cnt_14_0_loc_fu_116,0,64,0,0,0
cnt_17_0_loc_fu_112,0,64,0,0,0
cnt_1_reg_317,0,64,0,0,0
cnt_2_0_loc_fu_136,0,64,0,0,0
cnt_2_reg_288,0,64,0,0,0
cnt_3_reg_342,0,64,0,0,0
cnt_4_0_loc_fu_140,0,64,0,0,0
cnt_4_reg_302,0,64,0,0,0
cnt_5_reg_356,0,64,0,0,0
cnt_6_0_loc_fu_124,0,64,0,0,0
cnt_9_0_loc_fu_120,0,64,0,0,0
cnt_reg_263,0,64,0,0,0
conv20_reg_973,0,3,0,0,0
grp_bfs_Pipeline_loop_neighbors1_fu_388_ap_start_reg,0,1,0,0,0
grp_bfs_Pipeline_loop_neighbors2_fu_405_ap_start_reg,0,1,0,0,0
grp_bfs_Pipeline_loop_neighbors3_fu_422_ap_start_reg,0,1,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_371_ap_start_reg,0,1,0,0,0
horizon_fu_108,0,4,0,0,0
icmp_ln21_reg_963,0,1,0,0,0
icmp_ln25_1_reg_1118,0,1,0,0,0
icmp_ln25_2_reg_1059,0,1,0,0,0
icmp_ln25_3_reg_1151,0,1,0,0,0
icmp_ln25_reg_1026,0,1,0,0,0
icmp_ln28_2_reg_1132,0,1,0,0,0
icmp_ln28_3_reg_1073,0,1,0,0,0
icmp_ln28_4_reg_1165,0,1,0,0,0
icmp_ln28_reg_1040,0,1,0,0,0
icmp_ln39_reg_1005,0,1,0,0,0
level_addr_reg_955,0,7,0,0,0
