rtl_name,lut,ff,dsp,bram,uram
grp_bfs_Pipeline_loop_neighbors1_fu_294,835,420,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_279,835,420,0,0,0
add_ln21_cast2_fu_407_p2,13,0,0,0,0
add_ln21_cast_fu_413_p2,10,0,0,0,0
add_ln21_fu_401_p2,71,0,0,0,0
and_ln18_fu_366_p2,16,0,0,0,0
and_ln39_1_fu_705_p2,128,0,0,0,0
and_ln39_2_fu_667_p2,128,0,0,0,0
and_ln39_fu_739_p2,2,0,0,0,0
empty_fu_419_p2,15,0,0,0,0
icmp_ln21_fu_734_p2,29,0,0,0,0
icmp_ln25_1_fu_578_p2,29,0,0,0,0
icmp_ln25_fu_493_p2,29,0,0,0,0
icmp_ln28_2_fu_626_p2,29,0,0,0,0
icmp_ln28_fu_541_p2,29,0,0,0,0
icmp_ln39_fu_728_p2,29,0,0,0,0
level_counts_1_d0,128,0,0,0,0
lshr_ln26_2_fu_604_p2,950,0,0,0,0
lshr_ln26_fu_519_p2,950,0,0,0,0
n_1_fu_646_p2,16,0,0,0,0
or_ln39_fu_721_p2,128,0,0,0,0
select_ln28_1_fu_638_p3,64,0,0,0,0
select_ln28_fu_553_p3,64,0,0,0,0
shl_ln18_fu_354_p2,35,0,0,0,0
shl_ln39_1_fu_715_p2,423,0,0,0,0
shl_ln39_2_fu_655_p2,423,0,0,0,0
shl_ln39_3_fu_677_p2,423,0,0,0,0
shl_ln39_fu_693_p2,423,0,0,0,0
xor_ln18_fu_360_p2,16,0,0,0,0
xor_ln39_1_fu_661_p2,128,0,0,0,0
xor_ln39_fu_699_p2,128,0,0,0,0
ap_NS_fsm_mux,57,0,0,0,0
ap_phi_mux_cnt_2_phi_fu_268_p6_mux,9,0,0,0,0
cnt_1_reg_250_mux,9,0,0,0,0
cnt_2_reg_264_mux,13,0,0,0,0
cnt_reg_226_mux,9,0,0,0,0
edges_address0_mux,13,0,0,0,0
edges_address1_mux,13,0,0,0,0
edges_ce0_mux,13,0,0,0,0
edges_ce1_mux,13,0,0,0,0
horizon_fu_118_mux,9,0,0,0,0
level_address0_mux,29,0,0,0,0
level_ce0_mux,17,0,0,0,0
level_counts_0_address0_mux,21,0,0,0,0
level_counts_0_d0_mux,13,0,0,0,0
level_counts_1_address0_mux,13,0,0,0,0
level_d0_mux,17,0,0,0,0
level_we0_mux,17,0,0,0,0
n_reg_238_mux,9,0,0,0,0
add_ln21_cast2_reg_804,0,4,0,0,0
add_ln21_cast_reg_809,0,2,0,0,0
add_ln21_reg_798,0,64,0,0,0
and_ln_reg_828,0,1,0,0,0
ap_CS_fsm,0,13,0,0,0
cnt_1_0_loc_fu_134,0,64,0,0,0
cnt_1_reg_250,0,64,0,0,0
cnt_2_0_loc_fu_130,0,64,0,0,0
cnt_2_reg_264,0,64,0,0,0
cnt_5_0_loc_fu_126,0,64,0,0,0
cnt_8_0_loc_fu_122,0,64,0,0,0
cnt_reg_226,0,64,0,0,0
empty_reg_814,0,8,0,0,0
grp_bfs_Pipeline_loop_neighbors1_fu_294_ap_start_reg,0,1,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_279_ap_start_reg,0,1,0,0,0
horizon_fu_118,0,64,0,0,0
icmp_ln25_1_reg_881,0,1,0,0,0
icmp_ln25_reg_848,0,1,0,0,0
icmp_ln28_2_reg_900,0,1,0,0,0
icmp_ln28_reg_867,0,1,0,0,0
level_addr_1_reg_823,0,7,0,0,0
level_addr_reg_785,0,7,0,0,0
level_counts_0_addr_1_reg_843,0,2,0,0,0
level_counts_1_addr_reg_838,0,2,0,0,0
n_reg_238,0,9,0,0,0
targetBlock2_reg_904,0,1,0,0,0
targetBlock_reg_871,0,1,0,0,0
tmp_begin_1_reg_890,0,64,0,0,0
tmp_begin_reg_857,0,64,0,0,0
tmp_end_1_reg_895,0,64,0,0,0
tmp_end_reg_862,0,64,0,0,0
trunc_ln39_reg_834,0,1,0,0,0
add_ln28_1_fu_351_p2,71,0,0,0,0
add_ln28_fu_218_p2,71,0,0,0,0
add_ln29_fu_229_p2,19,0,0,0,0
add_ln34_1_fu_426_p2,71,0,0,0,0
add_ln34_fu_341_p2,71,0,0,0,0
and_ln33_2_fu_404_p2,16,0,0,0,0
and_ln33_fu_319_p2,16,0,0,0,0
ap_condition_366,2,0,0,0,0
ap_enable_pp0,2,0,0,0,0
ap_enable_reg_pp0_iter1,2,0,0,0,0
ap_predicate_tran5to7_state5,2,0,0,0,0
icmp_ln28_1_fu_204_p2,29,0,0,0,0
icmp_ln28_fu_224_p2,29,0,0,0,0
icmp_ln32_1_fu_382_p2,11,0,0,0,0
icmp_ln32_fu_297_p2,11,0,0,0,0
lshr_ln30_2_fu_372_p2,35,0,0,0,0
lshr_ln30_fu_287_p2,35,0,0,0,0
or_ln33_2_fu_419_p2,16,0,0,0,0
or_ln33_fu_334_p2,16,0,0,0,0
shl_ln33_4_fu_328_p2,35,0,0,0,0
shl_ln33_5_fu_392_p2,35,0,0,0,0
shl_ln33_6_fu_413_p2,35,0,0,0,0
shl_ln33_fu_307_p2,35,0,0,0,0
xor_ln33_2_fu_398_p2,16,0,0,0,0
xor_ln33_fu_313_p2,16,0,0,0,0
ap_enable_reg_pp0_iter1_mux,13,0,0,0,0
ap_phi_mux_UnifiedRetVal_phi_fu_183_p4_mux,9,0,0,0,0
ap_phi_mux_cnt_2_1_phi_fu_172_p4_mux,13,0,0,0,0
ap_phi_reg_pp0_iter0_cnt_2_0_reg_158_mux,9,0,0,0,0
ap_return_mux,9,0,0,0,0
cnt_1_0_fu_70_mux,9,0,0,0,0
e_1_0_fu_66_mux,9,0,0,0,0
UnifiedRetVal_reg_179,0,1,0,0,0
ap_enable_reg_pp0_iter0,0,1,0,0,0
ap_phi_reg_pp0_iter0_cnt_2_0_reg_158,0,64,0,0,0
ap_return_preg,0,1,0,0,0
cnt_1_0_fu_70,0,64,0,0,0
cnt_1_0_load_reg_507,0,64,0,0,0
cnt_2_0_reg_158,0,64,0,0,0
e_1_0_fu_66,0,64,0,0,0
e_1_0_load_reg_464,0,64,0,0,0
icmp_ln28_1_reg_469,0,1,0,0,0
icmp_ln28_reg_478,0,1,0,0,0
level_addr_2_reg_522,0,7,0,0,0
level_addr_reg_492,0,7,0,0,0
