node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_9,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,1,"['224', '225']"
0_10,empty,0,0,empty_fu_473_p1,not_exist,not_exist,7,trunc,0.00,2,['226']
0_28,zext_ln18,0,18,zext_ln18_fu_477_p1,not_exist,not_exist,64,zext,0.00,3,['227']
0_29,tmp_1,0,18,tmp_1_fu_483_p3,not_exist,not_exist,1,bitselect,0.00,4,"['229', '230', '232']"
0_30,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,5,"['233', '234', '235']"
0_32,level_0_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,6,"['236', '238', '239']"
0_33,level_0_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,7,"['241', '242']"
0_34,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,8,['243']
0_36,level_1_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,9,"['244', '245', '246']"
0_37,level_1_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,10,"['247', '248']"
0_38,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,11,['249']
0_40,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,12,['251']
0_41,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,3,getelementptr,0.00,13,"['252', '253', '254']"
0_42,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,14,"['256', '257']"
0_43,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,15,"['258', '259']"
0_44,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,16,['260']
0_46,horizon_1,0,39,not_exist,not_exist,not_exist,64,load,0.00,17,"['261', '834']"
0_48,trunc_ln21,0,21,trunc_ln21_fu_499_p1,not_exist,not_exist,8,trunc,0.00,18,['262']
0_49,trunc_ln21_1,0,21,trunc_ln21_1_fu_503_p1,not_exist,not_exist,4,trunc,0.00,19,['263']
0_50,add_ln21,0,21,add_ln21_fu_507_p2,add,Adder,64,add,1.81,20,"['264', '265']"
0_51,add_ln21_cast,0,21,add_ln21_cast_fu_513_p2,add,Adder,4,add,1.01,21,"['266', '268']"
0_52,empty_19,0,21,empty_19_fu_519_p2,add,Adder,8,add,1.35,22,"['269', '271']"
0_53,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.84,23,['272']
0_55,cnt,0,0,not_exist,not_exist,not_exist,64,phi,0.00,24,"['273', '274', '275', '276']"
0_56,n,0,0,not_exist,not_exist,not_exist,9,phi,0.00,25,"['278', '279', '280', '281']"
0_57,tmp_2,0,24,tmp_2_fu_525_p3,not_exist,not_exist,1,bitselect,0.00,26,"['283', '284', '286']"
0_59,br_ln24,0,24,not_exist,not_exist,not_exist,0,br,0.00,27,"['287', '288', '289']"
0_62,tmp_3,0,25,tmp_3_reg_858,not_exist,not_exist,1,bitselect,0.00,51,"['290', '291', '292']"
0_63,trunc_ln24,0,24,trunc_ln24_fu_533_p1,not_exist,not_exist,7,trunc,0.00,28,['293']
0_64,zext_ln25,0,25,zext_ln25_fu_537_p1,not_exist,not_exist,64,zext,0.00,29,['294']
0_65,level_0_addr_1,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,30,"['295', '296', '297']"
0_66,level_0_load,0,25,not_exist,ram,RAM,8,load,2.26,31,['298']
0_67,level_1_addr_1,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,32,"['299', '300', '301']"
0_68,level_1_load,0,25,not_exist,ram,RAM,8,load,2.26,33,['302']
0_69,tmp,0,25,mux_21_8_1_1_U1,mux,Multiplexer,8,mux,0.84,52,"['304', '305', '306', '307']"
0_70,sext_ln25,0,25,sext_ln25_fu_591_p1,not_exist,not_exist,32,sext,0.00,53,['308']
0_71,zext_ln25_1,0,25,zext_ln25_1_fu_595_p1,not_exist,not_exist,64,zext,0.00,54,['309']
0_72,icmp_ln25,0,25,icmp_ln25_fu_599_p2,icmp,Cmp,1,icmp,1.40,55,"['310', '311']"
0_73,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,56,"['312', '313', '314']"
0_75,trunc_ln26,0,26,trunc_ln26_fu_609_p1,not_exist,not_exist,2,trunc,0.00,61,['315']
0_76,shl_ln,0,26,shl_ln_fu_613_p3,not_exist,not_exist,8,bitconcatenate,0.00,62,"['317', '318', '320']"
0_77,lshr_ln2,0,26,grp_fu_421_p4,not_exist,not_exist,6,partselect,0.00,57,"['322', '323', '325', '326']"
0_78,zext_ln26,0,26,zext_ln26_fu_604_p1,not_exist,not_exist,64,zext,0.00,58,['327']
0_79,nodes_0_addr,0,26,not_exist,not_exist,not_exist,6,getelementptr,0.00,59,"['328', '329', '330']"
0_80,nodes_0_load,0,26,not_exist,ram,RAM,256,load,2.26,60,['331']
0_81,zext_ln26_2,0,26,zext_ln26_2_fu_621_p1,not_exist,not_exist,256,zext,0.00,63,['332']
0_82,lshr_ln26,0,26,lshr_ln26_fu_625_p2,lshr,Shifter,256,lshr,2.38,64,"['333', '334']"
0_83,tmp_begin,0,26,tmp_begin_fu_631_p1,not_exist,not_exist,64,trunc,0.00,65,['335']
0_84,tmp_end,0,27,tmp_end_reg_877,not_exist,not_exist,64,partselect,0.00,66,"['337', '338', '340', '342']"
0_85,icmp_ln28,0,28,icmp_ln28_fu_645_p2,icmp,Cmp,1,icmp,1.40,67,"['343', '344']"
0_86,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,68,"['345', '346', '347']"
0_88,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,69,['348']
0_90,cnt_1,0,0,not_exist,not_exist,not_exist,64,phi,0.00,70,"['349', '350', '351', '352']"
0_91,e_1,0,0,not_exist,not_exist,not_exist,64,phi,0.00,71,"['353', '354', '355', '356']"
0_92,icmp_ln28_1,0,28,icmp_ln28_1_fu_651_p2,icmp,Cmp,1,icmp,1.40,72,"['357', '358']"
0_93,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,73,"['359', '360', '361']"
0_96,trunc_ln29,0,29,trunc_ln29_fu_656_p1,not_exist,not_exist,12,trunc,0.00,74,['362']
0_97,zext_ln29,0,29,zext_ln29_fu_660_p1,not_exist,not_exist,64,zext,0.00,75,['363']
0_98,edges_addr,0,29,not_exist,not_exist,not_exist,12,getelementptr,0.00,76,"['364', '365', '366']"
0_99,tmp_dst,0,29,not_exist,ram,RAM,64,load,2.26,77,['367']
0_100,trunc_ln29_1,0,29,trunc_ln29_1_fu_676_p1,not_exist,not_exist,7,trunc,0.00,85,['368']
0_101,lshr_ln3,0,30,reg_445,not_exist,not_exist,57,partselect,0.00,86,"['370', '371', '372', '374']"
0_102,zext_ln30,0,30,zext_ln30_fu_680_p1,not_exist,not_exist,64,zext,0.00,87,['375']
0_103,level_0_addr_2,0,30,not_exist,not_exist,not_exist,7,getelementptr,0.00,88,"['376', '377', '378']"
0_104,level_0_load_1,0,30,not_exist,ram,RAM,8,load,2.26,89,['379']
0_105,level_1_addr_2,0,30,not_exist,not_exist,not_exist,7,getelementptr,0.00,90,"['380', '381', '382']"
0_106,level_1_load_1,0,30,not_exist,ram,RAM,8,load,2.26,91,['383']
0_107,tmp_level,0,30,mux_257_8_1_1_U2,mux,Multiplexer,8,mux,0.84,92,"['385', '386', '387', '388']"
0_108,icmp_ln32,0,32,grp_fu_459_p2,icmp,Cmp,1,icmp,0.86,93,"['389', '391']"
0_109,br_ln32,0,32,not_exist,not_exist,not_exist,0,br,0.84,94,"['392', '393', '394']"
0_111,tmp_4,0,33,grp_fu_465_p3,not_exist,not_exist,1,bitselect,0.00,95,"['395', '396', '397']"
0_112,br_ln33,0,33,not_exist,not_exist,not_exist,0,br,0.00,96,"['398', '399', '400']"
0_114,level_0_addr_2_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,97,"['401', '402', '831']"
0_115,br_ln33,0,33,not_exist,not_exist,not_exist,0,br,0.00,98,['403']
0_117,level_1_addr_2_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,99,"['404', '405', '830']"
0_118,br_ln33,0,33,not_exist,not_exist,not_exist,0,br,0.00,100,['406']
0_120,cnt_4,0,34,cnt_4_fu_686_p2,add,Adder,64,add,1.81,101,"['407', '408']"
0_121,br_ln35,0,35,not_exist,not_exist,not_exist,0,br,0.84,102,['409']
0_123,cnt_2,0,0,not_exist,not_exist,not_exist,64,phi,0.00,104,"['410', '411', '412', '413']"
0_124,e_3,0,28,e_3_fu_692_p2,add,Adder,64,add,1.81,103,"['414', '415']"
0_125,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,105,['416']
0_127,br_ln0,0,0,not_exist,not_exist,not_exist,0,br,0.84,78,['417']
0_129,cnt_3,0,0,not_exist,not_exist,not_exist,64,phi,0.00,106,"['418', '419', '420', '421', '422', '423']"
0_130,or_ln25,0,25,or_ln25_fu_665_p2,not_exist,not_exist,7,or,0.00,79,"['424', '426']"
0_131,zext_ln25_2,0,25,zext_ln25_2_fu_670_p1,not_exist,not_exist,64,zext,0.00,80,['427']
0_132,level_0_addr_3,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,81,"['428', '429', '430']"
0_133,level_0_load_2,0,25,not_exist,ram,RAM,8,load,2.26,82,['431']
0_134,level_1_addr_3,0,25,not_exist,not_exist,not_exist,7,getelementptr,0.00,83,"['432', '433', '434']"
0_135,level_1_load_2,0,25,not_exist,ram,RAM,8,load,2.26,84,['435']
0_136,tmp_5,0,25,mux_21_8_1_1_U1,mux,Multiplexer,8,mux,0.84,107,"['436', '437', '438', '439']"
0_137,sext_ln25_1,0,25,sext_ln25_1_fu_698_p1,not_exist,not_exist,32,sext,0.00,108,['440']
0_138,zext_ln25_3,0,25,zext_ln25_3_fu_702_p1,not_exist,not_exist,64,zext,0.00,109,['441']
0_139,icmp_ln25_1,0,25,icmp_ln25_1_fu_706_p2,icmp,Cmp,1,icmp,1.40,110,"['442', '443']"
0_140,br_ln25,0,25,not_exist,not_exist,not_exist,0,br,0.84,111,"['444', '445', '446']"
0_142,trunc_ln26_2,0,26,trunc_ln26_2_fu_716_p1,not_exist,not_exist,2,trunc,0.00,116,['483']
0_143,shl_ln26_1,0,26,shl_ln26_1_fu_720_p3,not_exist,not_exist,8,bitconcatenate,0.00,117,"['484', '485', '486']"
0_144,lshr_ln26_1,0,26,grp_fu_421_p4,not_exist,not_exist,6,partselect,0.00,112,"['487', '488', '489', '490']"
0_145,zext_ln26_1,0,26,zext_ln26_1_fu_711_p1,not_exist,not_exist,64,zext,0.00,113,['491']
0_146,nodes_1_addr,0,26,not_exist,not_exist,not_exist,6,getelementptr,0.00,114,"['492', '493', '494']"
0_147,nodes_1_load,0,26,not_exist,ram,RAM,256,load,2.26,115,['495']
0_148,zext_ln26_3,0,26,zext_ln26_3_fu_728_p1,not_exist,not_exist,256,zext,0.00,118,['496']
0_149,lshr_ln26_2,0,26,lshr_ln26_2_fu_732_p2,lshr,Shifter,256,lshr,2.38,119,"['497', '498']"
0_150,tmp_begin_1,0,26,tmp_begin_1_fu_738_p1,not_exist,not_exist,64,trunc,0.00,120,['499']
0_151,tmp_end_1,0,27,tmp_end_1_reg_944,not_exist,not_exist,64,partselect,0.00,121,"['500', '501', '502', '503']"
0_152,icmp_ln28_2,0,28,icmp_ln28_2_fu_752_p2,icmp,Cmp,1,icmp,1.40,122,"['504', '505']"
0_153,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,123,"['506', '507', '508']"
0_155,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.84,124,['509']
0_157,cnt_5,0,0,not_exist,not_exist,not_exist,64,phi,0.00,125,"['510', '511', '512', '513']"
0_158,e_4,0,0,not_exist,not_exist,not_exist,64,phi,0.00,126,"['514', '515', '516', '517']"
0_159,icmp_ln28_3,0,28,icmp_ln28_3_fu_758_p2,icmp,Cmp,1,icmp,1.40,127,"['518', '519']"
0_160,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,128,"['520', '521', '522']"
