node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_32,level_load,0,18,not_exist,ram,RAM,16,load,2.26,8,['231'],"['0', '1']",0,0,0,0,0
0_34,shl_ln18,0,18,shl_ln18_fu_393_p2,shl,Shifter,16,shl,0.00,15,"['234', '235']","['1', '0']",35,0,0,0,0
0_35,xor_ln18,0,18,xor_ln18_fu_399_p2,xor,LogicGate,16,xor,0.00,16,"['236', '238']","['1', '0']",16,0,0,0,0
0_36,and_ln18,0,18,and_ln18_fu_405_p2,and,LogicGate,16,and,1.67,17,"['239', '240']","['1', '0']",16,0,0,0,0
0_37,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,18,"['241', '242', '799']","['1', '0']",0,0,0,0,0
0_39,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,10,['246'],"['0', '1']",0,0,0,0,0
0_40,tmp_s,0,19,tmp_s_fu_412_p5,not_exist,not_exist,128,partset,0.00,19,"['248', '249', '250', '252', '254']","['1', '0']",0,0,0,0,0
0_41,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,20,"['255', '256', '798']","['1', '0']",0,0,0,0,0
0_42,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,11,"['258', '259']","['0', '0']",0,0,0,0,0
0_45,horizon_1,0,21,not_exist,not_exist,not_exist,4,load,0.00,22,"['261', '806']","['2', '0']",0,0,0,0,0
0_46,icmp_ln21,0,21,icmp_ln21_fu_428_p2,icmp,Cmp,1,icmp,0.87,23,"['262', '264']","['2', '0']",9,0,0,0,0
0_52,conv20,0,21,conv20_fu_438_p2,not_exist,not_exist,4,or,0.00,26,"['269', '271']","['2', '0']",4,0,0,0,0
0_60,n_2,0,24,n_2_fu_454_p2,add,Adder,9,add,1.35,33,"['286', '288']","['3', '0']",16,0,0,0,0
0_58,icmp_ln24,0,24,icmp_ln24_fu_448_p2,icmp,Cmp,1,icmp,0.90,32,"['283', '285']","['3', '0']",11,0,0,0,0
0_70,level_load_1,0,25,not_exist,ram,RAM,16,load,2.26,38,['306'],"['3', '1']",0,0,0,0,0
0_72,lshr_ln25,0,25,lshr_ln25_fu_510_p2,lshr,Shifter,16,lshr,0.00,45,"['308', '309']","['4', '0']",35,0,0,0,0
0_74,icmp_ln25,0,25,icmp_ln25_fu_520_p2,icmp,Cmp,1,icmp,2.00,47,"['311', '312']","['4', '0']",11,0,0,0,0
0_77,tmp_3,0,26,tmp_3_reg_1040,not_exist,not_exist,1,bitselect,0.00,49,"['317', '318', '319']","['4', '0']",0,1,0,0,0
0_78,tmp_4,0,26,tmp_4_reg_1046,not_exist,not_exist,1,bitselect,0.00,50,"['320', '321', '323']","['4', '0']",0,1,0,0,0
0_82,nodes_0_load,0,26,not_exist,ram,RAM,256,load,2.26,53,['333'],"['4', '1']",0,0,0,0,0
0_84,lshr_ln26,0,26,lshr_ln26_fu_558_p2,lshr,Shifter,256,lshr,2.38,58,"['335', '336']","['5', '0']",950,0,0,0,0
0_87,nodes_1_load,0,26,not_exist,ram,RAM,256,load,2.26,55,['341'],"['4', '1']",0,0,0,0,0
0_89,lshr_ln26_1,0,26,lshr_ln26_1_fu_572_p2,lshr,Shifter,256,lshr,2.38,61,"['343', '344']","['5', '0']",950,0,0,0,0
0_91,tmp_begin,0,26,mux_21_64_1_1_U16,mux,Multiplexer,64,mux,0.84,63,"['347', '348', '349', '350']","['5', '0']",9,0,0,0,0
0_94,tmp_end,0,27,mux_21_64_1_1_U17,mux,Multiplexer,64,mux,0.84,66,"['362', '363', '364', '365']","['5', '0']",9,0,0,0,0
0_95,icmp_ln28,0,28,icmp_ln28_fu_620_p2,icmp,Cmp,1,icmp,1.40,67,"['366', '367']","['6', '0']",29,0,0,0,0
0_98,_ln26,0,26,grp_bfs_Pipeline_loop_neighbors_fu_330,not_exist,not_exist,0,call,0.84,69,"['372', '373', '374', '375', '376', '377', '378', '379', '802']","['6', '1']",831,206,0,0,0
0_99,cnt_4_loc_load,0,0,not_exist,not_exist,not_exist,64,load,0.00,70,"['380', '804']","['8', '0']",0,0,0,0,0
0_105,trunc_ln,0,39,trunc_ln_reg_1030,not_exist,not_exist,3,partselect,0.00,39,"['390', '391', '392', '394']","['3', '0']",0,3,0,0,0
0_107,mul_ln39,0,39,mul_3ns_5ns_7_1_1_U18,mul,Multiplier,7,mul,2.12,78,"['396', '398']","['16', '0']",17,0,0,0,0
0_110,urem_ln39,0,39,urem_3ns_3ns_3_7_seq_1_U15,urem,DivnS_SEQ,3,urem,1.33,40,"['409', '411']","['3', '6']",19,45,0,0,0
0_113,level_counts_1_load,0,39,not_exist,ram,RAM,128,load,1.20,76,['416'],"['15', '1']",0,0,0,0,0
0_115,shl_ln39,0,39,shl_ln39_fu_661_p2,shl,Shifter,128,shl,0.00,82,"['419', '420']","['16', '0']",423,0,0,0,0
0_116,xor_ln39,0,39,xor_ln39_fu_667_p2,xor,LogicGate,128,xor,0.00,83,"['421', '423']","['16', '0']",128,0,0,0,0
0_117,and_ln39,0,39,and_ln39_fu_673_p2,and,LogicGate,128,and,0.00,84,"['424', '425']","['16', '0']",128,0,0,0,0
0_119,shl_ln39_2,0,39,shl_ln39_2_fu_683_p2,shl,Shifter,128,shl,0.00,86,"['427', '428']","['16', '0']",423,0,0,0,0
0_120,or_ln39,0,39,level_counts_1_d0,or,LogicGate,128,or,2.35,87,"['429', '430']","['16', '0']",128,0,0,0,0
0_121,level_counts_1_addr_write_ln39,0,39,not_exist,ram,RAM,0,store,1.20,88,"['431', '432', '800']","['16', '0']",0,0,0,0,0
0_122,icmp_ln39,0,39,icmp_ln39_fu_696_p2,icmp,Cmp,1,icmp,1.40,89,"['433', '434']","['16', '0']",29,0,0,0,0
0_125,add_ln21,0,21,add_ln21_fu_702_p2,add,Adder,4,add,1.01,91,"['439', '441']","['16', '0']",13,0,0,0,0
0_132,n_3,0,24,n_3_fu_713_p2,add,Adder,9,add,1.35,96,"['454', '455']","['17', '0']",16,0,0,0,0
0_130,icmp_ln24_1,0,24,icmp_ln24_1_fu_707_p2,icmp,Cmp,1,icmp,0.90,95,"['452', '453']","['17', '0']",11,0,0,0,0
0_142,level_load_2,0,25,not_exist,ram,RAM,16,load,2.26,101,['472'],"['17', '1']",0,0,0,0,0
0_144,lshr_ln25_2,0,25,lshr_ln25_2_fu_783_p2,lshr,Shifter,16,lshr,0.00,111,"['474', '475']","['18', '0']",35,0,0,0,0
0_146,icmp_ln25_1,0,25,icmp_ln25_1_fu_793_p2,icmp,Cmp,1,icmp,2.00,113,"['477', '478']","['18', '0']",11,0,0,0,0
0_149,tmp_6,0,26,tmp_6_reg_1120,not_exist,not_exist,1,bitselect,0.00,115,"['482', '483', '484']","['18', '0']",0,1,0,0,0
0_150,tmp_7,0,26,tmp_7_reg_1126,not_exist,not_exist,1,bitselect,0.00,116,"['485', '486', '487']","['18', '0']",0,1,0,0,0
0_154,nodes_0_load_1,0,26,not_exist,ram,RAM,256,load,2.26,119,['495'],"['18', '1']",0,0,0,0,0
0_156,lshr_ln26_2,0,26,lshr_ln26_2_fu_831_p2,lshr,Shifter,256,lshr,2.38,124,"['497', '498']","['19', '0']",950,0,0,0,0
0_159,nodes_1_load_1,0,26,not_exist,ram,RAM,256,load,2.26,121,['503'],"['18', '1']",0,0,0,0,0
0_161,lshr_ln26_3,0,26,lshr_ln26_3_fu_845_p2,lshr,Shifter,256,lshr,2.38,127,"['505', '506']","['19', '0']",950,0,0,0,0
0_163,tmp_begin_1,0,26,mux_21_64_1_1_U21,mux,Multiplexer,64,mux,0.84,129,"['508', '509', '510', '511']","['19', '0']",9,0,0,0,0
0_166,tmp_end_1,0,27,mux_21_64_1_1_U22,mux,Multiplexer,64,mux,0.84,132,"['520', '521', '522', '523']","['19', '0']",9,0,0,0,0
