node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_8,horizon,0,0,not_exist,not_exist,not_exist,4,alloca,0.00,1,['169']
0_9,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,2,"['171', '172']"
0_10,cnt_9_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,3,['174']
0_11,cnt_6_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,4,['175']
0_12,cnt_2_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,5,['176']
0_13,cnt_4_0_loc,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,6,['177']
0_29,trunc_ln18,0,18,trunc_ln18_fu_389_p1,not_exist,not_exist,1,trunc,0.00,12,['178']
0_30,shl_ln,0,18,shl_ln_fu_392_p3,not_exist,not_exist,4,bitconcatenate,0.00,13,"['180', '181', '183']"
0_31,lshr_ln,0,18,lshr_ln_fu_369_p4,not_exist,not_exist,7,partselect,0.00,7,"['185', '186', '187', '189']"
0_32,zext_ln18,0,18,zext_ln18_fu_379_p1,not_exist,not_exist,64,zext,0.00,8,['190']
0_33,level_addr,0,18,not_exist,not_exist,not_exist,7,getelementptr,0.00,9,"['191', '193', '194']"
0_34,level_load,0,18,not_exist,ram,RAM,16,load,2.26,10,['195']
0_35,zext_ln18_1,0,18,zext_ln18_1_fu_400_p1,not_exist,not_exist,16,zext,0.00,14,['196']
0_36,shl_ln18,0,18,shl_ln18_fu_404_p2,shl,Shifter,16,shl,0.00,15,"['198', '199']"
0_37,xor_ln18,0,18,xor_ln18_fu_410_p2,xor,LogicGate,16,xor,0.00,16,"['200', '202']"
0_38,and_ln18,0,18,and_ln18_fu_416_p2,and,LogicGate,16,and,1.67,17,"['203', '204']"
0_39,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,18,"['205', '206', '681']"
0_40,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,3,getelementptr,0.00,19,"['207', '208', '209']"
0_41,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,20,"['210', '211']"
0_42,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,11,"['213', '214']"
