edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_97,1,0_96,0_7,0
0_100,1,0_4,0_8,0
0_102,1,0_101,0_9,0
0_103,1,0_5,0_23,0
0_105,1,0_104,0_23,0
0_106,1,0_8,0_23,0
0_108,1,0_107,0_24,0
0_109,1,0_23,0_24,0
0_110,1,0_6,0_25,0
0_111,1,0_104,0_25,0
0_112,1,0_104,0_25,0
0_113,1,0_25,0_26,0
0_116,1,0_26,0_27,0
0_117,1,0_101,0_27,0
0_119,1,0_118,0_27,0
0_121,1,0_120,0_27,0
0_122,1,0_27,0_28,0
0_123,1,0_25,0_28,0
0_124,1,0_104,0_29,0
0_125,1,0_7,0_29,0
0_126,2,0_42,0_30,0
0_127,1,0_7,0_32,0
0_128,1,0_32,0_34,0
0_129,1,0_32,0_35,0
0_130,1,0_32,0_36,0
0_131,1,0_32,0_37,0
0_132,1,0_101,0_37,0
0_133,1,0_36,0_38,0
0_135,1,0_134,0_38,0
0_136,1,0_35,0_39,0
0_138,1,0_137,0_39,0
0_139,1,0_34,0_40,0
0_141,1,0_140,0_40,0
0_142,2,0_49,0_41,0
0_143,1,0_104,0_43,0
0_144,2,0_42,0_43,0
0_145,1,0_70,0_43,1
0_146,2,0_72,0_43,1
0_148,1,0_147,0_44,0
0_149,2,0_42,0_44,0
0_150,1,0_47,0_44,1
0_151,2,0_72,0_44,1
0_152,1,0_44,0_45,0
0_154,1,0_153,0_45,0
0_155,1,0_44,0_47,0
0_157,1,0_156,0_47,0
0_158,1,0_45,0_48,0
0_159,2,0_58,0_48,0
0_160,2,0_90,0_48,0
0_161,1,0_44,0_50,0
0_162,1,0_5,0_52,0
0_163,1,0_104,0_52,0
0_164,1,0_50,0_52,0
0_165,1,0_52,0_53,0
0_166,1,0_53,0_54,0
0_167,1,0_54,0_55,0
0_168,1,0_55,0_56,0
0_169,1,0_32,0_56,0
0_170,1,0_56,0_57,0
0_171,2,0_72,0_57,0
0_172,2,0_65,0_57,0
0_173,1,0_1,0_59,0
0_174,1,0_104,0_59,0
0_175,1,0_50,0_59,0
0_176,1,0_59,0_60,0
0_177,1,0_60,0_61,0
0_180,1,0_60,0_62,0
0_182,1,0_181,0_62,0
0_184,1,0_183,0_62,0
0_185,1,0_61,0_63,0
0_186,1,0_62,0_63,0
0_187,1,0_63,0_64,0
0_188,2,0_72,0_64,0
0_189,2,0_69,0_64,0
0_191,1,0_190,0_66,0
0_192,1,0_43,0_66,0
0_193,1,0_61,0_66,0
0_194,1,0_62,0_66,0
0_195,1,0_2,0_66,0
0_196,1,0_3,0_66,0
0_197,1,0_5,0_66,0
0_198,1,0_40,0_66,0
0_199,1,0_9,0_66,0
0_200,1,0_9,0_67,0
0_201,2,0_72,0_68,0
0_202,1,0_67,0_70,0
0_203,2,0_69,0_70,0
0_204,1,0_43,0_70,0
0_205,2,0_58,0_70,0
0_206,1,0_43,0_70,0
0_207,2,0_65,0_70,0
0_208,2,0_49,0_71,0
0_211,1,0_39,0_73,0
0_213,1,0_212,0_73,0
0_216,1,0_38,0_74,0
0_217,1,0_96,0_74,0
0_219,1,0_218,0_74,0
0_220,1,0_74,0_75,0
0_221,1,0_6,0_76,0
0_222,1,0_104,0_76,0
0_223,1,0_75,0_76,0
0_224,1,0_76,0_77,0
0_225,1,0_73,0_78,0
0_227,1,0_226,0_79,0
0_228,1,0_78,0_79,0
0_229,1,0_79,0_80,0
0_231,1,0_230,0_80,0
0_232,1,0_77,0_81,0
0_233,1,0_80,0_81,0
0_234,1,0_43,0_82,0
0_235,1,0_82,0_83,0
0_236,1,0_78,0_83,0
0_237,1,0_81,0_84,0
0_238,1,0_83,0_84,0
0_239,1,0_84,0_85,0
0_240,1,0_76,0_85,0
0_241,1,0_43,0_86,0
0_242,1,0_104,0_86,0
0_243,1,0_37,0_87,0
0_245,1,0_244,0_87,0
0_246,1,0_86,0_88,0
0_247,1,0_87,0_88,0
0_248,1,0_88,0_89,0
0_249,2,0_95,0_89,0
0_250,2,0_93,0_89,0
0_251,1,0_37,0_91,0
0_252,1,0_7,0_91,0
0_253,2,0_42,0_92,0
0_403,2,0_31,0_42,0
0_404,2,0_42,0_49,0
0_405,2,0_49,0_90,0
0_406,2,0_49,0_58,0
0_407,2,0_58,0_65,0
0_408,2,0_58,0_72,0
0_409,2,0_65,0_69,0
0_410,2,0_65,0_72,0
0_411,2,0_69,0_72,0
0_412,2,0_72,0_49,1
0_413,2,0_90,0_93,0
0_414,2,0_90,0_95,0
0_415,2,0_93,0_42,1
0_416,4,0_26,0_28,0
0_417,4,0_77,0_85,0
0_418,4,0_53,0_66,0
0_419,4,0_66,0_67,0
0_420,4,0_29,0_32,0
0_421,4,0_29,0_91,0
0_422,4,0_32,0_91,0
1_56,1,1_55,1_9,0
1_57,1,1_55,1_10,0
1_60,1,1_7,1_14,0
1_63,1,1_3,1_15,0
1_65,1,1_2,1_16,0
1_67,1,1_1,1_17,0
1_68,1,1_17,1_18,0
1_69,1,1_10,1_18,0
1_70,1,1_16,1_19,0
1_71,1,1_9,1_19,0
1_72,2,1_25,1_20,0
1_73,1,1_10,1_51,0
1_76,1,1_8,1_52,0
1_77,1,1_51,1_52,0
