edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_56,1,0_55,0_8,0
0_57,1,0_55,0_9,0
0_60,1,0_6,0_10,0
0_63,1,0_3,0_11,0
0_65,1,0_2,0_12,0
0_67,1,0_1,0_13,0
0_68,1,0_10,0_14,0
0_69,1,0_13,0_17,0
0_70,1,0_9,0_17,0
0_71,1,0_12,0_18,0
0_72,1,0_8,0_18,0
0_73,2,0_24,0_19,0
0_74,1,0_9,0_51,0
0_77,1,0_7,0_52,0
0_78,1,0_51,0_52,0
0_79,1,0_8,0_21,0
0_80,1,0_21,0_22,0
0_81,1,0_11,0_22,0
0_82,1,0_22,0_23,0
0_83,2,0_40,0_23,0
0_84,2,0_54,0_23,0
0_85,1,0_21,0_47,0
0_87,1,0_86,0_47,0
0_88,1,0_47,0_48,0
0_89,1,0_8,0_48,0
0_90,2,0_24,0_49,0
0_91,1,0_21,0_27,0
0_94,1,0_27,0_28,0
0_96,1,0_95,0_28,0
0_99,1,0_21,0_29,0
0_100,1,0_55,0_29,0
0_102,1,0_101,0_29,0
0_103,1,0_29,0_30,0
0_104,1,0_4,0_31,0
0_106,1,0_105,0_31,0
0_107,1,0_30,0_31,0
0_108,1,0_31,0_32,0
0_109,1,0_28,0_33,0
0_110,1,0_32,0_34,0
0_111,1,0_33,0_34,0
0_112,1,0_34,0_35,0
0_113,1,0_5,0_36,0
0_114,1,0_105,0_36,0
0_115,1,0_35,0_36,0
0_116,1,0_36,0_37,0
0_117,1,0_37,0_38,0
0_119,1,0_118,0_38,0
0_120,1,0_38,0_39,0
0_121,2,0_50,0_39,0
0_122,2,0_46,0_39,0
0_123,1,0_9,0_41,0
0_124,1,0_14,0_42,0
0_125,1,0_36,0_42,0
0_126,1,0_41,0_43,0
0_127,1,0_86,0_43,0
0_128,1,0_43,0_44,0
0_129,1,0_9,0_44,0
0_130,2,0_50,0_45,0
0_185,2,0_20,0_24,0
0_186,2,0_24,0_54,0
0_187,2,0_24,0_40,0
0_188,2,0_40,0_46,0
0_189,2,0_40,0_50,0
0_190,2,0_46,0_50,0
0_191,2,0_50,0_24,1
0_192,4,0_37,0_42,0
0_193,4,0_41,0_44,0
0_194,4,0_18,0_21,0
0_195,4,0_17,0_51,0
0_196,4,0_17,0_41,0
0_197,4,0_17,0_44,0
0_198,4,0_18,0_48,0
0_199,4,0_21,0_48,0
0_2147483647,1,0_42,0_37,1
1_203,1,1_202,1_7,0
1_206,1,1_3,1_8,0
1_208,1,1_207,1_9,0
1_209,1,1_207,1_10,0
1_210,1,1_207,1_11,0
1_211,1,1_207,1_12,0
1_212,1,1_4,1_26,0
1_214,1,1_213,1_26,0
1_215,1,1_8,1_26,0
1_217,1,1_216,1_27,0
1_218,1,1_26,1_27,0
1_219,1,1_5,1_28,0
1_220,1,1_213,1_28,0
1_221,1,1_213,1_28,0
1_222,1,1_28,1_29,0
1_225,1,1_29,1_30,0
1_226,1,1_207,1_30,0
1_228,1,1_227,1_30,0
1_230,1,1_229,1_30,0
1_231,1,1_30,1_31,0
1_232,1,1_28,1_31,0
1_234,1,1_233,1_32,0
1_235,1,1_7,1_32,0
1_236,2,1_39,1_33,0
1_237,1,1_7,1_35,0
1_238,1,1_35,1_36,0
1_240,1,1_239,1_36,0
1_241,1,1_36,1_38,0
1_242,2,1_199,1_38,0
1_243,2,1_45,1_38,0
1_244,1,1_35,1_40,0
1_245,1,1_35,1_42,0
1_247,1,1_246,1_42,0
1_248,1,1_42,1_43,0
1_249,2,1_51,1_44,0
1_250,1,1_213,1_46,0
1_251,2,1_45,1_46,0
1_252,1,1_94,1_46,1
1_253,2,1_97,1_46,1
1_255,1,1_254,1_47,0
1_256,2,1_45,1_47,0
1_257,1,1_95,1_47,1
