rtl_name,lut,ff,dsp,bram,uram
flow_control_loop_pipe_sequential_init_U,0,0,0,0,0
ap_enable_pp0,2,0,0,0,0
cnt_2_fu_200_p2,71,0,0,0,0
e_4_fu_158_p2,71,0,0,0,0
icmp_ln28_fu_134_p2,29,0,0,0,0
icmp_ln32_fu_191_p2,11,0,0,0,0
lshr_ln29_fu_180_p2,423,0,0,0,0
ap_NS_fsm_mux,13,0,0,0,0
ap_done_int_mux,9,0,0,0,0
ap_enable_reg_pp0_iter0_mux,9,0,0,0,0
ap_enable_reg_pp0_iter1_mux,9,0,0,0,0
cnt_fu_56_mux,9,0,0,0,0
e_fu_52_mux,9,0,0,0,0
level_address0_mux,13,0,0,0,0
ap_CS_fsm,0,2,0,0,0
ap_done_reg,0,1,0,0,0
ap_enable_reg_pp0_iter0_reg,0,1,0,0,0
ap_enable_reg_pp0_iter1,0,1,0,0,0
cnt_fu_56,0,64,0,0,0
e_fu_52,0,64,0,0,0
icmp_ln28_reg_240,0,1,0,0,0
level_addr_reg_254,0,8,0,0,0
trunc_ln29_reg_244,0,1,0,0,0
zext_ln24_2_cast_reg_235,0,4,0,0,0
grp_bfs_Pipeline_loop_neighbors1_fu_389,678,147,0,0,0
grp_bfs_Pipeline_loop_neighbors2_fu_403,678,147,0,0,0
grp_bfs_Pipeline_loop_neighbors3_fu_417,678,147,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_375,678,147,0,0,0
mul_3ns_5ns_7_1_1_U30,17,0,0,0,0
mul_3ns_5ns_7_1_1_U31,17,0,0,0,0
urem_3ns_3ns_3_7_seq_1_U29,19,45,0,0,0
urem_3ns_3ns_3_7_seq_1_U32,19,45,0,0,0
add_ln21_fu_712_p2,13,0,0,0,0
add_ln39_fu_730_p2,11,0,0,0,0
and_ln39_1_fu_835_p2,128,0,0,0,0
and_ln39_fu_683_p2,128,0,0,0,0
conv20_fu_552_p2,4,0,0,0,0
grp_fu_431_p2,11,0,0,0,0
grp_fu_482_p2,29,0,0,0,0
grp_fu_488_p2,11,0,0,0,0
icmp_ln21_fu_542_p2,9,0,0,0,0
icmp_ln28_2_fu_773_p2,29,0,0,0,0
icmp_ln28_fu_604_p2,29,0,0,0,0
icmp_ln39_1_fu_858_p2,29,0,0,0,0
icmp_ln39_fu_706_p2,29,0,0,0,0
level_counts_1_d0,128,0,0,0,0
n_2_fu_613_p2,8,0,0,0,0
n_4_fu_631_p2,16,0,0,0,0
n_6_fu_782_p2,8,0,0,0,0
n_7_fu_801_p2,16,0,0,0,0
or_ln39_1_fu_851_p2,128,0,0,0,0
shl_ln39_2_fu_693_p2,423,0,0,0,0
shl_ln39_3_fu_823_p2,423,0,0,0,0
shl_ln39_4_fu_845_p2,423,0,0,0,0
shl_ln39_fu_671_p2,423,0,0,0,0
xor_ln39_1_fu_829_p2,128,0,0,0,0
xor_ln39_fu_677_p2,128,0,0,0,0
ap_phi_mux_cnt_8_phi_fu_364_p6_mux,9,0,0,0,0
cnt_1_reg_322_mux,9,0,0,0,0
cnt_3_reg_293_mux,9,0,0,0,0
cnt_6_reg_307_mux,13,0,0,0,0
cnt_7_reg_346_mux,9,0,0,0,0
cnt_8_reg_360_mux,13,0,0,0,0
cnt_reg_269_mux,9,0,0,0,0
edges_address0_mux,21,0,0,0,0
edges_ce0_mux,21,0,0,0,0
horizon_fu_124_mux,9,0,0,0,0
level_ce0_mux,25,0,0,0,0
level_counts_0_address0_mux,21,0,0,0,0
level_counts_0_d0_mux,13,0,0,0,0
level_counts_1_address0_mux,13,0,0,0,0
level_d0_mux,25,0,0,0,0
level_we0_mux,25,0,0,0,0
n_1_reg_334_mux,9,0,0,0,0
n_reg_281_mux,9,0,0,0,0
nodes_address0_mux,21,0,0,0,0
add_ln21_reg_1003,0,4,0,0,0
cnt_1_reg_322,0,64,0,0,0
cnt_3_reg_293,0,64,0,0,0
cnt_6_reg_307,0,64,0,0,0
cnt_7_reg_346,0,64,0,0,0
cnt_8_reg_360,0,64,0,0,0
cnt_reg_269,0,64,0,0,0
conv20_reg_916,0,3,0,0,0
grp_bfs_Pipeline_loop_neighbors1_fu_389_ap_start_reg,0,1,0,0,0
