rtl_name,lut,ff,dsp,bram,uram
grp_bfs_Pipeline_loop_neighbors1_fu_316,1128,406,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_300,1128,406,0,0,0
mux_21_64_1_1_U20,9,0,0,0,0
mux_21_64_1_1_U21,9,0,0,0,0
mux_21_64_1_1_U22,9,0,0,0,0
mux_21_64_1_1_U23,9,0,0,0,0
add_ln21_fu_414_p2,13,0,0,0,0
add_ln39_fu_496_p2,14,0,0,0,0
conv20_fu_370_p2,4,0,0,0,0
icmp_ln21_fu_360_p2,9,0,0,0,0
icmp_ln24_1_fu_479_p2,11,0,0,0,0
icmp_ln24_fu_380_p2,11,0,0,0,0
icmp_ln25_1_fu_530_p2,11,0,0,0,0
icmp_ln25_fu_423_p2,11,0,0,0,0
icmp_ln28_1_fu_577_p2,29,0,0,0,0
icmp_ln28_fu_470_p2,29,0,0,0,0
icmp_ln39_1_fu_516_p2,29,0,0,0,0
icmp_ln39_fu_408_p2,29,0,0,0,0
n_2_fu_386_p2,16,0,0,0,0
n_3_fu_485_p2,16,0,0,0,0
ap_NS_fsm_mux,57,0,0,0,0
ap_phi_mux_cnt_5_phi_fu_289_p6_mux,9,0,0,0,0
cnt_1_reg_260_mux,9,0,0,0,0
cnt_3_reg_245_mux,9,0,0,0,0
cnt_5_reg_285_mux,9,0,0,0,0
cnt_reg_220_mux,9,0,0,0,0
edges_0_address0_mux,13,0,0,0,0
edges_0_ce0_mux,13,0,0,0,0
edges_1_address0_mux,13,0,0,0,0
edges_1_ce0_mux,13,0,0,0,0
horizon_fu_98_mux,9,0,0,0,0
level_address0_mux,25,0,0,0,0
level_ce0_mux,17,0,0,0,0
level_counts_address0_mux,17,0,0,0,0
level_counts_d0_mux,17,0,0,0,0
level_d0_mux,17,0,0,0,0
level_we0_mux,17,0,0,0,0
n_1_reg_273_mux,9,0,0,0,0
n_reg_233_mux,9,0,0,0,0
nodes_0_address0_mux,13,0,0,0,0
nodes_1_address0_mux,13,0,0,0,0
add_ln21_reg_652,0,4,0,0,0
ap_CS_fsm,0,13,0,0,0
cnt_1_reg_260,0,64,0,0,0
cnt_3_reg_245,0,64,0,0,0
cnt_5_reg_285,0,64,0,0,0
cnt_reg_220,0,64,0,0,0
conv20_reg_618,0,3,0,0,0
grp_bfs_Pipeline_loop_neighbors1_fu_316_ap_start_reg,0,1,0,0,0
grp_bfs_Pipeline_loop_neighbors_fu_300_ap_start_reg,0,1,0,0,0
horizon_fu_98,0,4,0,0,0
icmp_ln21_reg_609,0,1,0,0,0
icmp_ln25_1_reg_709,0,1,0,0,0
icmp_ln28_1_reg_739,0,1,0,0,0
icmp_ln39_reg_648,0,1,0,0,0
n_1_reg_273,0,9,0,0,0
n_2_reg_633,0,9,0,0,0
n_3_reg_696,0,9,0,0,0
n_reg_233,0,9,0,0,0
shl_ln_reg_643,0,3,0,0,0
tmp_1_reg_713,0,1,0,0,0
tmp_begin_1_reg_729,0,64,0,0,0
tmp_begin_reg_677,0,64,0,0,0
tmp_end_1_reg_734,0,64,0,0,0
tmp_end_reg_682,0,64,0,0,0
tmp_reg_661,0,1,0,0,0
zext_ln21_reg_613,0,4,0,0,0
zext_ln24_reg_625,0,3,0,0,0
flow_control_loop_pipe_sequential_init_U,0,0,0,0,0
mux_21_64_1_1_U1,9,0,0,0,0
ap_enable_pp0,2,0,0,0,0
cnt_4_fu_248_p2,71,0,0,0,0
e_3_fu_208_p2,71,0,0,0,0
icmp_ln28_fu_155_p2,29,0,0,0,0
icmp_ln32_fu_239_p2,11,0,0,0,0
lshr_ln29_3_fu_221_p2,423,0,0,0,0
lshr_ln29_fu_198_p2,423,0,0,0,0
ap_done_int_mux,9,0,0,0,0
ap_enable_reg_pp0_iter0_mux,9,0,0,0,0
ap_enable_reg_pp0_iter1_mux,9,0,0,0,0
ap_enable_reg_pp0_iter2_mux,9,0,0,0,0
ap_loop_exit_ready_pp0_iter1_reg_mux,9,0,0,0,0
cnt_3_fu_64_mux,9,0,0,0,0
e_1_fu_60_mux,9,0,0,0,0
and_ln_reg_314,0,1,0,0,0
ap_done_reg,0,1,0,0,0
ap_enable_reg_pp0_iter0_reg,0,1,0,0,0
ap_enable_reg_pp0_iter1,0,1,0,0,0
ap_enable_reg_pp0_iter2,0,1,0,0,0
ap_loop_exit_ready_pp0_iter1_reg,0,1,0,0,0
cnt_3_fu_64,0,64,0,0,0
e_1_fu_60,0,64,0,0,0
e_reg_288,0,64,0,0,0
edges_1_load_reg_324,0,128,0,0,0
icmp_ln28_reg_295,0,1,0,0,0
level_addr_reg_329,0,8,0,0,0
trunc_ln28_reg_309,0,1,0,0,0
trunc_ln29_reg_319,0,64,0,0,0
zext_ln24_cast_reg_283,0,4,0,0,0
mux_21_64_1_1_U11,9,0,0,0,0
cnt_2_fu_248_p2,71,0,0,0,0
e_2_fu_208_p2,71,0,0,0,0
lshr_ln29_2_fu_221_p2,423,0,0,0,0
cnt_fu_64_mux,9,0,0,0,0
e_fu_60_mux,9,0,0,0,0
and_ln29_1_reg_314,0,1,0,0,0
cnt_fu_64,0,64,0,0,0
e_1_reg_288,0,64,0,0,0
e_fu_60,0,64,0,0,0
zext_ln24_2_cast_reg_283,0,4,0,0,0
