rtl_name,lut,ff,dsp,bram,uram
mux_21_64_1_1_U1,9,0,0,0,0
mux_21_64_1_1_U2,9,0,0,0,0
add_ln21_fu_317_p2,71,0,0,0,0
and_ln18_fu_303_p2,16,0,0,0,0
and_ln33_fu_532_p2,16,0,0,0,0
cnt_4_fu_554_p2,71,0,0,0,0
e_2_fu_561_p2,71,0,0,0,0
empty_fu_323_p2,15,0,0,0,0
icmp_ln24_fu_333_p2,11,0,0,0,0
icmp_ln25_fu_399_p2,29,0,0,0,0
icmp_ln28_1_fu_456_p2,29,0,0,0,0
icmp_ln28_fu_450_p2,29,0,0,0,0
icmp_ln32_fu_510_p2,11,0,0,0,0
icmp_ln39_fu_360_p2,29,0,0,0,0
lshr_ln25_fu_381_p2,35,0,0,0,0
lshr_ln30_fu_500_p2,35,0,0,0,0
n_1_fu_339_p2,16,0,0,0,0
or_ln33_fu_547_p2,16,0,0,0,0
shl_ln18_fu_291_p2,35,0,0,0,0
shl_ln33_1_fu_541_p2,35,0,0,0,0
shl_ln33_fu_520_p2,35,0,0,0,0
xor_ln18_fu_297_p2,16,0,0,0,0
xor_ln33_fu_526_p2,16,0,0,0,0
ap_NS_fsm_mux,45,0,0,0,0
ap_phi_mux_cnt_2_phi_fu_232_p4_mux,13,0,0,0,0
cnt_1_reg_207_mux,9,0,0,0,0
cnt_3_reg_240_mux,9,0,0,0,0
cnt_reg_183_mux,9,0,0,0,0
e_1_reg_218_mux,9,0,0,0,0
horizon_fu_82_mux,9,0,0,0,0
level_address0_mux,25,0,0,0,0
level_counts_address0_mux,13,0,0,0,0
level_counts_d0_mux,13,0,0,0,0
level_d0_mux,13,0,0,0,0
n_reg_196_mux,9,0,0,0,0
add_ln21_reg_589,0,64,0,0,0
ap_CS_fsm,0,10,0,0,0
cnt_1_reg_207,0,64,0,0,0
cnt_3_reg_240,0,64,0,0,0
cnt_reg_183,0,64,0,0,0
e_1_reg_218,0,64,0,0,0
empty_reg_595,0,8,0,0,0
horizon_1_reg_584,0,64,0,0,0
horizon_fu_82,0,64,0,0,0
level_addr_2_reg_668,0,7,0,0,0
level_addr_reg_579,0,7,0,0,0
n_1_reg_610,0,9,0,0,0
n_reg_196,0,9,0,0,0
tmp_end_reg_647,0,64,0,0,0
trunc_ln24_reg_600,0,1,0,0,0
trunc_ln30_reg_663,0,1,0,0,0
zext_ln25_reg_615,0,7,0,0,0
