node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_134,empty,2,0,not_exist,not_exist,32,0,1
0_143,empty,2,0,not_exist,not_exist,3,0,0
0_149,empty,2,0,not_exist,not_exist,32,0,7
0_153,empty,2,0,not_exist,not_exist,64,0,0
0_158,empty,2,0,not_exist,not_exist,16,0,255
0_162,empty,2,0,not_exist,not_exist,16,0,65535
0_171,empty,2,0,not_exist,not_exist,64,0,1
0_182,empty,2,0,not_exist,not_exist,8,0,1
0_189,empty,2,0,not_exist,not_exist,9,0,0
0_196,empty,2,0,not_exist,not_exist,9,0,256
0_199,empty,2,0,not_exist,not_exist,9,0,1
0_246,empty,2,0,not_exist,not_exist,32,0,64
0_248,empty,2,0,not_exist,not_exist,32,0,127
0_301,empty,2,0,not_exist,not_exist,8,0,127
