node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_28,tmp_1,0,18,tmp_1_reg_809,not_exist,not_exist,1,bitselect,0.00,6,"['210', '211', '213']","['0', '0']",0,1,0,0,0
0_32,level_0_load,0,18,not_exist,ram,RAM,16,load,2.26,9,['221'],"['0', '1']",0,0,0,0,0
0_34,shl_ln18_1,0,18,shl_ln18_1_fu_353_p2,shl,Shifter,16,shl,0.00,13,"['224', '225']","['1', '0']",35,0,0,0,0
0_35,xor_ln18_1,0,18,xor_ln18_1_fu_359_p2,xor,LogicGate,16,xor,0.00,14,"['226', '228']","['1', '0']",16,0,0,0,0
0_36,and_ln18_1,0,18,and_ln18_1_fu_365_p2,and,LogicGate,16,and,1.67,15,"['229', '230']","['1', '0']",16,0,0,0,0
0_37,level_0_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,16,"['231', '232', '721']","['1', '0']",0,0,0,0,0
0_41,level_1_load,0,18,not_exist,ram,RAM,16,load,2.26,11,['237'],"['0', '1']",0,0,0,0,0
0_43,shl_ln18,0,18,shl_ln18_fu_375_p2,shl,Shifter,16,shl,0.00,19,"['239', '240']","['1', '0']",35,0,0,0,0
0_44,xor_ln18,0,18,xor_ln18_fu_381_p2,xor,LogicGate,16,xor,0.00,20,"['241', '242']","['1', '0']",16,0,0,0,0
0_45,and_ln18,0,18,and_ln18_fu_387_p2,and,LogicGate,16,and,1.67,21,"['243', '244']","['1', '0']",16,0,0,0,0
0_46,level_1_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,22,"['245', '246', '722']","['1', '0']",0,0,0,0,0
0_51,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,26,"['254', '255']","['1', '0']",0,0,0,0,0
0_52,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,27,"['256', '257']","['1', '0']",0,0,0,0,0
0_55,horizon_1,0,39,not_exist,not_exist,not_exist,64,load,0.00,29,"['259', '725']","['2', '0']",0,0,0,0,0
0_59,add_ln21,0,21,add_ln21_fu_410_p2,add,Adder,64,add,1.81,32,"['262', '263']","['2', '0']",71,0,0,0,0
0_60,add_ln21_cast,0,21,add_ln21_cast_fu_416_p2,add,Adder,4,add,1.01,33,"['264', '266']","['2', '0']",13,0,0,0,0
0_61,empty_17,0,21,empty_17_fu_422_p2,add,Adder,8,add,1.35,34,"['267', '269']","['2', '0']",15,0,0,0,0
0_70,n_1,0,24,n_1_fu_442_p2,add,Adder,9,add,1.35,41,"['285', '287']","['3', '0']",16,0,0,0,0
0_68,icmp_ln24,0,24,icmp_ln24_fu_436_p2,icmp,Cmp,1,icmp,0.90,40,"['282', '284']","['3', '0']",11,0,0,0,0
0_74,tmp_2,0,25,tmp_2_reg_865,not_exist,not_exist,1,bitselect,0.00,43,"['292', '293', '294']","['3', '0']",0,1,0,0,0
0_75,tmp_3,0,25,tmp_3_reg_871,not_exist,not_exist,1,bitselect,0.00,44,"['295', '296', '297']","['3', '0']",0,1,0,0,0
0_79,level_0_load_1,0,25,not_exist,ram,RAM,16,load,2.26,47,['305'],"['3', '1']",0,0,0,0,0
0_81,lshr_ln25,0,25,lshr_ln25_fu_520_p2,lshr,Shifter,16,lshr,2.00,69,"['307', '308']","['4', '0']",35,0,0,0,0
0_84,level_1_load_1,0,25,not_exist,ram,RAM,16,load,2.26,49,['313'],"['3', '1']",0,0,0,0,0
0_86,lshr_ln25_1,0,25,lshr_ln25_1_fu_534_p2,lshr,Shifter,16,lshr,2.00,72,"['315', '316']","['4', '0']",35,0,0,0,0
0_88,tmp_4,0,25,mux_21_8_1_1_U1,mux,Multiplexer,8,mux,0.84,74,"['319', '320', '321', '322']","['4', '0']",9,0,0,0,0
0_91,icmp_ln25,0,25,icmp_ln25_fu_561_p2,icmp,Cmp,1,icmp,1.40,77,"['325', '326']","['4', '0']",29,0,0,0,0
0_97,nodes_load,0,26,not_exist,ram,RAM,256,load,2.26,81,['339'],"['5', '1']",0,0,0,0,0
