node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_8,starting_node_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,1,"['196', '197']","['0', '0']",0,0,0,0,0
0_9,empty,0,0,empty_fu_316_p1,not_exist,not_exist,6,trunc,0.00,2,['198'],"['0', '0']",0,0,0,0,0
0_25,tmp,0,18,tmp_fu_320_p3,not_exist,not_exist,1,bitselect,0.00,3,"['200', '201', '203']","['0', '0']",0,0,0,0,0
0_26,and_ln,0,18,and_ln_fu_328_p3,not_exist,not_exist,4,bitconcatenate,0.00,4,"['205', '206', '208']","['0', '0']",0,0,0,0,0
0_27,zext_ln18,0,18,zext_ln18_fu_336_p1,not_exist,not_exist,64,zext,0.00,5,['209'],"['0', '0']",0,0,0,0,0
0_28,tmp_1,0,18,tmp_1_reg_809,not_exist,not_exist,1,bitselect,0.00,6,"['210', '211', '213']","['0', '0']",0,1,0,0,0
0_29,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,7,"['214', '215', '216']","['0', '0']",0,0,0,0,0
0_31,level_0_addr,0,18,not_exist,not_exist,not_exist,6,getelementptr,0.00,8,"['217', '219', '220']","['0', '0']",0,0,0,0,0
0_32,level_0_load,0,18,not_exist,ram,RAM,16,load,2.26,9,['221'],"['0', '1']",0,0,0,0,0
0_33,zext_ln18_2,0,18,zext_ln18_2_fu_350_p1,not_exist,not_exist,16,zext,0.00,12,['222'],"['1', '0']",0,0,0,0,0
0_34,shl_ln18_1,0,18,shl_ln18_1_fu_353_p2,shl,Shifter,16,shl,0.00,13,"['224', '225']","['1', '0']",35,0,0,0,0
0_35,xor_ln18_1,0,18,xor_ln18_1_fu_359_p2,xor,LogicGate,16,xor,0.00,14,"['226', '228']","['1', '0']",16,0,0,0,0
0_36,and_ln18_1,0,18,and_ln18_1_fu_365_p2,and,LogicGate,16,and,1.67,15,"['229', '230']","['1', '0']",16,0,0,0,0
0_37,level_0_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,16,"['231', '232', '721']","['1', '0']",0,0,0,0,0
0_38,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,17,['233'],"['1', '0']",0,0,0,0,0
0_40,level_1_addr,0,18,not_exist,not_exist,not_exist,6,getelementptr,0.00,10,"['234', '235', '236']","['0', '0']",0,0,0,0,0
0_41,level_1_load,0,18,not_exist,ram,RAM,16,load,2.26,11,['237'],"['0', '1']",0,0,0,0,0
0_42,zext_ln18_1,0,18,zext_ln18_1_fu_372_p1,not_exist,not_exist,16,zext,0.00,18,['238'],"['1', '0']",0,0,0,0,0
0_43,shl_ln18,0,18,shl_ln18_fu_375_p2,shl,Shifter,16,shl,0.00,19,"['239', '240']","['1', '0']",35,0,0,0,0
0_44,xor_ln18,0,18,xor_ln18_fu_381_p2,xor,LogicGate,16,xor,0.00,20,"['241', '242']","['1', '0']",16,0,0,0,0
0_45,and_ln18,0,18,and_ln18_fu_387_p2,and,LogicGate,16,and,1.67,21,"['243', '244']","['1', '0']",16,0,0,0,0
0_46,level_1_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,22,"['245', '246', '722']","['1', '0']",0,0,0,0,0
0_47,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,23,['247'],"['1', '0']",0,0,0,0,0
0_49,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,24,['249'],"['1', '0']",0,0,0,0,0
0_50,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,3,getelementptr,0.00,25,"['250', '251', '252']","['1', '0']",0,0,0,0,0
0_51,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,26,"['254', '255']","['1', '0']",0,0,0,0,0
0_52,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,27,"['256', '257']","['1', '0']",0,0,0,0,0
0_53,br_ln21,0,21,not_exist,not_exist,not_exist,0,br,0.00,28,['258'],"['1', '0']",0,0,0,0,0
