node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_248,empty,2,0,not_exist,not_exist,32,0,1
0_257,empty,2,0,not_exist,not_exist,32,0,7
0_261,empty,2,0,not_exist,not_exist,64,0,0
0_268,empty,2,0,not_exist,not_exist,3,0,0
0_271,empty,2,0,not_exist,not_exist,16,0,255
0_275,empty,2,0,not_exist,not_exist,16,0,65535
0_284,empty,2,0,not_exist,not_exist,64,0,1
0_296,empty,2,0,not_exist,not_exist,4,0,1
0_299,empty,2,0,not_exist,not_exist,8,0,1
0_306,empty,2,0,not_exist,not_exist,9,0,0
0_314,empty,2,0,not_exist,not_exist,32,0,8
0_344,empty,2,0,not_exist,not_exist,32,0,6
0_349,empty,2,0,not_exist,not_exist,7,0,0
0_377,empty,2,0,not_exist,not_exist,32,0,64
0_379,empty,2,0,not_exist,not_exist,32,0,127
0_410,empty,2,0,not_exist,not_exist,32,0,11
0_421,empty,2,0,not_exist,not_exist,6,0,0
0_447,empty,2,0,not_exist,not_exist,8,0,127
0_487,empty,2,0,not_exist,not_exist,7,0,1
0_492,empty,2,0,not_exist,not_exist,6,0,1
0_514,empty,2,0,not_exist,not_exist,32,0,3
0_535,empty,2,0,not_exist,not_exist,64,0,10
0_677,empty,2,0,not_exist,not_exist,9,0,2
