node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_35,level_load,0,18,not_exist,ram,RAM,16,load,2.26,8,['178'],"['0', '1']",0,0,0,0,0
0_37,shl_ln18,0,18,shl_ln18_fu_309_p2,shl,Shifter,16,shl,0.00,15,"['181', '182']","['1', '0']",35,0,0,0,0
0_38,xor_ln18,0,18,xor_ln18_fu_315_p2,xor,LogicGate,16,xor,0.00,16,"['183', '185']","['1', '0']",16,0,0,0,0
0_39,and_ln18,0,18,and_ln18_fu_321_p2,and,LogicGate,16,and,1.67,17,"['186', '187']","['1', '0']",16,0,0,0,0
0_40,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,18,"['188', '189', '634']","['1', '0']",0,0,0,0,0
0_42,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,10,['193'],"['0', '1']",0,0,0,0,0
0_43,tmp_s,0,19,tmp_s_fu_328_p5,not_exist,not_exist,128,partset,0.00,19,"['195', '196', '197', '199', '201']","['1', '0']",0,0,0,0,0
0_44,level_counts_0_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.20,20,"['202', '203', '633']","['1', '0']",0,0,0,0,0
0_45,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,11,"['204', '205']","['0', '0']",0,0,0,0,0
0_48,horizon_1,0,39,not_exist,not_exist,not_exist,64,load,0.00,22,"['207', '640']","['2', '0']",0,0,0,0,0
0_51,add_ln21,0,21,add_ln21_fu_348_p2,add,Adder,64,add,1.81,24,"['209', '210']","['2', '0']",71,0,0,0,0
0_52,empty,0,21,empty_fu_354_p2,add,Adder,8,add,1.35,25,"['211', '213']","['2', '0']",15,0,0,0,0
0_59,n_1,0,24,n_1_fu_366_p2,add,Adder,9,add,1.35,30,"['227', '229']","['3', '0']",16,0,0,0,0
0_57,icmp_ln24,0,24,icmp_ln24_fu_360_p2,icmp,Cmp,1,icmp,0.90,29,"['224', '226']","['3', '0']",11,0,0,0,0
0_69,level_load_1,0,25,not_exist,ram,RAM,16,load,2.26,35,['252'],"['3', '1']",0,0,0,0,0
0_71,lshr_ln25,0,25,lshr_ln25_fu_438_p2,lshr,Shifter,16,lshr,0.00,44,"['254', '255']","['4', '0']",35,0,0,0,0
0_75,icmp_ln25,0,25,icmp_ln25_fu_456_p2,icmp,Cmp,1,icmp,2.00,48,"['259', '260']","['4', '0']",29,0,0,0,0
0_78,tmp_4,0,26,tmp_4_reg_783,not_exist,not_exist,1,bitselect,0.00,50,"['265', '266', '267']","['4', '0']",0,1,0,0,0
0_82,nodes_0_load,0,26,not_exist,ram,RAM,256,load,2.26,53,['277'],"['4', '1']",0,0,0,0,0
0_84,lshr_ln26,0,26,lshr_ln26_fu_486_p2,lshr,Shifter,256,lshr,2.38,58,"['279', '280']","['5', '0']",950,0,0,0,0
0_87,nodes_1_load,0,26,not_exist,ram,RAM,256,load,2.26,55,['285'],"['4', '1']",0,0,0,0,0
0_89,lshr_ln26_1,0,26,lshr_ln26_1_fu_500_p2,lshr,Shifter,256,lshr,2.38,61,"['287', '288']","['5', '0']",950,0,0,0,0
0_91,tmp_begin,0,26,mux_21_64_1_1_U15,mux,Multiplexer,64,mux,0.84,63,"['291', '292', '293', '294']","['5', '0']",9,0,0,0,0
0_94,tmp_end,0,27,mux_21_64_1_1_U16,mux,Multiplexer,64,mux,0.84,66,"['306', '307', '308', '309']","['5', '0']",9,0,0,0,0
0_95,icmp_ln28,0,28,icmp_ln28_fu_548_p2,icmp,Cmp,1,icmp,1.40,67,"['310', '311']","['6', '0']",29,0,0,0,0
0_98,targetBlock,0,28,grp_bfs_Pipeline_loop_neighbors_fu_257,not_exist,not_exist,1,call,0.84,69,"['316', '317', '318', '319', '320', '321', '322', '323', '324', '325', '637']","['6', '1']",2544,483,0,0,0
