edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_598,1,0_5,0_10,0
0_599,1,0_10,0_11,0
0_602,1,0_10,0_31,0
0_604,1,0_603,0_31,0
0_607,1,0_31,0_32,0
0_609,1,0_608,0_32,0
0_610,1,0_11,0_33,0
0_612,1,0_10,0_34,0
0_614,1,0_613,0_34,0
0_615,1,0_34,0_35,0
0_616,2,0_45,0_35,0
0_617,2,0_54,0_35,0
0_618,1,0_6,0_37,0
0_620,1,0_619,0_37,0
0_621,1,0_33,0_37,0
0_622,1,0_37,0_38,0
0_623,1,0_32,0_39,0
0_625,1,0_624,0_40,0
0_626,1,0_39,0_40,0
0_627,1,0_40,0_41,0
0_629,1,0_628,0_41,0
0_630,1,0_38,0_42,0
0_631,1,0_41,0_42,0
0_632,1,0_42,0_43,0
0_633,1,0_37,0_43,0
0_634,2,0_62,0_44,0
0_635,1,0_7,0_46,0
0_636,1,0_619,0_46,0
0_637,1,0_33,0_46,0
0_638,1,0_46,0_47,0
0_639,1,0_32,0_48,0
0_640,1,0_624,0_49,0
0_641,1,0_48,0_49,0
0_642,1,0_49,0_50,0
0_643,1,0_628,0_50,0
0_644,1,0_47,0_51,0
0_645,1,0_50,0_51,0
0_646,1,0_51,0_52,0
0_647,1,0_46,0_52,0
0_648,2,0_62,0_53,0
0_650,1,0_649,0_55,0
0_651,1,0_8,0_56,0
0_652,1,0_619,0_56,0
0_653,1,0_619,0_56,0
0_654,1,0_56,0_57,0
0_657,1,0_57,0_58,0
0_659,1,0_658,0_58,0
0_661,1,0_660,0_58,0
0_663,1,0_662,0_58,0
0_664,1,0_58,0_59,0
0_665,1,0_56,0_59,0
0_667,1,0_666,0_60,0
0_668,1,0_55,0_60,0
0_669,2,0_68,0_61,0
0_670,1,0_55,0_63,0
0_671,1,0_63,0_64,0
0_672,1,0_63,0_65,0
0_674,1,0_673,0_65,0
0_675,1,0_65,0_67,0
0_676,2,0_593,0_67,0
0_677,2,0_73,0_67,0
0_678,1,0_63,0_70,0
0_680,1,0_679,0_70,0
0_681,1,0_70,0_71,0
0_682,2,0_79,0_72,0
0_683,1,0_619,0_74,0
0_684,2,0_73,0_74,0
0_685,1,0_285,0_74,1
0_686,2,0_288,0_74,1
0_688,1,0_687,0_75,0
0_689,2,0_73,0_75,0
0_690,1,0_286,0_75,1
0_691,2,0_288,0_75,1
0_694,1,0_75,0_76,0
0_696,1,0_695,0_76,0
0_697,1,0_76,0_78,0
0_698,2,0_99,0_78,0
0_699,2,0_301,0_78,0
0_701,1,0_75,0_81,0
0_702,1,0_613,0_81,0
0_704,1,0_75,0_82,0
0_705,1,0_603,0_82,0
0_707,1,0_82,0_83,0
0_708,1,0_608,0_83,0
0_709,1,0_75,0_84,0
0_710,1,0_84,0_85,0
0_711,1,0_6,0_86,0
0_712,1,0_619,0_86,0
0_713,1,0_85,0_86,0
0_714,1,0_86,0_87,0
0_715,1,0_83,0_88,0
0_716,1,0_87,0_89,0
0_717,1,0_88,0_89,0
0_718,1,0_89,0_90,0
0_719,1,0_7,0_91,0
0_720,1,0_619,0_91,0
0_721,1,0_85,0_91,0
0_722,1,0_91,0_92,0
