edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_327,1,0_5,0_10,0
0_328,1,0_10,0_11,0
0_329,1,0_11,0_31,0
0_332,1,0_10,0_32,0
0_334,1,0_333,0_32,0
0_335,1,0_32,0_33,0
0_336,2,0_38,0_33,0
0_337,2,0_42,0_33,0
0_338,1,0_6,0_35,0
0_340,1,0_339,0_35,0
0_341,1,0_31,0_35,0
0_343,1,0_342,0_36,0
0_344,1,0_35,0_36,0
0_345,2,0_50,0_37,0
0_346,1,0_7,0_39,0
0_347,1,0_339,0_39,0
0_348,1,0_31,0_39,0
0_349,1,0_342,0_40,0
0_350,1,0_39,0_40,0
0_351,2,0_50,0_41,0
0_353,1,0_352,0_43,0
0_354,1,0_8,0_44,0
0_355,1,0_339,0_44,0
0_356,1,0_339,0_44,0
0_357,1,0_44,0_45,0
0_360,1,0_45,0_46,0
0_362,1,0_361,0_46,0
0_364,1,0_363,0_46,0
0_366,1,0_365,0_46,0
0_367,1,0_46,0_47,0
0_368,1,0_44,0_47,0
0_370,1,0_369,0_48,0
0_371,1,0_43,0_48,0
0_372,2,0_56,0_49,0
0_373,1,0_43,0_51,0
0_374,1,0_51,0_52,0
0_375,1,0_51,0_53,0
0_377,1,0_376,0_53,0
0_378,1,0_53,0_55,0
0_379,2,0_322,0_55,0
0_380,2,0_61,0_55,0
0_381,1,0_51,0_58,0
0_383,1,0_382,0_58,0
0_384,1,0_58,0_59,0
0_385,2,0_70,0_60,0
0_386,1,0_339,0_62,0
0_387,2,0_61,0_62,0
0_388,1,0_147,0_62,1
0_389,2,0_149,0_62,1
0_391,1,0_390,0_63,0
0_392,2,0_61,0_63,0
0_393,1,0_68,0_63,1
0_394,2,0_149,0_63,1
0_395,1,0_63,0_64,0
0_396,1,0_63,0_65,0
0_397,1,0_63,0_66,0
0_399,1,0_398,0_66,0
0_400,1,0_63,0_68,0
0_402,1,0_401,0_68,0
0_403,1,0_66,0_69,0
0_404,2,0_81,0_69,0
0_405,2,0_159,0_69,0
0_408,1,0_63,0_72,0
0_409,1,0_333,0_72,0
0_410,1,0_65,0_73,0
0_411,1,0_6,0_74,0
0_412,1,0_339,0_74,0
0_413,1,0_73,0_74,0
0_414,1,0_74,0_75,0
