edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_154,1,0_153,0_8,0
0_157,1,0_5,0_9,0
0_159,1,0_158,0_10,0
0_160,1,0_158,0_11,0
0_161,1,0_6,0_27,0
0_163,1,0_162,0_27,0
0_164,1,0_9,0_27,0
0_166,1,0_165,0_28,0
0_167,1,0_27,0_28,0
0_168,1,0_7,0_29,0
0_169,1,0_162,0_29,0
0_170,1,0_162,0_29,0
0_171,1,0_29,0_30,0
0_174,1,0_30,0_31,0
0_175,1,0_158,0_31,0
0_177,1,0_176,0_31,0
0_179,1,0_178,0_31,0
0_180,1,0_31,0_32,0
0_181,1,0_29,0_32,0
0_183,1,0_182,0_33,0
0_184,1,0_8,0_33,0
0_185,2,0_40,0_34,0
0_186,1,0_8,0_36,0
0_187,1,0_36,0_37,0
0_189,1,0_188,0_37,0
0_190,1,0_37,0_39,0
0_191,2,0_150,0_39,0
0_192,2,0_46,0_39,0
0_193,1,0_36,0_41,0
0_194,1,0_36,0_43,0
0_196,1,0_195,0_43,0
0_197,1,0_43,0_44,0
0_198,2,0_53,0_45,0
0_199,1,0_162,0_47,0
0_200,2,0_46,0_47,0
0_201,1,0_81,0_47,1
0_202,2,0_83,0_47,1
0_204,1,0_203,0_48,0
0_205,2,0_46,0_48,0
0_206,1,0_51,0_48,1
0_207,2,0_83,0_48,1
0_208,1,0_48,0_49,0
0_210,1,0_209,0_49,0
0_211,1,0_48,0_51,0
0_213,1,0_212,0_51,0
0_214,1,0_49,0_52,0
0_215,2,0_61,0_52,0
0_216,2,0_92,0_52,0
0_217,1,0_48,0_54,0
0_218,1,0_48,0_55,0
0_219,1,0_6,0_57,0
0_220,1,0_162,0_57,0
0_221,1,0_54,0_57,0
0_222,1,0_57,0_58,0
0_223,1,0_58,0_59,0
0_224,1,0_41,0_59,0
0_225,1,0_59,0_60,0
0_226,2,0_83,0_60,0
0_227,2,0_76,0_60,0
0_230,1,0_48,0_62,0
0_231,1,0_153,0_62,0
0_233,1,0_232,0_62,0
0_234,1,0_62,0_63,0
0_235,1,0_1,0_64,0
0_236,1,0_162,0_64,0
0_237,1,0_63,0_64,0
0_238,1,0_64,0_65,0
0_239,1,0_65,0_66,0
0_240,1,0_2,0_67,0
0_241,1,0_162,0_67,0
0_242,1,0_63,0_67,0
