edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_124,1,0_123,0_7,0
0_127,1,0_4,0_8,0
0_129,1,0_128,0_9,0
0_130,1,0_128,0_10,0
0_131,1,0_5,0_24,0
0_133,1,0_132,0_24,0
0_134,1,0_8,0_24,0
0_136,1,0_135,0_25,0
0_137,1,0_24,0_25,0
0_138,1,0_6,0_26,0
0_139,1,0_132,0_26,0
0_140,1,0_132,0_26,0
0_141,1,0_26,0_27,0
0_144,1,0_27,0_28,0
0_145,1,0_128,0_28,0
0_147,1,0_146,0_28,0
0_149,1,0_148,0_28,0
0_150,1,0_28,0_29,0
0_151,1,0_26,0_29,0
0_152,1,0_132,0_30,0
0_153,1,0_7,0_30,0
0_154,2,0_43,0_31,0
0_155,1,0_7,0_33,0
0_156,1,0_33,0_35,0
0_157,1,0_33,0_36,0
0_158,1,0_33,0_37,0
0_159,1,0_33,0_38,0
0_160,1,0_128,0_38,0
0_161,1,0_37,0_39,0
0_163,1,0_162,0_39,0
0_164,1,0_36,0_40,0
0_166,1,0_165,0_40,0
0_167,1,0_35,0_41,0
0_169,1,0_168,0_41,0
0_170,2,0_49,0_42,0
0_171,1,0_132,0_44,0
0_172,2,0_43,0_44,0
0_173,1,0_96,0_44,1
0_174,2,0_99,0_44,1
0_176,1,0_175,0_45,0
0_177,2,0_43,0_45,0
0_178,1,0_97,0_45,1
0_179,2,0_99,0_45,1
0_182,1,0_45,0_46,0
0_184,1,0_183,0_46,0
0_185,1,0_46,0_48,0
0_186,2,0_59,0_48,0
0_187,2,0_117,0_48,0
0_188,1,0_45,0_50,0
0_189,1,0_45,0_51,0
0_190,1,0_5,0_53,0
0_191,1,0_132,0_53,0
0_192,1,0_50,0_53,0
0_193,1,0_53,0_54,0
0_194,1,0_54,0_55,0
0_195,1,0_55,0_56,0
0_196,1,0_56,0_57,0
0_197,1,0_33,0_57,0
0_198,1,0_57,0_58,0
0_199,2,0_82,0_58,0
0_200,2,0_68,0_58,0
0_203,1,0_45,0_60,0
0_204,1,0_123,0_60,0
0_206,1,0_205,0_60,0
0_207,1,0_60,0_61,0
0_208,1,0_1,0_62,0
0_209,1,0_132,0_62,0
0_210,1,0_61,0_62,0
0_211,1,0_62,0_63,0
0_212,1,0_63,0_64,0
0_215,1,0_63,0_65,0
0_217,1,0_216,0_65,0
0_219,1,0_218,0_65,0
0_220,1,0_64,0_66,0
0_221,1,0_65,0_66,0
0_222,1,0_66,0_67,0
0_223,2,0_82,0_67,0
0_224,2,0_72,0_67,0
0_226,1,0_225,0_69,0
0_227,1,0_44,0_69,0
0_228,1,0_64,0_69,0
0_229,1,0_65,0_69,0
0_230,1,0_3,0_69,0
0_231,1,0_5,0_69,0
0_232,1,0_41,0_69,0
0_233,1,0_10,0_69,0
0_234,1,0_10,0_70,0
0_235,2,0_82,0_71,0
0_236,1,0_70,0_73,0
0_237,2,0_72,0_73,0
0_238,1,0_44,0_73,0
0_239,2,0_59,0_73,0
0_240,1,0_44,0_73,0
0_241,2,0_68,0_73,0
0_242,1,0_51,0_74,0
0_243,1,0_168,0_74,0
0_244,1,0_74,0_75,0
0_245,1,0_5,0_76,0
0_246,1,0_132,0_76,0
0_247,1,0_75,0_76,0
0_248,1,0_76,0_77,0
0_249,1,0_77,0_78,0
0_250,1,0_78,0_79,0
0_251,1,0_79,0_80,0
0_252,1,0_33,0_80,0
0_253,1,0_80,0_81,0
0_254,2,0_99,0_81,0
0_255,2,0_91,0_81,0
0_258,1,0_40,0_100,0
0_260,1,0_259,0_100,0
0_263,1,0_39,0_101,0
0_264,1,0_123,0_101,0
0_266,1,0_265,0_101,0
0_267,1,0_101,0_102,0
0_268,1,0_6,0_103,0
0_269,1,0_132,0_103,0
0_270,1,0_102,0_103,0
0_271,1,0_103,0_104,0
0_272,1,0_100,0_105,0
0_274,1,0_273,0_106,0
0_275,1,0_105,0_106,0
0_276,1,0_106,0_107,0
0_278,1,0_277,0_107,0
0_279,1,0_104,0_108,0
0_280,1,0_107,0_108,0
0_281,1,0_44,0_109,0
0_282,1,0_109,0_110,0
0_283,1,0_105,0_110,0
