rtl_name,lut,ff,dsp,bram,uram
mul_64ns_66ns_125_2_1_U2,179,361,9,0,0
urem_64ns_4ns_64_68_seq_1_U1,469,779,0,0,0
add_ln21_fu_387_p2,71,0,0,0,0
add_ln28_1_fu_690_p2,71,0,0,0,0
add_ln28_fu_589_p2,71,0,0,0,0
add_ln29_fu_600_p2,19,0,0,0,0
add_ln34_1_fu_684_p2,71,0,0,0,0
add_ln34_fu_583_p2,71,0,0,0,0
and_ln18_fu_360_p2,16,0,0,0,0
and_ln33_1_fu_662_p2,16,0,0,0,0
and_ln33_fu_561_p2,16,0,0,0,0
and_ln39_1_fu_736_p2,128,0,0,0,0
and_ln39_fu_770_p2,2,0,0,0,0
empty_fu_393_p2,15,0,0,0,0
icmp_ln21_fu_765_p2,29,0,0,0,0
icmp_ln24_fu_403_p2,11,0,0,0,0
icmp_ln25_fu_470_p2,29,0,0,0,0
icmp_ln28_1_fu_495_p2,29,0,0,0,0
icmp_ln28_2_fu_595_p2,29,0,0,0,0
icmp_ln28_fu_489_p2,29,0,0,0,0
icmp_ln32_1_fu_640_p2,11,0,0,0,0
icmp_ln32_fu_539_p2,11,0,0,0,0
icmp_ln39_fu_759_p2,29,0,0,0,0
lshr_ln25_fu_452_p2,35,0,0,0,0
lshr_ln30_2_fu_630_p2,35,0,0,0,0
lshr_ln30_fu_529_p2,35,0,0,0,0
n_1_fu_409_p2,16,0,0,0,0
or_ln33_1_fu_677_p2,16,0,0,0,0
or_ln33_fu_576_p2,16,0,0,0,0
or_ln39_fu_752_p2,128,0,0,0,0
shl_ln18_fu_348_p2,35,0,0,0,0
shl_ln33_1_fu_570_p2,35,0,0,0,0
shl_ln33_2_fu_650_p2,35,0,0,0,0
shl_ln33_3_fu_671_p2,35,0,0,0,0
shl_ln33_fu_549_p2,35,0,0,0,0
shl_ln39_1_fu_746_p2,423,0,0,0,0
shl_ln39_fu_724_p2,423,0,0,0,0
xor_ln18_fu_354_p2,16,0,0,0,0
xor_ln33_1_fu_656_p2,16,0,0,0,0
xor_ln33_fu_555_p2,16,0,0,0,0
xor_ln39_fu_730_p2,128,0,0,0,0
ap_NS_fsm_mux,403,0,0,0,0
cnt_1_0_reg_231_mux,9,0,0,0,0
cnt_1_ph_reg_275_mux,9,0,0,0,0
cnt_1_reg_287_mux,9,0,0,0,0
cnt_2_0_reg_252_mux,9,0,0,0,0
cnt_2_1_reg_263_mux,9,0,0,0,0
cnt_reg_207_mux,9,0,0,0,0
e_1_0_reg_242_mux,9,0,0,0,0
edges_address0_mux,13,0,0,0,0
horizon_fu_104_mux,9,0,0,0,0
level_address0_mux,33,0,0,0,0
level_counts_address0_mux,21,0,0,0,0
level_counts_d0_mux,13,0,0,0,0
level_d0_mux,17,0,0,0,0
n_reg_219_mux,9,0,0,0,0
add_ln21_reg_805,0,64,0,0,0
add_ln28_1_reg_917,0,64,0,0,0
ap_CS_fsm,0,83,0,0,0
cnt_1_0_reg_231,0,64,0,0,0
cnt_1_ph_reg_275,0,64,0,0,0
cnt_1_reg_287,0,64,0,0,0
cnt_2_0_reg_252,0,64,0,0,0
cnt_2_1_reg_263,0,64,0,0,0
cnt_reg_207,0,64,0,0,0
e_1_0_reg_242,0,64,0,0,0
empty_reg_813,0,8,0,0,0
horizon_fu_104,0,64,0,0,0
icmp_ln28_2_reg_890,0,1,0,0,0
level_addr_2_reg_877,0,7,0,0,0
level_addr_3_reg_904,0,7,0,0,0
level_addr_reg_792,0,7,0,0,0
level_counts_addr_1_reg_932,0,3,0,0,0
n_1_reg_827,0,9,0,0,0
n_reg_219,0,9,0,0,0
tmp_end_reg_850,0,64,0,0,0
tmp_reg_927,0,1,0,0,0
trunc_ln29_reg_862,0,12,0,0,0
trunc_ln30_2_reg_899,0,1,0,0,0
trunc_ln30_reg_872,0,1,0,0,0
zext_ln24_reg_819,0,9,0,0,0
