node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_18,cnt_write_ln0,0,0,not_exist,not_exist,not_exist,0,store,0.84,7,"['92', '93']","['0', '0']",0,0,0,0,0
0_19,e_write_ln0,0,0,not_exist,not_exist,not_exist,0,store,0.84,8,"['94', '95']","['0', '0']",0,0,0,0,0
0_75,cnt_load,0,0,not_exist,not_exist,not_exist,64,load,0.00,34,"['97', '293']","['2', '0']",0,0,0,0,0
0_22,e_3,0,29,not_exist,not_exist,not_exist,64,load,0.00,10,"['102', '292']","['1', '0']",0,0,0,0,0
0_23,icmp_ln28,0,28,icmp_ln28_fu_165_p2,icmp,Cmp,1,icmp,1.40,11,"['103', '104']","['1', '0']",29,0,0,0,0
0_71,e_4,0,28,e_4_fu_256_p2,add,Adder,64,add,1.81,31,"['108', '110']","['2', '0']",71,0,0,0,0
0_72,e_write_ln28,0,28,not_exist,not_exist,not_exist,0,store,0.84,32,"['111', '112', '296', '297']","['2', '0']",0,0,0,0,0
0_34,edges_0_load,0,29,not_exist,ram,RAM,128,load,2.26,16,['138'],"['1', '1']",0,0,0,0,0
0_36,lshr_ln29,0,29,lshr_ln29_fu_210_p2,lshr,Shifter,128,lshr,2.37,23,"['140', '141']","['2', '0']",423,0,0,0,0
0_39,edges_1_load,0,29,not_exist,ram,RAM,128,load,2.26,18,['146'],"['1', '1']",0,0,0,0,0
0_41,lshr_ln29_3,0,29,lshr_ln29_3_fu_224_p2,lshr,Shifter,128,lshr,2.37,26,"['148', '149']","['2', '0']",423,0,0,0,0
0_43,tmp_dst,0,29,mux_253_64_1_1_U20,mux,Multiplexer,64,mux,0.84,28,"['152', '153', '154', '155']","['2', '0']",9,0,0,0,0
0_46,tmp_4,0,30,tmp_4_reg_424,not_exist,not_exist,1,bitselect,0.00,30,"['162', '163', '164']","['2', '0']",0,1,0,0,0
0_49,level_load,0,30,not_exist,ram,RAM,16,load,2.26,39,['169'],"['3', '1']",0,0,0,0,0
0_52,lshr_ln30,0,30,lshr_ln30_fu_289_p2,lshr,Shifter,16,lshr,0.00,43,"['176', '177']","['4', '0']",35,0,0,0,0
0_54,icmp_ln32,0,32,icmp_ln32_fu_299_p2,icmp,Cmp,1,icmp,2.00,45,"['179', '181']","['4', '0']",11,0,0,0,0
0_57,cnt_load_2,0,34,not_exist,not_exist,not_exist,64,load,0.00,47,"['185', '294']","['4', '0']",0,0,0,0,0
0_60,shl_ln33,0,33,shl_ln33_fu_319_p2,shl,Shifter,16,shl,0.00,50,"['191', '192']","['4', '0']",35,0,0,0,0
0_61,xor_ln33,0,33,xor_ln33_fu_325_p2,xor,LogicGate,16,xor,0.00,51,"['193', '195']","['4', '0']",16,0,0,0,0
0_62,and_ln33,0,33,and_ln33_fu_331_p2,and,LogicGate,16,and,0.00,52,"['196', '197']","['4', '0']",16,0,0,0,0
0_64,shl_ln33_2,0,33,shl_ln33_2_fu_340_p2,shl,Shifter,16,shl,0.00,54,"['199', '200']","['4', '0']",35,0,0,0,0
0_65,or_ln33,0,33,level_d0,or,LogicGate,16,or,1.67,55,"['201', '202']","['4', '0']",16,0,0,0,0
0_66,level_addr_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,56,"['203', '204', '290', '2147483647']","['4', '0']",0,0,0,0,0
0_67,cnt_2,0,34,cnt_2_fu_353_p2,add,Adder,64,add,1.81,57,"['205', '206']","['4', '0']",71,0,0,0,0
0_68,cnt_write_ln35,0,35,not_exist,not_exist,not_exist,0,store,0.84,58,"['207', '208', '291', '295']","['4', '0']",0,0,0,0,0
1_33,level_load,0,18,not_exist,ram,RAM,16,load,2.26,10,['272'],"['0', '1']",0,0,0,0,0
1_36,shl_ln18,0,18,shl_ln18_fu_513_p2,shl,Shifter,16,shl,0.00,17,"['280', '281']","['1', '0']",35,0,0,0,0
1_37,xor_ln18,0,18,xor_ln18_fu_519_p2,xor,LogicGate,16,xor,0.00,18,"['282', '284']","['1', '0']",16,0,0,0,0
1_38,and_ln18,0,18,and_ln18_fu_525_p2,and,LogicGate,16,and,1.67,19,"['285', '286']","['1', '0']",16,0,0,0,0
1_39,level_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,20,"['287', '288', '951']","['1', '0']",0,0,0,0,0
1_41,level_counts_addr_write_ln19,0,19,not_exist,ram,RAM,0,store,1.14,12,"['292', '293']","['0', '0']",0,0,0,0,0
1_42,horizon_write_ln21,0,21,not_exist,not_exist,not_exist,0,store,0.84,13,"['295', '296']","['0', '0']",0,0,0,0,0
1_45,horizon_1,0,21,not_exist,not_exist,not_exist,4,load,0.00,22,"['298', '966']","['2', '0']",0,0,0,0,0
1_46,icmp_ln21,0,21,icmp_ln21_fu_535_p2,icmp,Cmp,1,icmp,0.87,23,"['299', '301']","['2', '0']",9,0,0,0,0
1_52,conv20,0,21,conv20_fu_545_p2,not_exist,not_exist,4,or,0.00,26,"['306', '308']","['2', '0']",4,0,0,0,0
1_137,n_2,0,24,n_2_fu_840_p2,add,Adder,9,add,1.35,109,"['661', '663']","['13', '0']",16,0,0,0,0
1_65,tmp_15,0,25,tmp_15_reg_1248,not_exist,not_exist,1,bitselect,0.00,47,"['330', '331', '332']","['4', '0']",0,1,0,0,0
1_69,level_load_1,0,25,not_exist,ram,RAM,16,load,2.26,37,['340'],"['3', '1']",0,0,0,0,0
1_71,lshr_ln25,0,25,lshr_ln25_fu_618_p2,lshr,Shifter,16,lshr,0.00,50,"['342', '343']","['4', '0']",35,0,0,0,0
1_73,icmp_ln25,0,25,icmp_ln25_fu_628_p2,icmp,Cmp,1,icmp,2.00,52,"['345', '346']","['4', '0']",11,0,0,0,0
