rtl_name,lut,ff,dsp,bram,uram
add_ln21_fu_426_p2,71,0,0,0,0
add_ln28_1_fu_532_p2,71,0,0,0,0
add_ln28_2_fu_597_p2,71,0,0,0,0
add_ln28_3_fu_625_p2,71,0,0,0,0
add_ln28_fu_505_p2,71,0,0,0,0
add_ln29_1_fu_608_p2,19,0,0,0,0
add_ln29_fu_516_p2,19,0,0,0,0
add_ln34_1_fu_526_p2,71,0,0,0,0
add_ln34_2_fu_590_p2,71,0,0,0,0
add_ln34_3_fu_618_p2,71,0,0,0,0
add_ln34_fu_498_p2,71,0,0,0,0
ap_condition_469,2,0,0,0,0
empty_fu_432_p2,15,0,0,0,0
grp_fu_408_p2,11,0,0,0,0
icmp_ln25_1_fu_561_p2,29,0,0,0,0
icmp_ln25_fu_469_p2,29,0,0,0,0
icmp_ln28_1_fu_484_p2,29,0,0,0,0
icmp_ln28_2_fu_570_p2,29,0,0,0,0
icmp_ln28_3_fu_511_p2,29,0,0,0,0
icmp_ln28_4_fu_576_p2,29,0,0,0,0
icmp_ln28_5_fu_603_p2,29,0,0,0,0
icmp_ln28_fu_478_p2,29,0,0,0,0
icmp_ln39_fu_451_p2,29,0,0,0,0
n_1_fu_542_p2,8,0,0,0,0
n_2_fu_631_p2,16,0,0,0,0
ap_NS_fsm_mux,107,0,0,0,0
ap_phi_mux_cnt_1_ph_phi_fu_290_p4_mux,9,0,0,0,0
ap_phi_mux_cnt_2_0_phi_fu_279_p4_mux,13,0,0,0,0
ap_phi_mux_cnt_8_0_phi_fu_350_p4_mux,13,0,0,0,0
ap_phi_mux_cnt_8_1_phi_fu_362_p4_mux,13,0,0,0,0
cnt_1_0_reg_255_mux,9,0,0,0,0
cnt_1_ph_reg_287_mux,9,0,0,0,0
cnt_1_reg_311_mux,9,0,0,0,0
cnt_2_0_reg_276_mux,9,0,0,0,0
cnt_2_1_reg_299_mux,9,0,0,0,0
cnt_2_ph_reg_370_mux,9,0,0,0,0
cnt_2_reg_382_mux,9,0,0,0,0
cnt_5_0_reg_326_mux,9,0,0,0,0
cnt_8_0_reg_347_mux,9,0,0,0,0
cnt_reg_230_mux,9,0,0,0,0
e_1_0_reg_266_mux,9,0,0,0,0
e_4_0_reg_337_mux,9,0,0,0,0
edges_address0_mux,21,0,0,0,0
horizon_fu_72_mux,9,0,0,0,0
level_address0_mux,49,0,0,0,0
level_counts_address0_mux,13,0,0,0,0
level_counts_d0_mux,13,0,0,0,0
level_d0_mux,13,0,0,0,0
n_reg_243_mux,9,0,0,0,0
nodes_address0_mux,13,0,0,0,0
add_ln21_reg_650,0,64,0,0,0
add_ln28_1_reg_744,0,64,0,0,0
ap_CS_fsm,0,21,0,0,0
cnt_1_0_reg_255,0,64,0,0,0
cnt_1_ph_reg_287,0,64,0,0,0
cnt_1_reg_311,0,64,0,0,0
cnt_2_0_reg_276,0,64,0,0,0
cnt_2_1_reg_299,0,64,0,0,0
cnt_2_ph_reg_370,0,64,0,0,0
cnt_2_reg_382,0,64,0,0,0
cnt_5_0_reg_326,0,64,0,0,0
cnt_8_0_reg_347,0,64,0,0,0
cnt_reg_230,0,64,0,0,0
e_1_0_reg_266,0,64,0,0,0
e_4_0_reg_337,0,64,0,0,0
empty_reg_656,0,8,0,0,0
horizon_1_reg_644,0,64,0,0,0
horizon_fu_72,0,64,0,0,0
icmp_ln25_1_reg_759,0,1,0,0,0
icmp_ln25_reg_677,0,1,0,0,0
icmp_ln28_1_reg_701,0,1,0,0,0
icmp_ln28_2_reg_779,0,1,0,0,0
icmp_ln28_reg_697,0,1,0,0,0
level_addr_2_reg_715,0,8,0,0,0
level_addr_4_reg_731,0,8,0,0,0
level_addr_5_reg_796,0,8,0,0,0
level_addr_6_reg_812,0,8,0,0,0
n_2_reg_825,0,9,0,0,0
n_reg_243,0,9,0,0,0
tmp_end_1_reg_773,0,64,0,0,0
tmp_end_reg_691,0,64,0,0,0
trunc_ln29_1_reg_786,0,12,0,0,0
trunc_ln29_reg_705,0,12,0,0,0
zext_ln16_reg_749,0,7,0,0,0
zext_ln24_reg_661,0,9,0,0,0
