rtl_name,lut,ff,dsp,bram,uram
mul_4ns_6ns_9_1_1_U1,26,0,0,0,0
mul_4ns_6ns_9_1_1_U4,26,0,0,0,0
urem_4ns_4ns_4_8_seq_1_U2,23,58,0,0,0
urem_4ns_4ns_4_8_seq_1_U3,23,58,0,0,0
add_ln21_fu_987_p2,13,0,0,0,0
and_ln39_1_fu_920_p2,128,0,0,0,0
and_ln39_2_fu_1268_p2,128,0,0,0,0
and_ln39_3_fu_1230_p2,128,0,0,0,0
and_ln39_fu_958_p2,128,0,0,0,0
cnt_18_fu_797_p2,71,0,0,0,0
cnt_19_fu_1089_p2,71,0,0,0,0
cnt_20_fu_865_p2,71,0,0,0,0
cnt_21_fu_1157_p2,71,0,0,0,0
conv20_fu_677_p2,4,0,0,0,0
e_13_fu_1164_p2,71,0,0,0,0
e_2_fu_803_p2,71,0,0,0,0
e_8_fu_1095_p2,71,0,0,0,0
e_9_fu_871_p2,71,0,0,0,0
grp_fu_574_p2,11,0,0,0,0
grp_fu_599_p2,11,0,0,0,0
grp_fu_625_p2,29,0,0,0,0
grp_fu_631_p2,11,0,0,0,0
icmp_ln21_fu_671_p2,9,0,0,0,0
icmp_ln28_1_fu_737_p2,29,0,0,0,0
icmp_ln28_3_fu_1023_p2,29,0,0,0,0
icmp_ln28_4_fu_814_p2,29,0,0,0,0
icmp_ln28_5_fu_1029_p2,29,0,0,0,0
icmp_ln28_7_fu_1106_p2,29,0,0,0,0
icmp_ln28_fu_731_p2,29,0,0,0,0
icmp_ln39_1_fu_1291_p2,29,0,0,0,0
icmp_ln39_fu_981_p2,29,0,0,0,0
lshr_ln29_1_fu_1078_p2,423,0,0,0,0
lshr_ln29_2_fu_854_p2,423,0,0,0,0
lshr_ln29_3_fu_1146_p2,423,0,0,0,0
lshr_ln29_fu_786_p2,423,0,0,0,0
n_6_fu_755_p2,8,0,0,0,0
n_7_fu_1047_p2,8,0,0,0,0
n_8_fu_828_p2,16,0,0,0,0
n_9_fu_1120_p2,16,0,0,0,0
or_ln39_1_fu_936_p2,128,0,0,0,0
or_ln39_2_fu_1284_p2,128,0,0,0,0
or_ln39_3_fu_1246_p2,128,0,0,0,0
or_ln39_fu_974_p2,128,0,0,0,0
shl_ln39_2_fu_968_p2,423,0,0,0,0
shl_ln39_3_fu_908_p2,423,0,0,0,0
shl_ln39_4_fu_930_p2,423,0,0,0,0
shl_ln39_5_fu_1256_p2,423,0,0,0,0
shl_ln39_6_fu_1278_p2,423,0,0,0,0
shl_ln39_7_fu_1218_p2,423,0,0,0,0
shl_ln39_8_fu_1240_p2,423,0,0,0,0
shl_ln39_fu_946_p2,423,0,0,0,0
xor_ln39_1_fu_914_p2,128,0,0,0,0
xor_ln39_2_fu_1262_p2,128,0,0,0,0
xor_ln39_3_fu_1224_p2,128,0,0,0,0
xor_ln39_fu_952_p2,128,0,0,0,0
ap_NS_fsm_mux,205,0,0,0,0
ap_phi_mux_cnt_17_phi_fu_550_p4_mux,13,0,0,0,0
cnt_10_reg_425_mux,9,0,0,0,0
cnt_11_reg_510_mux,9,0,0,0,0
cnt_13_reg_498_mux,9,0,0,0,0
cnt_14_reg_525_mux,9,0,0,0,0
cnt_15_reg_558_mux,13,0,0,0,0
cnt_1_reg_356_mux,9,0,0,0,0
cnt_2_reg_377_mux,9,0,0,0,0
cnt_3_reg_389_mux,9,0,0,0,0
cnt_5_reg_453_mux,9,0,0,0,0
cnt_6_reg_404_mux,9,0,0,0,0
cnt_7_reg_477_mux,9,0,0,0,0
cnt_8_reg_437_mux,13,0,0,0,0
cnt_reg_332_mux,9,0,0,0,0
e_10_reg_536_mux,9,0,0,0,0
e_1_reg_367_mux,9,0,0,0,0
e_5_reg_415_mux,9,0,0,0,0
e_6_reg_488_mux,9,0,0,0,0
edges_address0_mux,21,0,0,0,0
horizon_fu_118_mux,9,0,0,0,0
level_address0_mux,57,0,0,0,0
level_counts_0_address0_mux,29,0,0,0,0
level_counts_0_d0_mux,17,0,0,0,0
level_counts_1_address0_mux,21,0,0,0,0
level_counts_1_d0_mux,13,0,0,0,0
level_d0_mux,17,0,0,0,0
n_2_reg_465_mux,9,0,0,0,0
n_reg_344_mux,9,0,0,0,0
nodes_address0_mux,21,0,0,0,0
add_ln21_reg_1477,0,4,0,0,0
ap_CS_fsm,0,46,0,0,0
cnt_10_reg_425,0,64,0,0,0
cnt_11_reg_510,0,64,0,0,0
cnt_13_reg_498,0,64,0,0,0
cnt_14_reg_525,0,64,0,0,0
cnt_15_reg_558,0,64,0,0,0
cnt_1_reg_356,0,64,0,0,0
cnt_2_reg_377,0,64,0,0,0
cnt_3_reg_389,0,64,0,0,0
cnt_5_reg_453,0,64,0,0,0
cnt_6_reg_404,0,64,0,0,0
cnt_7_reg_477,0,64,0,0,0
cnt_8_reg_437,0,64,0,0,0
cnt_reg_332,0,64,0,0,0
conv20_reg_1325,0,3,0,0,0
e_10_reg_536,0,64,0,0,0
e_1_reg_367,0,64,0,0,0
e_2_reg_1398,0,64,0,0,0
e_5_reg_415,0,64,0,0,0
e_6_reg_488,0,64,0,0,0
e_8_reg_1546,0,64,0,0,0
e_9_reg_1452,0,64,0,0,0
horizon_fu_118,0,4,0,0,0
icmp_ln21_reg_1321,0,1,0,0,0
icmp_ln25_1_reg_1403,0,1,0,0,0
icmp_ln25_2_reg_1497,0,1,0,0,0
icmp_ln25_3_reg_1551,0,1,0,0,0
icmp_ln25_reg_1349,0,1,0,0,0
icmp_ln28_2_reg_1422,0,1,0,0,0
icmp_ln28_3_reg_1516,0,1,0,0,0
icmp_ln28_6_reg_1570,0,1,0,0,0
icmp_ln28_reg_1368,0,1,0,0,0
icmp_ln39_reg_1473,0,1,0,0,0
level_addr_2_reg_1385,0,8,0,0,0
level_addr_5_reg_1439,0,8,0,0,0
level_addr_6_reg_1533,0,8,0,0,0
level_addr_8_reg_1587,0,8,0,0,0
level_counts_0_addr_1_reg_1463,0,2,0,0,0
level_counts_0_addr_2_reg_1610,0,2,0,0,0
level_counts_1_addr_1_reg_1615,0,2,0,0,0
level_counts_1_addr_reg_1468,0,2,0,0,0
n_2_reg_465,0,9,0,0,0
n_8_reg_1434,0,9,0,0,0
n_9_reg_1582,0,9,0,0,0
n_reg_344,0,9,0,0,0
shl_ln39_1_reg_1600,0,1,0,0,0
shl_ln_reg_1457,0,1,0,0,0
tmp_2_reg_1345,0,1,0,0,0
tmp_6_reg_1606,0,1,0,0,0
tmp_end_1_reg_1511,0,64,0,0,0
tmp_end_2_reg_1417,0,64,0,0,0
tmp_end_3_reg_1565,0,64,0,0,0
tmp_end_reg_1363,0,64,0,0,0
zext_ln21_reg_1316,0,4,0,0,0
zext_ln24_2_reg_1484,0,4,0,0,0
zext_ln24_reg_1331,0,3,0,0,0
