edge_id,edge_type,source_obj,sink_obj,is_back_edge
0_232,1,0_231,0_7,0
0_235,1,0_3,0_8,0
0_237,1,0_236,0_9,0
0_238,1,0_236,0_10,0
0_239,1,0_236,0_11,0
0_240,1,0_236,0_12,0
0_241,1,0_8,0_26,0
0_244,1,0_26,0_27,0
0_246,1,0_245,0_27,0
0_249,1,0_8,0_28,0
0_250,1,0_231,0_28,0
0_252,1,0_251,0_28,0
0_253,1,0_28,0_29,0
0_254,1,0_4,0_30,0
0_256,1,0_255,0_30,0
0_257,1,0_29,0_30,0
0_258,1,0_30,0_31,0
0_259,1,0_27,0_32,0
0_261,1,0_260,0_33,0
0_262,1,0_32,0_33,0
0_263,1,0_33,0_34,0
0_265,1,0_264,0_34,0
0_266,1,0_31,0_35,0
0_267,1,0_34,0_35,0
0_268,1,0_35,0_36,0
0_269,1,0_30,0_36,0
0_270,1,0_5,0_37,0
0_271,1,0_255,0_37,0
0_272,1,0_255,0_37,0
0_273,1,0_37,0_38,0
0_276,1,0_38,0_39,0
0_277,1,0_236,0_39,0
0_279,1,0_278,0_39,0
0_281,1,0_280,0_39,0
0_282,1,0_39,0_40,0
0_283,1,0_37,0_40,0
0_285,1,0_284,0_41,0
0_286,1,0_7,0_41,0
0_287,2,0_48,0_42,0
0_288,1,0_7,0_44,0
0_289,1,0_44,0_45,0
0_291,1,0_290,0_45,0
0_292,1,0_45,0_47,0
0_293,2,0_228,0_47,0
0_294,2,0_54,0_47,0
0_295,1,0_44,0_49,0
0_296,1,0_44,0_51,0
0_298,1,0_297,0_51,0
0_299,1,0_51,0_52,0
0_300,2,0_61,0_53,0
0_301,1,0_255,0_55,0
0_302,2,0_54,0_55,0
0_303,1,0_94,0_55,1
0_304,2,0_96,0_55,1
0_306,1,0_305,0_56,0
0_307,2,0_54,0_56,0
0_308,1,0_59,0_56,1
0_309,2,0_96,0_56,1
0_310,1,0_56,0_57,0
0_312,1,0_311,0_57,0
0_313,1,0_56,0_59,0
0_315,1,0_314,0_59,0
0_316,1,0_57,0_60,0
0_317,2,0_75,0_60,0
0_318,2,0_109,0_60,0
0_319,1,0_56,0_62,0
0_320,1,0_56,0_64,0
0_322,1,0_64,0_65,0
0_323,1,0_245,0_65,0
0_326,1,0_56,0_66,0
0_327,1,0_231,0_66,0
0_328,1,0_251,0_66,0
0_329,1,0_66,0_67,0
0_330,1,0_4,0_68,0
0_331,1,0_255,0_68,0
0_332,1,0_67,0_68,0
0_333,1,0_68,0_69,0
0_334,1,0_65,0_70,0
0_335,1,0_69,0_71,0
0_336,1,0_70,0_71,0
0_337,1,0_71,0_72,0
0_338,1,0_72,0_73,0
0_339,1,0_49,0_73,0
0_340,1,0_73,0_74,0
0_341,2,0_96,0_74,0
0_342,2,0_87,0_74,0
0_345,1,0_56,0_76,0
0_346,1,0_251,0_76,0
0_349,1,0_76,0_77,0
0_351,1,0_350,0_77,0
0_352,1,0_62,0_78,0
0_353,1,0_1,0_79,0
0_354,1,0_255,0_79,0
0_355,1,0_78,0_79,0
0_356,1,0_79,0_80,0
0_357,1,0_77,0_81,0
0_358,1,0_80,0_82,0
0_359,1,0_81,0_82,0
0_360,1,0_82,0_83,0
0_363,1,0_82,0_84,0
0_365,1,0_364,0_84,0
0_367,1,0_366,0_84,0
0_368,1,0_83,0_85,0
0_369,1,0_84,0_85,0
0_370,1,0_85,0_86,0
0_371,2,0_96,0_86,0
0_372,2,0_93,0_86,0
0_374,1,0_373,0_88,0
0_375,1,0_55,0_88,0
0_376,1,0_83,0_88,0
0_377,1,0_84,0_88,0
0_378,1,0_2,0_88,0
0_379,1,0_4,0_88,0
0_380,1,0_51,0_88,0
0_381,1,0_12,0_88,0
0_382,1,0_11,0_88,0
0_383,1,0_12,0_89,0
0_384,1,0_11,0_90,0
0_385,1,0_88,0_91,0
0_386,1,0_89,0_91,0
0_387,1,0_90,0_91,0
0_388,2,0_96,0_92,0
0_389,1,0_91,0_94,0
0_390,2,0_93,0_94,0
0_391,1,0_55,0_94,0
0_392,2,0_75,0_94,0
0_393,1,0_55,0_94,0
0_394,2,0_87,0_94,0
0_395,2,0_61,0_95,0
0_396,1,0_51,0_97,0
0_397,1,0_97,0_98,0
0_399,1,0_398,0_98,0
0_400,1,0_51,0_99,0
0_402,1,0_401,0_99,0
0_403,1,0_99,0_100,0
0_404,1,0_100,0_101,0
0_405,1,0_101,0_102,0
0_407,1,0_406,0_102,0
0_410,1,0_102,0_103,0
0_412,1,0_411,0_103,0
0_415,1,0_103,0_104,0
0_417,1,0_416,0_104,0
0_418,1,0_100,0_105,0
0_420,1,0_419,0_105,0
0_421,1,0_105,0_106,0
0_423,1,0_98,0_107,0
0_424,1,0_251,0_107,0
0_425,1,0_107,0_108,0
0_426,2,0_121,0_108,0
0_427,2,0_133,0_108,0
0_428,1,0_5,0_110,0
0_429,1,0_255,0_110,0
0_430,1,0_106,0_110,0
0_431,1,0_110,0_111,0
0_432,1,0_104,0_112,0
0_434,1,0_433,0_113,0
0_435,1,0_112,0_113,0
0_436,1,0_113,0_114,0
0_438,1,0_437,0_114,0
0_439,1,0_111,0_115,0
0_440,1,0_114,0_115,0
0_441,1,0_55,0_116,0
0_442,1,0_116,0_117,0
0_443,1,0_112,0_117,0
0_444,1,0_115,0_118,0
0_445,1,0_117,0_118,0
0_446,1,0_118,0_119,0
0_447,1,0_110,0_119,0
0_448,2,0_136,0_120,0
0_449,1,0_6,0_122,0
0_450,1,0_255,0_122,0
0_451,1,0_106,0_122,0
0_452,1,0_122,0_123,0
0_453,1,0_104,0_124,0
0_454,1,0_433,0_125,0
0_455,1,0_124,0_125,0
0_456,1,0_125,0_126,0
0_457,1,0_437,0_126,0
0_458,1,0_123,0_127,0
0_459,1,0_126,0_127,0
0_460,1,0_55,0_128,0
0_461,1,0_128,0_129,0
0_462,1,0_124,0_129,0
0_463,1,0_127,0_130,0
0_464,1,0_129,0_130,0
0_465,1,0_130,0_131,0
0_466,1,0_122,0_131,0
0_467,2,0_136,0_132,0
0_468,1,0_55,0_134,0
0_469,1,0_255,0_134,0
0_470,1,0_134,0_135,0
0_471,2,0_139,0_135,0
0_472,2,0_226,0_135,0
0_473,2,0_230,0_225,0
0_474,1,0_44,0_137,0
0_476,1,0_475,0_137,0
0_477,2,0_146,0_138,0
0_478,2,0_230,0_227,0
0_479,1,0_255,0_140,0
0_480,2,0_139,0_140,0
0_481,1,0_179,0_140,1
0_482,2,0_181,0_140,1
0_483,1,0_305,0_141,0
0_484,2,0_139,0_141,0
0_485,1,0_144,0_141,1
0_486,2,0_181,0_141,1
0_487,1,0_141,0_142,0
0_488,1,0_311,0_142,0
0_489,1,0_141,0_144,0
0_490,1,0_314,0_144,0
0_491,1,0_142,0_145,0
0_492,2,0_160,0_145,0
0_493,2,0_194,0_145,0
0_494,1,0_141,0_147,0
0_495,1,0_141,0_149,0
0_497,1,0_149,0_150,0
0_498,1,0_245,0_150,0
0_500,1,0_141,0_151,0
0_501,1,0_231,0_151,0
0_502,1,0_251,0_151,0
0_503,1,0_151,0_152,0
0_504,1,0_4,0_153,0
0_505,1,0_255,0_153,0
0_506,1,0_152,0_153,0
0_507,1,0_153,0_154,0
0_508,1,0_150,0_155,0
0_509,1,0_154,0_156,0
0_510,1,0_155,0_156,0
0_511,1,0_156,0_157,0
0_512,1,0_157,0_158,0
0_513,1,0_52,0_158,0
0_514,1,0_158,0_159,0
0_515,2,0_181,0_159,0
0_516,2,0_172,0_159,0
0_518,1,0_141,0_161,0
0_519,1,0_251,0_161,0
0_521,1,0_161,0_162,0
0_522,1,0_350,0_162,0
0_523,1,0_147,0_163,0
0_524,1,0_1,0_164,0
0_525,1,0_255,0_164,0
0_526,1,0_163,0_164,0
0_527,1,0_164,0_165,0
0_528,1,0_162,0_166,0
0_529,1,0_165,0_167,0
0_530,1,0_166,0_167,0
0_531,1,0_167,0_168,0
0_533,1,0_167,0_169,0
0_534,1,0_364,0_169,0
0_535,1,0_366,0_169,0
0_536,1,0_168,0_170,0
0_537,1,0_169,0_170,0
0_538,1,0_170,0_171,0
0_539,2,0_181,0_171,0
0_540,2,0_178,0_171,0
0_542,1,0_541,0_173,0
0_543,1,0_140,0_173,0
0_544,1,0_168,0_173,0
0_545,1,0_169,0_173,0
0_546,1,0_2,0_173,0
0_547,1,0_4,0_173,0
0_548,1,0_137,0_173,0
0_549,1,0_10,0_173,0
0_550,1,0_9,0_173,0
0_551,1,0_10,0_174,0
0_552,1,0_9,0_175,0
0_553,1,0_173,0_176,0
0_554,1,0_174,0_176,0
0_555,1,0_175,0_176,0
0_556,2,0_181,0_177,0
0_557,1,0_176,0_179,0
0_558,2,0_178,0_179,0
0_559,1,0_140,0_179,0
0_560,2,0_160,0_179,0
0_561,1,0_140,0_179,0
0_562,2,0_172,0_179,0
0_563,2,0_146,0_180,0
0_564,1,0_137,0_182,0
0_565,1,0_182,0_183,0
0_566,1,0_398,0_183,0
0_567,1,0_137,0_184,0
0_568,1,0_401,0_184,0
0_569,1,0_184,0_185,0
0_570,1,0_185,0_186,0
0_571,1,0_186,0_187,0
0_572,1,0_406,0_187,0
0_574,1,0_187,0_188,0
0_575,1,0_411,0_188,0
0_577,1,0_188,0_189,0
0_578,1,0_416,0_189,0
0_579,1,0_185,0_190,0
0_580,1,0_419,0_190,0
0_581,1,0_190,0_191,0
0_583,1,0_183,0_192,0
0_584,1,0_251,0_192,0
0_585,1,0_192,0_193,0
0_586,2,0_206,0_193,0
0_587,2,0_218,0_193,0
0_588,1,0_5,0_195,0
0_589,1,0_255,0_195,0
0_590,1,0_191,0_195,0
0_591,1,0_195,0_196,0
0_592,1,0_189,0_197,0
0_593,1,0_433,0_198,0
0_594,1,0_197,0_198,0
0_595,1,0_198,0_199,0
0_596,1,0_437,0_199,0
0_597,1,0_196,0_200,0
0_598,1,0_199,0_200,0
0_599,1,0_140,0_201,0
0_600,1,0_201,0_202,0
0_601,1,0_197,0_202,0
0_602,1,0_200,0_203,0
0_603,1,0_202,0_203,0
0_604,1,0_203,0_204,0
0_605,1,0_195,0_204,0
0_606,2,0_221,0_205,0
0_607,1,0_6,0_207,0
0_608,1,0_255,0_207,0
0_609,1,0_191,0_207,0
0_610,1,0_207,0_208,0
0_611,1,0_189,0_209,0
0_612,1,0_433,0_210,0
0_613,1,0_209,0_210,0
0_614,1,0_210,0_211,0
0_615,1,0_437,0_211,0
0_616,1,0_208,0_212,0
0_617,1,0_211,0_212,0
0_618,1,0_140,0_213,0
0_619,1,0_213,0_214,0
0_620,1,0_209,0_214,0
0_621,1,0_212,0_215,0
0_622,1,0_214,0_215,0
0_623,1,0_215,0_216,0
0_624,1,0_207,0_216,0
0_625,2,0_221,0_217,0
0_626,1,0_140,0_219,0
0_627,1,0_255,0_219,0
0_628,1,0_219,0_220,0
0_629,2,0_224,0_220,0
0_630,2,0_226,0_220,0
0_631,1,0_137,0_222,0
0_632,1,0_7,0_222,0
0_633,2,0_48,0_223,0
0_795,2,0_43,0_48,0
0_796,2,0_48,0_54,0
0_797,2,0_48,0_228,0
0_798,2,0_54,0_61,0
0_799,2,0_61,0_109,0
0_800,2,0_61,0_75,0
0_801,2,0_75,0_87,0
0_802,2,0_75,0_96,0
0_803,2,0_87,0_93,0
0_804,2,0_87,0_96,0
0_805,2,0_93,0_96,0
0_806,2,0_96,0_61,1
0_807,2,0_109,0_133,0
0_808,2,0_109,0_121,0
0_809,2,0_121,0_136,0
0_810,2,0_133,0_136,0
0_811,2,0_136,0_226,0
0_812,2,0_136,0_139,0
0_813,2,0_139,0_146,0
0_814,2,0_146,0_194,0
0_815,2,0_146,0_160,0
0_816,2,0_160,0_172,0
0_817,2,0_160,0_181,0
0_818,2,0_172,0_178,0
0_819,2,0_172,0_181,0
0_820,2,0_178,0_181,0
0_821,2,0_181,0_146,1
0_822,2,0_194,0_218,0
0_823,2,0_194,0_206,0
0_824,2,0_206,0_221,0
0_825,2,0_218,0_221,0
0_826,2,0_221,0_226,0
0_827,2,0_221,0_224,0
0_828,2,0_224,0_48,1
0_829,2,0_226,0_230,0
0_830,2,0_228,0_230,0
0_831,4,0_38,0_40,0
0_832,4,0_31,0_36,0
0_833,4,0_111,0_119,0
0_834,4,0_123,0_131,0
0_835,4,0_196,0_204,0
0_836,4,0_208,0_216,0
0_837,4,0_69,0_88,0
0_838,4,0_154,0_173,0
0_839,4,0_88,0_89,0
0_840,4,0_88,0_90,0
0_841,4,0_173,0_174,0
0_842,4,0_173,0_175,0
0_843,4,0_41,0_44,0
0_844,4,0_41,0_222,0
0_845,4,0_44,0_222,0
1_104,1,1_103,1_9,0
1_105,1,1_103,1_10,0
1_108,1,1_6,1_11,0
1_111,1,1_3,1_12,0
1_113,1,1_2,1_13,0
1_115,1,1_1,1_14,0
1_116,1,1_14,1_17,0
1_117,1,1_10,1_17,0
1_118,1,1_13,1_18,0
1_119,1,1_9,1_18,0
1_120,2,1_25,1_19,0
1_123,1,1_7,1_97,0
1_124,1,1_22,1_97,0
1_125,2,1_102,1_98,0
1_127,1,1_7,1_93,0
1_128,1,1_22,1_93,0
1_130,1,1_8,1_94,0
1_131,1,1_55,1_94,0
1_132,2,1_102,1_95,0
1_133,1,1_9,1_21,0
1_134,1,1_10,1_22,0
1_135,1,1_21,1_23,0
1_136,1,1_12,1_23,0
1_137,1,1_23,1_24,0
1_138,2,1_43,1_24,0
1_139,2,1_99,1_24,0
1_140,1,1_84,1_87,0
1_141,2,1_86,1_87,0
1_142,1,1_55,1_87,0
1_143,2,1_75,1_87,0
1_144,1,1_21,1_88,0
1_146,1,1_145,1_88,0
1_147,1,1_87,1_89,0
1_148,1,1_10,1_89,0
1_149,1,1_88,1_90,0
1_150,1,1_9,1_90,0
1_151,2,1_25,1_91,0
1_152,1,1_28,1_60,0
1_154,1,1_153,1_60,0
1_155,1,1_60,1_61,0
1_156,1,1_4,1_62,0
1_158,1,1_157,1_62,0
1_159,1,1_61,1_62,0
1_160,1,1_62,1_63,0
1_161,1,1_63,1_64,0
1_164,1,1_64,1_65,0
1_166,1,1_165,1_65,0
1_169,1,1_63,1_66,0
1_170,1,1_103,1_66,0
1_172,1,1_171,1_66,0
1_173,1,1_66,1_67,0
1_174,1,1_5,1_68,0
1_175,1,1_157,1_68,0
1_176,1,1_67,1_68,0
1_177,1,1_68,1_69,0
1_178,1,1_65,1_70,0
1_179,1,1_69,1_71,0
1_180,1,1_70,1_71,0
1_181,1,1_71,1_72,0
