node_id,node_name,node_type,line_num,rtl_name,op_type,bitwidth,const_type,content
0_340,empty,2,0,not_exist,not_exist,32,0,1
0_349,empty,2,0,not_exist,not_exist,3,0,0
0_355,empty,2,0,not_exist,not_exist,32,0,7
0_359,empty,2,0,not_exist,not_exist,64,0,0
0_364,empty,2,0,not_exist,not_exist,16,0,255
0_368,empty,2,0,not_exist,not_exist,16,0,65535
0_377,empty,2,0,not_exist,not_exist,64,0,1
0_380,empty,2,0,not_exist,not_exist,4,0,0
0_387,empty,2,0,not_exist,not_exist,4,0,10
0_393,empty,2,0,not_exist,not_exist,4,0,1
0_401,empty,2,0,not_exist,not_exist,9,0,0
0_409,empty,2,0,not_exist,not_exist,32,0,8
0_424,empty,2,0,not_exist,not_exist,32,0,6
0_442,empty,2,0,not_exist,not_exist,7,0,0
0_456,empty,2,0,not_exist,not_exist,32,0,64
0_458,empty,2,0,not_exist,not_exist,32,0,127
0_503,empty,2,0,not_exist,not_exist,8,0,127
0_544,empty,2,0,not_exist,not_exist,32,0,15
0_568,empty,2,0,not_exist,not_exist,4,0,2
0_713,empty,2,0,not_exist,not_exist,7,0,8
0_718,empty,2,0,not_exist,not_exist,32,0,3
0_833,empty,2,0,not_exist,not_exist,9,0,2
