node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges,latency,lut,ff,dsp,bram,uram
0_10,e_5_0,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,1,['120'],"['0', '0']",0,0,0,0,0
0_11,cnt_6_0,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,2,['121'],"['0', '0']",0,0,0,0,0
0_12,zext_ln24_2_read,0,0,not_exist,not_exist,not_exist,4,read,0.00,3,"['123', '124']","['0', '0']",0,0,0,0,0
0_13,tmp_end_1_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,4,"['126', '127']","['0', '0']",0,0,0,0,0
0_14,tmp_begin_1_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,5,"['128', '129']","['0', '0']",0,0,0,0,0
0_15,cnt_1_read,0,0,not_exist,not_exist,not_exist,64,read,0.00,6,"['130', '131']","['0', '0']",0,0,0,0,0
0_19,cnt_6_0_write_ln0,0,0,not_exist,not_exist,not_exist,0,store,0.84,7,"['132', '133']","['0', '0']",0,0,0,0,0
0_20,e_5_0_write_ln0,0,0,not_exist,not_exist,not_exist,0,store,0.84,8,"['134', '135']","['0', '0']",0,0,0,0,0
0_21,br_ln0,0,0,not_exist,not_exist,not_exist,0,br,0.00,9,['136'],"['0', '0']",0,0,0,0,0
0_23,e_5_0_load,0,28,not_exist,not_exist,not_exist,64,load,0.00,10,"['149', '421']","['1', '0']",0,0,0,0,0
0_24,cnt_6_0_load,0,34,not_exist,not_exist,not_exist,64,load,0.00,41,"['150', '420']","['3', '0']",0,0,0,0,0
0_25,icmp_ln28,0,28,icmp_ln28_fu_239_p2,icmp,Cmp,1,icmp,1.40,11,"['151', '152']","['1', '0']",29,0,0,0,0
0_26,br_ln28,0,28,not_exist,not_exist,not_exist,0,br,0.00,12,"['153', '154', '155']","['1', '0']",0,0,0,0,0
0_28,trunc_ln28,0,28,trunc_ln28_fu_244_p1,not_exist,not_exist,12,trunc,0.00,13,['236'],"['1', '0']",0,0,0,0,0
0_29,trunc_ln28_2,0,28,trunc_ln28_2_fu_297_p1,not_exist,not_exist,1,trunc,0.00,30,['237'],"['2', '0']",0,0,0,0,0
0_32,lshr_ln29_2,0,29,lshr_ln29_2_fu_248_p4,not_exist,not_exist,11,partselect,0.00,14,"['239', '240', '241', '242']","['1', '0']",0,0,0,0,0
0_33,zext_ln29,0,29,zext_ln29_fu_258_p1,not_exist,not_exist,64,zext,0.00,15,['243'],"['1', '0']",0,0,0,0,0
0_34,edges_0_addr,0,29,not_exist,not_exist,not_exist,11,getelementptr,0.00,16,"['244', '245', '246']","['1', '0']",0,0,0,0,0
0_35,edges_0_load,0,29,not_exist,ram,RAM,64,load,2.26,17,['247'],"['1', '1']",0,0,0,0,0
0_36,edges_1_addr,0,29,not_exist,not_exist,not_exist,11,getelementptr,0.00,18,"['248', '249', '250']","['1', '0']",0,0,0,0,0
0_37,edges_1_load,0,29,not_exist,ram,RAM,64,load,2.26,19,['251'],"['1', '1']",0,0,0,0,0
0_38,tmp_dst_1,0,29,mux_21_64_1_1_U24,mux,Multiplexer,64,mux,0.84,31,"['252', '253', '254', '255']","['2', '0']",9,0,0,0,0
0_39,trunc_ln30,0,30,trunc_ln30_fu_310_p1,not_exist,not_exist,7,trunc,0.00,32,['256'],"['2', '0']",0,0,0,0,0
0_40,tmp,0,30,tmp_fu_358_p3,not_exist,not_exist,1,bitselect,0.00,42,"['257', '258', '259']","['3', '0']",0,0,0,0,0
0_41,tmp_8,0,30,tmp_8_reg_615,not_exist,not_exist,1,bitselect,0.00,33,"['260', '261', '262']","['2', '0']",0,1,0,0,0
0_42,zext_ln30,0,30,zext_ln30_fu_322_p1,not_exist,not_exist,64,zext,0.00,34,['263'],"['2', '0']",0,0,0,0,0
0_43,level_addr,0,30,not_exist,not_exist,not_exist,7,getelementptr,0.00,35,"['264', '265', '266']","['2', '0']",0,0,0,0,0
0_44,level_load,0,30,not_exist,ram,RAM,16,load,2.26,36,['267'],"['2', '1']",0,0,0,0,0
0_45,tmp_9,0,30,tmp_9_fu_365_p3,not_exist,not_exist,4,bitconcatenate,0.00,43,"['268', '269', '270']","['3', '0']",0,0,0,0,0
0_46,zext_ln30_4,0,30,zext_ln30_4_fu_373_p1,not_exist,not_exist,16,zext,0.00,44,['271'],"['3', '0']",0,0,0,0,0
0_47,lshr_ln30,0,30,lshr_ln30_fu_377_p2,lshr,Shifter,16,lshr,0.00,45,"['272', '273']","['3', '0']",35,0,0,0,0
0_48,trunc_ln30_4,0,30,trunc_ln30_4_fu_383_p1,not_exist,not_exist,8,trunc,0.00,46,['274'],"['3', '0']",0,0,0,0,0
0_49,icmp_ln32,0,32,icmp_ln32_fu_387_p2,icmp,Cmp,1,icmp,2.00,47,"['275', '276']","['3', '0']",11,0,0,0,0
0_50,br_ln32,0,32,not_exist,not_exist,not_exist,0,br,0.84,48,"['277', '278', '279']","['3', '0']",0,0,0,0,0
0_52,tmp_10,0,33,tmp_10_fu_393_p3,not_exist,not_exist,4,bitconcatenate,0.00,49,"['280', '281', '282']","['3', '0']",0,0,0,0,0
0_53,zext_ln33,0,33,zext_ln33_fu_400_p1,not_exist,not_exist,16,zext,0.00,50,['283'],"['3', '0']",0,0,0,0,0
0_54,shl_ln33,0,33,shl_ln33_fu_404_p2,shl,Shifter,16,shl,0.00,51,"['285', '286']","['3', '0']",35,0,0,0,0
0_55,xor_ln33,0,33,xor_ln33_fu_410_p2,xor,LogicGate,16,xor,0.00,52,"['287', '289']","['3', '0']",16,0,0,0,0
0_56,and_ln33,0,33,and_ln33_fu_416_p2,and,LogicGate,16,and,0.00,53,"['290', '291']","['3', '0']",16,0,0,0,0
0_57,zext_ln33_4,0,33,zext_ln33_4_fu_422_p1,not_exist,not_exist,16,zext,0.00,54,['292'],"['3', '0']",0,0,0,0,0
0_58,shl_ln33_4,0,33,shl_ln33_4_fu_425_p2,shl,Shifter,16,shl,0.00,55,"['293', '294']","['3', '0']",35,0,0,0,0
0_59,or_ln33,0,33,or_ln33_fu_431_p2,or,LogicGate,16,or,1.67,56,"['295', '296']","['3', '0']",16,0,0,0,0
0_60,level_addr_write_ln33,0,33,not_exist,ram,RAM,0,store,2.26,57,"['297', '298', '415']","['3', '0']",0,0,0,0,0
0_61,add_ln34,0,34,add_ln34_fu_438_p2,add,Adder,64,add,1.81,58,"['299', '300']","['3', '0']",71,0,0,0,0
