node_id,node_name,node_type,line_num,rtl_name,op_type,core_name,bitwidth,opcode,m_delay,topo_index,oprand_edges
0_26,starting_node_read,0,10,not_exist,not_exist,not_exist,64,read,0.00,1,"['221', '222']"
0_27,tmp,0,18,tmp_fu_343_p3,not_exist,not_exist,1,bitselect,0.00,2,"['224', '225', '227']"
0_28,and_ln,0,18,and_ln_fu_351_p3,not_exist,not_exist,4,bitconcatenate,0.00,3,"['229', '230', '232']"
0_29,lshr_ln,0,18,lshr_ln_fu_359_p4,not_exist,not_exist,6,partselect,0.00,4,"['234', '235', '237', '239']"
0_30,zext_ln18,0,18,zext_ln18_fu_369_p1,not_exist,not_exist,64,zext,0.00,5,['240']
0_31,trunc_ln18,0,18,trunc_ln18_fu_375_p1,not_exist,not_exist,1,trunc,0.00,6,['241']
0_32,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,7,"['242', '243', '244']"
0_34,level_0_addr,0,18,not_exist,not_exist,not_exist,6,getelementptr,0.00,8,"['245', '247', '248']"
0_35,level_0_load,0,18,not_exist,ram,RAM,16,load,2.26,9,['249']
0_36,zext_ln18_2,0,18,zext_ln18_2_fu_379_p1,not_exist,not_exist,16,zext,0.00,12,['250']
0_37,shl_ln18_1,0,18,shl_ln18_1_fu_382_p2,shl,Shifter,16,shl,0.00,13,"['252', '253']"
0_38,xor_ln18_1,0,18,xor_ln18_1_fu_388_p2,xor,LogicGate,16,xor,0.00,14,"['254', '256']"
0_39,and_ln18_1,0,18,and_ln18_1_fu_394_p2,and,LogicGate,16,and,1.67,15,"['257', '258']"
0_40,level_0_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,16,"['259', '260', '825']"
0_41,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,17,['261']
0_43,level_1_addr,0,18,not_exist,not_exist,not_exist,6,getelementptr,0.00,10,"['262', '263', '264']"
0_44,level_1_load,0,18,not_exist,ram,RAM,16,load,2.26,11,['265']
0_45,zext_ln18_1,0,18,zext_ln18_1_fu_401_p1,not_exist,not_exist,16,zext,0.00,18,['266']
0_46,shl_ln18,0,18,shl_ln18_fu_404_p2,shl,Shifter,16,shl,0.00,19,"['267', '268']"
0_47,xor_ln18,0,18,xor_ln18_fu_410_p2,xor,LogicGate,16,xor,0.00,20,"['269', '270']"
0_48,and_ln18,0,18,and_ln18_fu_416_p2,and,LogicGate,16,and,1.67,21,"['271', '272']"
0_49,level_1_addr_write_ln18,0,18,not_exist,ram,RAM,0,store,2.26,22,"['273', '274', '826']"
0_50,br_ln18,0,18,not_exist,not_exist,not_exist,0,br,0.00,23,['275']
0_52,horizon,0,0,not_exist,not_exist,not_exist,64,alloca,0.00,24,['276']
0_53,level_counts_0_addr,0,19,not_exist,not_exist,not_exist,2,getelementptr,0.00,25,"['277', '278', '279']"
0_54,level_counts_0_load,0,19,not_exist,ram,RAM,128,load,1.20,26,['280']
0_55,tmp_s,0,19,tmp_s_fu_428_p5,not_exist,not_exist,128,partset,0.00,28,"['282', '283', '285', '287', '289']"
